t_recv,kind,type,name,detail
0.0211,Node,ADDED,kind-control-plane,taints=1
0.0227,Node,ADDED,kind-worker,taints=0
0.0249,Node,ADDED,kind-worker2,taints=0
0.0263,Node,ADDED,kind-worker3,taints=0
0.0278,Node,ADDED,kind-worker4,taints=0
0.029,Node,ADDED,kind-worker5,taints=0
0.0483,TaskRequest,ADDED,eval-conflicts-rho020-r3-000,phase=None job=None
0.052,TaskRequest,MODIFIED,eval-conflicts-rho020-r3-000,phase=Pending job=None
0.0558,Event,ADDED,eval-conflicts-rho010-r0-000-t4vml.18d541dce49d5392,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r0-000-t4vml to kind-worker2
0.0563,Event,ADDED,eval-conflicts-rho010-r0-000-t4vml.18d541dcfe7c008e,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0565,Event,ADDED,eval-conflicts-rho010-r0-000-t4vml.18d541dcffb3be71,reason=Created count=1 msg=Created container: task
0.0567,Event,ADDED,eval-conflicts-rho010-r0-000-t4vml.18d541dd04adad3f,reason=Started count=1 msg=Started container task
0.0569,Event,ADDED,eval-conflicts-rho010-r0-000.18d541dcdbf7687e,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho010-r0-000-t4vml
0.0573,Event,ADDED,eval-conflicts-rho010-r0-000.18d541e2809bc202,reason=Completed count=1 msg=Job completed
0.0575,Event,ADDED,eval-conflicts-rho010-r0-001-m69lz.18d541dd166b9f96,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r0-001-m69lz to kind-worker3
0.0577,Event,ADDED,eval-conflicts-rho010-r0-001-m69lz.18d541dd2fb15642,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0581,Event,ADDED,eval-conflicts-rho010-r0-001-m69lz.18d541dd30cb80a4,reason=Created count=1 msg=Created container: task
0.0582,Event,ADDED,eval-conflicts-rho010-r0-001-m69lz.18d541dd36fc1952,reason=Started count=1 msg=Started container task
0.0584,Event,ADDED,eval-conflicts-rho010-r0-001.18d541dd1568f1d1,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho010-r0-001-m69lz
0.0586,Event,ADDED,eval-conflicts-rho010-r0-001.18d541e2bdcb1cfe,reason=Completed count=1 msg=Job completed
0.059,Event,ADDED,eval-conflicts-rho010-r0-002-j4hdx.18d541dd50ea4b87,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r0-002-j4hdx to kind-worker2
0.0592,Event,ADDED,eval-conflicts-rho010-r0-002-j4hdx.18d541dd6d5e22df,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0594,Event,ADDED,eval-conflicts-rho010-r0-002-j4hdx.18d541dd6e81826b,reason=Created count=1 msg=Created container: task
0.0596,Event,ADDED,eval-conflicts-rho010-r0-002-j4hdx.18d541dd72461727,reason=Started count=1 msg=Started container task
0.0599,Event,ADDED,eval-conflicts-rho010-r0-002.18d541dd4fe4724c,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho010-r0-002-j4hdx
0.06,Event,ADDED,eval-conflicts-rho010-r0-002.18d541e2f9cb5651,reason=Completed count=1 msg=Job completed
0.0603,Event,ADDED,eval-conflicts-rho010-r0-003-4bv7d.18d541dd8cc01022,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r0-003-4bv7d to kind-worker2
0.0607,Event,ADDED,eval-conflicts-rho010-r0-003-4bv7d.18d541dda69243cb,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0609,Event,ADDED,eval-conflicts-rho010-r0-003-4bv7d.18d541dda7c99976,reason=Created count=1 msg=Created container: task
0.0611,Event,ADDED,eval-conflicts-rho010-r0-003-4bv7d.18d541ddac536c31,reason=Started count=1 msg=Started container task
0.0613,Event,ADDED,eval-conflicts-rho010-r0-003.18d541dd8baf238d,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho010-r0-003-4bv7d
0.0617,Event,ADDED,eval-conflicts-rho010-r0-003.18d541e337e9e30d,reason=Completed count=1 msg=Job completed
0.0619,Event,ADDED,eval-conflicts-rho010-r0-004-jkxkv.18d541ddc719faa5,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r0-004-jkxkv to kind-worker4
0.0621,Event,ADDED,eval-conflicts-rho010-r0-004-jkxkv.18d541ddf417efb3,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0623,Event,ADDED,eval-conflicts-rho010-r0-004-jkxkv.18d541ddf54f318e,reason=Created count=1 msg=Created container: task
0.0627,Event,ADDED,eval-conflicts-rho010-r0-004-jkxkv.18d541ddfbd0154d,reason=Started count=1 msg=Started container task
0.0629,Event,ADDED,eval-conflicts-rho010-r0-004.18d541ddc62ff96c,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho010-r0-004-jkxkv
0.063,Event,ADDED,eval-conflicts-rho010-r0-004.18d541e36273f66e,reason=Completed count=1 msg=Job completed
0.0635,Event,ADDED,eval-conflicts-rho010-r0-005-j7b5z.18d541de035e8b7f,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r0-005-j7b5z to kind-worker3
0.0637,Event,ADDED,eval-conflicts-rho010-r0-005-j7b5z.18d541de22268a68,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0638,Event,ADDED,eval-conflicts-rho010-r0-005-j7b5z.18d541de2351ffec,reason=Created count=1 msg=Created container: task
0.064,Event,ADDED,eval-conflicts-rho010-r0-005-j7b5z.18d541de291654f0,reason=Started count=1 msg=Started container task
0.0644,Event,ADDED,eval-conflicts-rho010-r0-005.18d541de0206c162,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho010-r0-005-j7b5z
0.0646,Event,ADDED,eval-conflicts-rho010-r0-005.18d541e3ad31a5a2,reason=Completed count=1 msg=Job completed
0.0648,Event,ADDED,eval-conflicts-rho010-r0-006-8rpn9.18d541de3e323e95,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r0-006-8rpn9 to kind-worker4
0.065,Event,ADDED,eval-conflicts-rho010-r0-006-8rpn9.18d541de59a1be38,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0653,Event,ADDED,eval-conflicts-rho010-r0-006-8rpn9.18d541de5b37ccbd,reason=Created count=1 msg=Created container: task
0.0655,Event,ADDED,eval-conflicts-rho010-r0-006-8rpn9.18d541de60c9ed29,reason=Started count=1 msg=Started container task
0.0658,Event,ADDED,eval-conflicts-rho010-r0-006.18d541de3d692831,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho010-r0-006-8rpn9
0.0663,Event,ADDED,eval-conflicts-rho010-r0-006.18d541e3d711ae49,reason=Completed count=1 msg=Job completed
0.0665,Event,ADDED,eval-conflicts-rho010-r0-007-5b6fz.18d541de7bd4ea6f,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r0-007-5b6fz to kind-worker2
0.0667,Event,ADDED,eval-conflicts-rho010-r0-007-5b6fz.18d541de95f065c6,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.067,Event,ADDED,eval-conflicts-rho010-r0-007-5b6fz.18d541de970f12c7,reason=Created count=1 msg=Created container: task
0.0673,Event,ADDED,eval-conflicts-rho010-r0-007-5b6fz.18d541de99d1a895,reason=Started count=1 msg=Started container task
0.0679,Event,ADDED,eval-conflicts-rho010-r0-007.18d541de7acb374f,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho010-r0-007-5b6fz
0.0683,Event,ADDED,eval-conflicts-rho010-r0-007.18d541e42b841406,reason=Completed count=1 msg=Job completed
0.0686,Event,ADDED,eval-conflicts-rho010-r0-008-pxkw5.18d541deb5665b2b,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r0-008-pxkw5 to kind-worker5
0.0688,Event,ADDED,eval-conflicts-rho010-r0-008-pxkw5.18d541dece7c1022,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.069,Event,ADDED,eval-conflicts-rho010-r0-008-pxkw5.18d541decfa85df3,reason=Created count=1 msg=Created container: task
0.0692,Event,ADDED,eval-conflicts-rho010-r0-008-pxkw5.18d541ded2820898,reason=Started count=1 msg=Started container task
0.0698,Job,ADDED,eval-conflicts-rho020-r3-000,
0.0701,Event,ADDED,eval-conflicts-rho010-r0-008.18d541deb493dc69,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho010-r0-008-pxkw5
0.0702,Event,ADDED,eval-conflicts-rho010-r0-008.18d541e44e3c7eda,reason=Completed count=1 msg=Job completed
0.0704,Event,ADDED,eval-conflicts-rho010-r0-009-v64dh.18d541def1ace42f,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r0-009-v64dh to kind-worker5
0.0706,Event,ADDED,eval-conflicts-rho010-r0-009-v64dh.18d541df0b38f80a,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0709,Event,ADDED,eval-conflicts-rho010-r0-009-v64dh.18d541df0c5114a8,reason=Created count=1 msg=Created container: task
0.0711,Event,ADDED,eval-conflicts-rho010-r0-009-v64dh.18d541df0fd62658,reason=Started count=1 msg=Started container task
0.0713,Event,ADDED,eval-conflicts-rho010-r0-009.18d541def0d21f2d,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho010-r0-009-v64dh
0.0716,Event,ADDED,eval-conflicts-rho010-r0-009.18d541e48a1851d6,reason=Completed count=1 msg=Job completed
0.0717,Event,ADDED,eval-conflicts-rho010-r0-010-vt2ff.18d541df2c7e0775,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r0-010-vt2ff to kind-worker
0.0719,Event,ADDED,eval-conflicts-rho010-r0-010-vt2ff.18d541df457c6486,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0721,Event,ADDED,eval-conflicts-rho010-r0-010-vt2ff.18d541df46a583f7,reason=Created count=1 msg=Created container: task
0.0723,Event,ADDED,eval-conflicts-rho010-r0-010-vt2ff.18d541df48d02711,reason=Started count=1 msg=Started container task
0.0725,Event,ADDED,eval-conflicts-rho010-r0-010.18d541df2ba9f80b,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho010-r0-010-vt2ff
0.0726,Event,ADDED,eval-conflicts-rho010-r0-010.18d541e4e0827d30,reason=Completed count=1 msg=Job completed
