task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-conflicts-rho020-r3-000,issuer7,x07,2,"[""d07""]",3,0.0,0.0032,0.0482,0.0032,0.045,201,True,0.052,0.0754,24.7927,nan,eval-conflicts-rho020-r3-000,0.0698,0.0216,eval-conflicts-rho020-r3-000-qfs4g,0.0814,0.0116,0.095,0.0137,kind-worker2,0.0918,0,0,0,0,0,0,none,False,nan,nan,,0.653,22.7791,nan,0.558,22.1261,22.7759,Succeeded,Complete,False
1,eval-conflicts-rho020-r3-001,issuer9,x09,2,"[""d09""]",3,1.0,1.0007,1.0149,0.0007,0.0142,201,True,1.0202,1.0421,25.4611,nan,eval-conflicts-rho020-r3-001,1.0368,0.022,eval-conflicts-rho020-r3-001-v6982,1.0504,0.0135,1.0547,0.0043,kind-worker3,0.054,0,0,0,0,0,0,none,False,nan,nan,,2.3104,23.4964,nan,1.2558,21.1859,22.4957,Succeeded,Complete,False
2,eval-conflicts-rho020-r3-002,issuer3,x03,1,"[""d03""]",3,2.0,2.0017,2.0191,0.0017,0.0174,201,True,2.0211,2.0465,26.4706,nan,eval-conflicts-rho020-r3-002,2.0381,0.019,eval-conflicts-rho020-r3-002-kqsxq,2.0492,0.0111,2.0668,0.0176,kind-worker3,0.0651,0,0,0,0,0,0,none,False,nan,nan,,3.3119,24.6071,nan,1.2451,21.2952,22.6054,Succeeded,Complete,False
3,eval-conflicts-rho020-r3-003,issuer1,x01,4,"[""d01""]",3,3.0,3.0015,3.0145,0.0015,0.013,201,True,3.0202,3.0407,27.3122,nan,eval-conflicts-rho020-r3-003,3.0347,0.0202,eval-conflicts-rho020-r3-003-bp48t,3.0441,0.0094,3.0552,0.0111,kind-worker4,0.0537,0,0,0,0,0,0,none,False,nan,nan,,4.2279,25.4135,nan,1.1727,21.1856,22.412,Succeeded,Complete,False
4,eval-conflicts-rho020-r3-004,issuer5,x05,2,"[""d05""]",3,4.0,4.0001,4.0139,0.0001,0.0138,201,True,4.0176,4.0391,28.4995,nan,eval-conflicts-rho020-r3-004,4.0324,0.0185,eval-conflicts-rho020-r3-004-7ghqk,4.0389,0.0065,4.0585,0.0196,kind-worker3,0.0584,0,0,0,0,0,0,none,False,nan,nan,,5.3147,26.5317,nan,1.2562,21.217,22.5316,Succeeded,Complete,False
5,eval-conflicts-rho020-r3-005,issuer9,x09,2,"[""d09""]",3,5.0,5.0005,5.0081,0.0005,0.0076,201,True,5.0122,5.0344,29.5039,nan,eval-conflicts-rho020-r3-005,5.0296,0.0215,eval-conflicts-rho020-r3-005-ctc29,5.0378,0.0082,5.056,0.0182,kind-worker3,0.0556,0,0,0,0,0,0,none,False,nan,nan,,6.3214,27.5626,nan,1.2654,21.2412,22.5621,Succeeded,Complete,False
6,eval-conflicts-rho020-r3-006,issuer7,x07,2,"[""d07""]",3,6.0,6.0003,6.0098,0.0003,0.0095,201,True,6.0139,6.0377,30.1811,nan,eval-conflicts-rho020-r3-006,6.0305,0.0207,eval-conflicts-rho020-r3-006-cvxrp,6.0375,0.0071,6.0546,0.0171,kind-worker5,0.0544,0,0,0,0,0,0,none,False,nan,nan,,7.094,28.2563,nan,1.0393,21.1623,22.256,Succeeded,Complete,False
7,eval-conflicts-rho020-r3-007,issuer5,x05,2,"[""d05""]",3,7.0,7.0003,7.0065,0.0003,0.0062,201,True,7.0099,7.0336,31.4895,nan,eval-conflicts-rho020-r3-007,7.0253,0.0188,eval-conflicts-rho020-r3-007-fqgqw,7.0334,0.0082,7.0509,0.0174,kind-worker3,0.0506,0,0,0,0,0,0,none,False,nan,nan,,8.3255,29.5218,nan,1.2746,21.1963,22.5215,Succeeded,Complete,False
8,eval-conflicts-rho020-r3-008,issuer8,x08,2,"[""d08""]",3,8.0,8.0001,8.0236,0.0001,0.0235,201,True,8.0276,8.0639,31.7647,nan,eval-conflicts-rho020-r3-008,8.0574,0.0338,eval-conflicts-rho020-r3-008-8p6q4,8.0621,0.0047,8.0783,0.0162,kind-worker,0.0782,0,0,0,0,0,0,none,False,nan,nan,,9.5968,29.7209,nan,1.5185,20.1242,21.7209,Succeeded,Complete,False
9,eval-conflicts-rho020-r3-009,issuer8,x08,2,"[""d08""]",3,9.0,9.0003,9.0131,0.0003,0.0128,201,True,9.0169,9.0422,33.2425,nan,eval-conflicts-rho020-r3-009,9.034,0.021,eval-conflicts-rho020-r3-009-cchzc,9.042,0.008,9.0622,0.0201,kind-worker5,0.0619,0,0,0,0,0,0,none,False,nan,nan,,10.0939,31.3136,nan,1.0317,21.2197,22.3133,Succeeded,Complete,False
