t_recv,node,sanitizing,lambda_size,lambda
0.022,kind-control-plane,False,0,[]
0.0238,kind-worker,False,0,[]
0.025,kind-worker2,False,0,[]
0.0262,kind-worker3,False,0,[]
0.0276,kind-worker4,False,0,[]
0.0289,kind-worker5,False,0,[]
0.1157,kind-worker,False,1,"[""x01""]"
0.1306,kind-worker,False,1,"[""x01""]"
1.1118,kind-worker,False,2,"[""x01"", ""x08""]"
1.1247,kind-worker,False,2,"[""x01"", ""x08""]"
1.9364,kind-worker,True,2,"[""x01"", ""x08""]"
1.9522,kind-worker,True,2,"[""x01"", ""x08""]"
2.0988,kind-worker3,False,1,"[""x04""]"
2.1098,kind-worker3,False,1,"[""x04""]"
3.0745,kind-worker5,False,1,"[""x06""]"
3.0844,kind-worker5,False,1,"[""x06""]"
4.4792,kind-worker3,True,1,"[""x04""]"
4.4831,kind-worker5,True,1,"[""x06""]"
4.647,kind-worker3,True,1,"[""x04""]"
4.6508,kind-worker5,True,1,"[""x06""]"
5.2069,kind-worker2,False,1,"[""x02""]"
5.2164,kind-worker2,False,1,"[""x02""]"
5.4844,kind-worker2,True,1,"[""x02""]"
5.5089,kind-worker2,True,1,"[""x02""]"
6.1235,kind-worker4,False,1,"[""x10""]"
6.1341,kind-worker4,False,1,"[""x10""]"
6.353,kind-worker4,True,1,"[""x10""]"
6.3659,kind-worker4,True,1,"[""x10""]"
11.2289,kind-worker2,True,1,"[""x02""]"
15.3515,kind-control-plane,False,0,[]
24.6281,kind-worker,True,0,[]
24.6426,kind-worker,False,0,[]
24.6517,kind-worker,False,0,[]
24.6623,kind-worker,False,0,[]
24.6746,kind-worker,False,1,"[""x06""]"
24.7506,kind-worker,False,2,"[""x06"", ""x10""]"
24.7585,kind-worker,False,2,"[""x06"", ""x10""]"
24.8655,kind-worker,False,2,"[""x06"", ""x10""]"
24.8719,kind-worker,False,3,"[""x06"", ""x07"", ""x10""]"
24.8839,kind-worker,False,3,"[""x06"", ""x07"", ""x10""]"
25.1953,kind-worker3,True,0,[]
25.255,kind-worker3,True,0,[]
25.2664,kind-worker3,False,0,[]
25.3056,kind-worker3,False,1,"[""x05""]"
25.3482,kind-worker3,False,1,"[""x05""]"
25.3583,kind-worker3,False,1,"[""x05""]"
25.5443,kind-worker5,True,1,"[""x06""]"
26.7491,kind-worker,True,3,"[""x06"", ""x07"", ""x10""]"
26.762,kind-worker,True,3,"[""x06"", ""x07"", ""x10""]"
27.1506,kind-worker5,True,0,[]
27.1623,kind-worker5,True,0,[]
27.1712,kind-worker5,False,0,[]
27.1832,kind-worker5,False,0,[]
27.203,kind-worker5,False,1,"[""x01""]"
27.2296,kind-worker5,False,2,"[""x01"", ""x08""]"
27.246,kind-worker5,False,2,"[""x01"", ""x08""]"
27.2595,kind-worker5,False,2,"[""x01"", ""x08""]"
27.4265,kind-worker3,True,1,"[""x05""]"
27.44,kind-worker3,True,1,"[""x05""]"
27.9306,kind-worker2,True,0,[]
27.9435,kind-worker2,True,0,[]
27.9557,kind-worker2,False,0,[]
27.9686,kind-worker2,False,0,[]
28.0867,kind-worker2,False,1,"[""x04""]"
28.0985,kind-worker2,False,1,"[""x04""]"
28.1362,kind-worker5,False,3,"[""x01"", ""x06"", ""x08""]"
28.146,kind-worker5,False,3,"[""x01"", ""x06"", ""x08""]"
29.2171,kind-worker4,True,0,[]
29.3505,kind-worker5,True,3,"[""x01"", ""x06"", ""x08""]"
29.352,kind-worker4,True,0,[]
29.3581,kind-worker4,False,0,[]
29.3651,kind-worker5,True,3,"[""x01"", ""x06"", ""x08""]"
29.4639,kind-worker4,False,0,[]
30.0022,kind-worker2,True,1,"[""x04""]"
30.0136,kind-worker2,True,1,"[""x04""]"
30.0528,kind-worker4,False,1,"[""x07""]"
30.0625,kind-worker4,False,1,"[""x07""]"
31.2034,kind-worker4,False,2,"[""x07"", ""x08""]"
31.3516,kind-worker4,False,2,"[""x07"", ""x08""]"
31.4421,kind-worker4,True,2,"[""x07"", ""x08""]"
31.5467,kind-worker4,True,2,"[""x07"", ""x08""]"
48.3467,kind-worker,True,0,[]
48.4862,kind-worker,True,0,[]
48.549,kind-worker,False,0,[]
48.5633,kind-worker,False,1,"[""x04""]"
48.58,kind-worker,False,2,"[""x01"", ""x04""]"
48.6593,kind-worker,False,2,"[""x01"", ""x04""]"
48.7522,kind-worker,False,2,"[""x01"", ""x04""]"
48.7627,kind-worker,False,3,"[""x01"", ""x04"", ""x09""]"
48.8612,kind-worker,False,3,"[""x01"", ""x04"", ""x09""]"
50.6769,kind-worker,True,3,"[""x01"", ""x04"", ""x09""]"
50.7599,kind-worker,True,3,"[""x01"", ""x04"", ""x09""]"
51.2592,kind-worker3,True,0,[]
51.3595,kind-worker3,True,0,[]
51.4615,kind-worker3,False,0,[]
51.479,kind-worker3,False,0,[]
51.5054,kind-worker3,False,1,"[""x05""]"
51.53,kind-worker3,False,1,"[""x05""]"
51.5568,kind-worker3,False,2,"[""x05"", ""x10""]"
51.5663,kind-worker3,False,2,"[""x05"", ""x10""]"
53.0481,kind-worker5,True,0,[]
53.0612,kind-worker5,False,0,[]
53.0715,kind-worker5,False,0,[]
53.0872,kind-worker5,False,1,"[""x06""]"
53.0985,kind-worker5,False,2,"[""x06"", ""x07""]"
53.151,kind-worker5,False,2,"[""x06"", ""x07""]"
53.1617,kind-worker5,False,2,"[""x06"", ""x07""]"
53.6626,kind-worker3,True,2,"[""x05"", ""x10""]"
53.6844,kind-worker3,True,2,"[""x05"", ""x10""]"
53.9184,kind-worker5,False,3,"[""x06"", ""x07"", ""x10""]"
53.9529,kind-worker2,True,0,[]
53.9554,kind-worker5,False,3,"[""x06"", ""x07"", ""x10""]"
54.0615,kind-worker2,True,0,[]
54.0704,kind-worker2,False,0,[]
54.0853,kind-worker2,False,0,[]
