task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-sanitize-2-r4-000,issuer1,x01,2,"[""d01""]",4,0.0,0.0033,0.0385,0.0033,0.0353,201,True,0.0644,0.0877,24.245,nan,eval-sanitize-2-r4-000,0.0809,0.0423,eval-sanitize-2-r4-000-rr7h9,0.0921,0.0113,0.105,0.0129,kind-worker,0.1018,0,0,0,0,0,0,none,False,nan,nan,,1.2314,22.3006,nan,1.1263,21.0692,22.2973,Succeeded,Complete,False
1,eval-sanitize-2-r4-001,issuer8,x08,5,"[""d08""]",4,1.0,1.0022,1.0207,0.0022,0.0185,201,True,1.0215,1.046,25.2614,nan,eval-sanitize-2-r4-001,1.0375,0.0169,eval-sanitize-2-r4-001-mflqz,1.0459,0.0084,1.0625,0.0166,kind-worker,0.0603,0,0,0,0,0,0,none,False,nan,nan,,2.1698,23.285,nan,1.1073,21.1152,22.2828,Succeeded,Complete,False
2,eval-sanitize-2-r4-002,issuer4,x04,6,"[""d04""]",4,2.0,2.0005,2.0519,0.0005,0.0513,201,True,2.0574,2.0799,25.465,nan,eval-sanitize-2-r4-002,2.0736,0.0217,eval-sanitize-2-r4-002-p75bk,2.0788,0.0052,2.0882,0.0094,kind-worker3,0.0877,0,0,0,0,0,0,none,False,nan,nan,,3.2972,24.3788,nan,1.209,21.0816,22.3782,Succeeded,Complete,False
3,eval-sanitize-2-r4-003,issuer6,x06,3,"[""d06""]",4,3.0,3.0009,3.0165,0.0009,0.0156,201,True,3.0227,3.0475,27.6521,nan,eval-sanitize-2-r4-003,3.0389,0.0224,eval-sanitize-2-r4-003-27krg,3.0484,0.0095,3.059,0.0106,kind-worker5,0.0581,0,0,0,0,0,0,none,False,nan,nan,,4.6415,25.7022,nan,1.5825,21.0607,22.7013,Succeeded,Complete,False
4,eval-sanitize-2-r4-004,issuer6,x06,3,"[""d06""]",4,4.0,4.006,4.0151,0.006,0.0091,201,True,4.023,4.0389,28.7009,nan,eval-sanitize-2-r4-004,4.0346,0.0195,eval-sanitize-2-r4-004-2jskf,4.0448,0.0103,4.0628,0.0179,kind-worker5,0.0568,0,0,0,0,0,0,none,False,nan,nan,,5.5574,26.7312,nan,1.4946,21.1739,22.7252,Succeeded,Complete,False
5,eval-sanitize-2-r4-005,issuer2,x02,6,"[""d02""]",4,5.0,5.0004,5.158,0.0004,0.1576,201,True,5.1621,5.1834,29.6914,nan,eval-sanitize-2-r4-005,5.1768,0.0188,eval-sanitize-2-r4-005-mwkj6,5.1832,0.0064,5.1928,0.0095,kind-worker2,0.1923,0,0,0,0,0,0,none,False,nan,nan,,6.641,27.8348,nan,1.4482,21.1939,22.8344,Succeeded,Complete,False
6,eval-sanitize-2-r4-006,issuer10,x10,5,"[""d10""]",4,6.0,6.0002,6.0832,0.0002,0.0831,201,True,6.0869,6.109,30.5849,nan,eval-sanitize-2-r4-006,6.1025,0.0192,eval-sanitize-2-r4-006-tsqdd,6.1088,0.0063,6.1142,0.0054,kind-worker4,0.114,0,0,0,0,0,0,none,False,nan,nan,,7.4431,28.6842,nan,1.3289,21.2411,22.684,Succeeded,Complete,False
7,eval-sanitize-2-r4-007,issuer6,x06,3,"[""d06""]",4,7.0,7.0004,7.0086,0.0004,0.0081,201,True,7.0132,7.0339,49.4589,nan,eval-sanitize-2-r4-007,7.0281,0.0195,eval-sanitize-2-r4-007-rxr6d,7.0358,0.0077,24.6482,17.6124,kind-worker,17.6477,1,0,1,0,0,6,taint,True,7.0423,17.6058,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",25.2245,47.5182,nan,0.5763,22.2938,40.5178,Succeeded,Complete,False
8,eval-sanitize-2-r4-008,issuer5,x05,7,"[""d05""]",4,8.0,8.0002,8.0121,0.0002,0.0119,201,True,8.016,8.0368,48.4823,nan,eval-sanitize-2-r4-008,8.0324,0.0203,eval-sanitize-2-r4-008-ph775,8.0405,0.0081,25.2909,17.2504,kind-worker3,17.2907,4,3,4,0,0,6,mixed,True,8.0467,17.2442,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",26.2938,47.5204,nan,1.0029,21.2266,39.5202,Succeeded,Complete,False
9,eval-sanitize-2-r4-009,issuer10,x10,5,"[""d10""]",4,9.0,9.0004,9.0104,0.0004,0.0099,201,True,9.0141,9.0415,49.4808,nan,eval-sanitize-2-r4-009,9.0322,0.0219,eval-sanitize-2-r4-009-prnqn,9.0397,0.0074,24.6663,15.6267,kind-worker,15.6659,1,0,1,0,0,6,taint,True,9.0467,15.6196,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",25.2171,47.4987,nan,0.5508,22.2816,38.4983,Succeeded,Complete,False
