t_recv,node,sanitizing,lambda_size,lambda
0.021,kind-control-plane,False,0,[]
0.0224,kind-worker,False,0,[]
0.0246,kind-worker2,False,0,[]
0.0259,kind-worker3,False,0,[]
0.0272,kind-worker4,False,0,[]
0.0285,kind-worker5,False,0,[]
0.1107,kind-worker2,False,1,"[""x01""]"
0.125,kind-worker2,False,1,"[""x01""]"
1.0826,kind-worker3,False,1,"[""x10""]"
1.0905,kind-worker3,False,1,"[""x10""]"
3.2294,kind-worker4,False,1,"[""x10""]"
3.2391,kind-worker4,False,1,"[""x10""]"
4.0874,kind-worker2,False,2,"[""x01"", ""x02""]"
4.0983,kind-worker2,False,2,"[""x01"", ""x02""]"
6.0783,kind-worker5,False,1,"[""x01""]"
6.0872,kind-worker5,False,1,"[""x01""]"
7.1071,kind-worker4,False,2,"[""x05"", ""x10""]"
7.1175,kind-worker4,False,2,"[""x05"", ""x10""]"
8.1774,kind-worker3,False,2,"[""x04"", ""x10""]"
8.1888,kind-worker3,False,2,"[""x04"", ""x10""]"
9.3318,kind-worker2,False,3,"[""x01"", ""x02"", ""x07""]"
9.3425,kind-worker2,False,3,"[""x01"", ""x02"", ""x07""]"
9.6397,kind-worker4,True,2,"[""x05"", ""x10""]"
9.6531,kind-worker4,True,2,"[""x05"", ""x10""]"
10.0703,kind-worker2,False,4,"[""x01"", ""x02"", ""x04"", ""x07""]"
10.081,kind-worker2,False,4,"[""x01"", ""x02"", ""x04"", ""x07""]"
10.0853,kind-worker5,True,1,"[""x01""]"
10.0991,kind-worker5,True,1,"[""x01""]"
11.0819,kind-worker3,False,3,"[""x04"", ""x05"", ""x10""]"
11.0952,kind-worker3,False,3,"[""x04"", ""x05"", ""x10""]"
13.0742,kind-worker,False,1,"[""x07""]"
13.0854,kind-worker,False,1,"[""x07""]"
14.1159,kind-worker,False,2,"[""x01"", ""x07""]"
14.126,kind-worker,False,2,"[""x01"", ""x07""]"
15.0854,kind-worker,False,3,"[""x01"", ""x06"", ""x07""]"
15.1089,kind-worker,False,3,"[""x01"", ""x06"", ""x07""]"
19.266,kind-worker2,True,4,"[""x01"", ""x02"", ""x04"", ""x07""]"
19.2816,kind-worker2,True,4,"[""x01"", ""x02"", ""x04"", ""x07""]"
19.4298,kind-worker3,True,3,"[""x04"", ""x05"", ""x10""]"
19.4442,kind-worker3,True,3,"[""x04"", ""x05"", ""x10""]"
20.1219,kind-worker,False,4,"[""x01"", ""x02"", ""x06"", ""x07""]"
20.1346,kind-worker,False,4,"[""x01"", ""x02"", ""x06"", ""x07""]"
29.7869,kind-worker4,True,0,[]
29.8262,kind-worker4,True,0,[]
29.8374,kind-worker4,False,0,[]
29.8508,kind-worker4,False,0,[]
29.9052,kind-worker4,False,1,"[""x10""]"
29.9172,kind-worker4,False,1,"[""x10""]"
29.9422,kind-worker4,False,2,"[""x09"", ""x10""]"
29.9556,kind-worker4,False,2,"[""x09"", ""x10""]"
30.0303,kind-worker4,False,3,"[""x08"", ""x09"", ""x10""]"
30.0392,kind-worker4,False,3,"[""x08"", ""x09"", ""x10""]"
30.3898,kind-worker5,True,0,[]
30.4038,kind-worker5,True,0,[]
30.4147,kind-worker5,False,0,[]
30.4882,kind-worker5,False,0,[]
30.5125,kind-worker5,False,1,"[""x03""]"
30.5225,kind-worker5,False,1,"[""x03""]"
32.1483,kind-worker,True,4,"[""x01"", ""x02"", ""x06"", ""x07""]"
32.1626,kind-worker,True,4,"[""x01"", ""x02"", ""x06"", ""x07""]"
33.2246,kind-worker5,False,2,"[""x03"", ""x09""]"
33.2385,kind-worker5,False,2,"[""x03"", ""x09""]"
39.6285,kind-worker3,True,0,[]
39.6427,kind-worker3,False,0,[]
39.6504,kind-worker3,False,0,[]
39.6608,kind-worker3,False,0,[]
39.7864,kind-worker3,False,1,"[""x02""]"
39.7977,kind-worker3,False,1,"[""x02""]"
39.8921,kind-worker3,False,2,"[""x02"", ""x06""]"
39.9055,kind-worker3,False,2,"[""x02"", ""x06""]"
41.152,kind-worker3,False,3,"[""x01"", ""x02"", ""x06""]"
41.1623,kind-worker3,False,3,"[""x01"", ""x02"", ""x06""]"
44.1702,kind-worker3,False,4,"[""x01"", ""x02"", ""x06"", ""x07""]"
44.181,kind-worker3,False,4,"[""x01"", ""x02"", ""x06"", ""x07""]"
49.8997,kind-worker4,True,3,"[""x08"", ""x09"", ""x10""]"
49.914,kind-worker4,True,3,"[""x08"", ""x09"", ""x10""]"
50.6003,kind-worker5,True,2,"[""x03"", ""x09""]"
50.6129,kind-worker5,True,2,"[""x03"", ""x09""]"
59.5514,kind-worker2,True,0,[]
59.5655,kind-worker2,False,0,[]
59.5764,kind-worker2,False,0,[]
59.5884,kind-worker2,False,0,[]
59.6025,kind-worker2,False,1,"[""x05""]"
59.6229,kind-worker2,False,2,"[""x05"", ""x10""]"
59.6328,kind-worker2,False,2,"[""x05"", ""x10""]"
59.6434,kind-worker2,False,2,"[""x05"", ""x10""]"
59.6631,kind-worker3,True,4,"[""x01"", ""x02"", ""x06"", ""x07""]"
59.686,kind-worker3,True,4,"[""x01"", ""x02"", ""x06"", ""x07""]"
59.805,kind-worker2,False,3,"[""x04"", ""x05"", ""x10""]"
59.9414,kind-worker2,False,3,"[""x04"", ""x05"", ""x10""]"
60.0229,kind-control-plane,False,0,[]
60.0254,kind-worker,True,4,"[""x01"", ""x02"", ""x06"", ""x07""]"
60.0322,kind-worker2,False,3,"[""x04"", ""x05"", ""x10""]"
