t_recv,kind,type,name,detail
0.021,Node,ADDED,kind-control-plane,taints=1
0.0224,Node,ADDED,kind-worker,taints=0
0.0246,Node,ADDED,kind-worker2,taints=0
0.0259,Node,ADDED,kind-worker3,taints=0
0.0272,Node,ADDED,kind-worker4,taints=0
0.0285,Node,ADDED,kind-worker5,taints=0
0.0426,TaskRequest,ADDED,eval-conflicts-rho040-r4-000,phase=None job=None
0.0469,TaskRequest,MODIFIED,eval-conflicts-rho040-r4-000,phase=Pending job=None
0.0606,Event,ADDED,eval-conflicts-rho020-r0-016-f8kbh.18d52cb5c4f54cbe,"reason=FailedScheduling count=None msg=0/6 nodes are available: 2 c_wall violated: 1 conflicting context pair(s) with node memory, 4 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 2 No preemption victims found for incoming pod, 4 Preemption is not helpful for scheduling."
0.0615,Event,ADDED,eval-conflicts-rho020-r0-018-vbcth.18d52cb5c56674a1,"reason=FailedScheduling count=None msg=0/6 nodes are available: 2 c_wall violated: 1 conflicting context pair(s) with node memory, 4 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 2 No preemption victims found for incoming pod, 4 Preemption is not helpful for scheduling."
0.0619,Event,ADDED,eval-conflicts-rho020-r0-021-tld9x.18d52cb5c77c8c29,"reason=FailedScheduling count=None msg=0/6 nodes are available: 2 c_wall violated: 1 conflicting context pair(s) with node memory, 4 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 2 No preemption victims found for incoming pod, 4 Preemption is not helpful for scheduling."
0.0623,Event,ADDED,eval-conflicts-rho020-r0-021-tld9x.18d52cb697b67f4f,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 1 c_wall violated: 2 conflicting context pair(s) with node memory, 4 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 2 No preemption victims found for incoming pod, 4 Preemption is not helpful for scheduling."
0.0627,Event,ADDED,eval-conflicts-rho020-r0-023-g2hlj.18d52cb5cb3fcd4b,"reason=FailedScheduling count=None msg=0/6 nodes are available: 2 c_wall violated: 1 conflicting context pair(s) with node memory, 4 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 2 No preemption victims found for incoming pod, 4 Preemption is not helpful for scheduling."
