t_recv,kind,type,name,detail
0.0208,Node,ADDED,kind-control-plane,taints=1
0.0235,Node,ADDED,kind-worker,taints=0
0.0249,Node,ADDED,kind-worker2,taints=0
0.0263,Node,ADDED,kind-worker3,taints=0
0.0276,Node,ADDED,kind-worker4,taints=0
0.0289,Node,ADDED,kind-worker5,taints=0
0.0378,TaskRequest,ADDED,eval-sanitize-10-r2-000,phase=None job=None
0.0415,TaskRequest,MODIFIED,eval-sanitize-10-r2-000,phase=Pending job=None
0.0686,Event,ADDED,eval-image-prepull-65b6g.18d4e35acdf3e476,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-65b6g to kind-worker4
0.0696,Event,ADDED,eval-image-prepull-65b6g.18d4e35aed672d76,"reason=Pulling count=1 msg=Pulling image ""busybox:musl"""
0.0701,Event,ADDED,eval-image-prepull-65b6g.18d4e35b9167000d,"reason=Pulled count=1 msg=Successfully pulled image ""busybox:musl"" in 2.751s (2.751s including waiting). Image size: 895652 bytes."
0.0705,Event,ADDED,eval-image-prepull-65b6g.18d4e35b93055405,reason=Created count=1 msg=Created container: pause
0.0711,Event,ADDED,eval-image-prepull-65b6g.18d4e35b95017365,reason=Started count=1 msg=Started container pause
0.0722,Job,ADDED,eval-sanitize-10-r2-000,
0.0726,Event,ADDED,eval-image-prepull-65b6g.18d4e35c2763564c,reason=Killing count=1 msg=Stopping container pause
0.0728,Event,ADDED,eval-image-prepull-kwmc6.18d4e35ace6ce42b,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-kwmc6 to kind-worker3
0.0733,Event,ADDED,eval-image-prepull-kwmc6.18d4e35aed5c6f99,"reason=Pulling count=1 msg=Pulling image ""busybox:musl"""
0.0741,Event,ADDED,eval-image-prepull-kwmc6.18d4e35ba2b44112,"reason=Pulled count=1 msg=Successfully pulled image ""busybox:musl"" in 3.042s (3.042s including waiting). Image size: 895652 bytes."
