task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-sanitize-40-r4-000,issuer9,x09,6,"[""d09""]",4,0.0,0.0034,0.0424,0.0034,0.039,201,True,0.1088,0.14,25.2948,nan,eval-sanitize-40-r4-000,0.1355,0.0932,eval-sanitize-40-r4-000-xllmk,0.146,0.0105,0.1575,0.0115,kind-worker,0.1541,0,0,0,0,0,0,none,False,nan,nan,,1.7155,22.8725,nan,1.558,21.157,22.8691,Succeeded,Complete,False
1,eval-sanitize-40-r4-001,issuer2,x02,4,"[""d02""]",4,1.0,1.0004,1.0254,0.0004,0.025,201,True,1.0268,1.0446,25.894,nan,eval-sanitize-40-r4-001,1.0415,0.0161,eval-sanitize-40-r4-001-5lm4m,1.0495,0.008,1.067,0.0175,kind-worker,0.0666,0,0,0,0,0,0,none,False,nan,nan,,2.5478,24.0095,nan,1.4808,21.4617,23.0091,Succeeded,Complete,False
2,eval-sanitize-40-r4-002,issuer6,x06,7,"[""d06""]",4,2.0,2.0004,2.0669,0.0004,0.0665,201,True,2.0714,2.09,26.3351,nan,eval-sanitize-40-r4-002,2.0858,0.0189,eval-sanitize-40-r4-002-56vvt,2.094,0.0082,2.1056,0.0117,kind-worker5,0.1052,0,0,0,0,0,0,none,False,nan,nan,,2.8234,24.0767,nan,0.7178,21.2533,22.0763,Succeeded,Complete,False
3,eval-sanitize-40-r4-003,issuer2,x02,4,"[""d02""]",4,3.0,3.001,3.0122,0.001,0.0112,201,True,3.0175,3.0387,26.34,nan,eval-sanitize-40-r4-003,3.0317,0.0195,eval-sanitize-40-r4-003-8hrrt,3.0378,0.0061,3.056,0.0182,kind-worker3,0.055,0,0,0,0,0,0,none,False,nan,nan,,4.02,25.2983,nan,0.964,21.2783,22.2973,Succeeded,Complete,False
4,eval-sanitize-40-r4-004,issuer4,x04,4,"[""d04""]",4,4.0,4.0002,4.0204,0.0002,0.0202,201,True,4.0228,4.047,28.2139,nan,eval-sanitize-40-r4-004,4.0402,0.0198,eval-sanitize-40-r4-004-ljggn,4.0469,0.0067,4.0667,0.0198,kind-worker3,0.0665,0,0,0,0,0,0,none,False,nan,nan,,5.054,26.1329,nan,0.9873,21.0789,22.1327,Succeeded,Complete,False
5,eval-sanitize-40-r4-005,issuer10,x10,2,"[""d10""]",4,5.0,5.0003,5.0544,0.0003,0.0541,201,True,5.0593,5.083,28.2101,nan,eval-sanitize-40-r4-005,5.0763,0.022,eval-sanitize-40-r4-005-jbk57,5.0829,0.0065,5.1021,0.0192,kind-worker5,0.1018,0,0,0,0,0,0,none,False,nan,nan,,5.8302,27.0634,nan,0.7281,21.2331,22.0631,Succeeded,Complete,False
6,eval-sanitize-40-r4-006,issuer9,x09,6,"[""d09""]",4,6.0,6.0002,6.0232,0.0002,0.0231,201,True,6.0294,6.0516,29.1053,nan,eval-sanitize-40-r4-006,6.0462,0.0229,eval-sanitize-40-r4-006-vl99v,6.0535,0.0074,6.0727,0.0191,kind-worker2,0.0725,0,0,0,0,0,0,none,False,nan,nan,,6.8659,28.0777,nan,0.7932,21.2118,22.0775,Succeeded,Complete,False
7,eval-sanitize-40-r4-007,issuer3,x03,8,"[""d03""]",4,7.0,7.0003,7.0317,0.0003,0.0314,201,True,7.0365,7.0605,31.4993,nan,eval-sanitize-40-r4-007,7.0519,0.0203,eval-sanitize-40-r4-007-5k7wn,7.0589,0.007,7.1711,0.1122,kind-worker4,0.1709,0,0,0,0,0,0,none,False,nan,nan,,8.3326,29.6114,nan,1.1614,21.2788,22.6111,Succeeded,Complete,False
8,eval-sanitize-40-r4-008,issuer5,x05,3,"[""d05""]",4,8.0,8.0005,8.0271,0.0005,0.0266,201,True,8.0329,8.058,32.0967,nan,eval-sanitize-40-r4-008,8.0504,0.0233,eval-sanitize-40-r4-008-dgwf2,8.0577,0.0074,8.1307,0.0729,kind-worker5,0.1302,0,0,0,0,0,0,none,False,nan,nan,,8.9207,30.0944,nan,0.79,21.1737,22.0939,Succeeded,Complete,False
9,eval-sanitize-40-r4-009,issuer5,x05,3,"[""d05""]",4,9.0,9.0005,9.0343,0.0005,0.0339,201,True,9.0401,9.0647,32.1015,nan,eval-sanitize-40-r4-009,9.0557,0.0213,eval-sanitize-40-r4-009-b27zt,9.0634,0.0078,9.1274,0.0639,kind-worker5,0.1269,0,0,0,0,0,0,none,False,nan,nan,,10.9635,31.0311,nan,1.8362,20.0676,22.0306,Succeeded,Complete,False
