t_recv,node,sanitizing,lambda_size,lambda
0.0282,kind-control-plane,False,0,[]
0.0319,kind-worker,False,0,[]
0.0331,kind-worker2,False,0,[]
0.0343,kind-worker3,False,0,[]
0.0359,kind-worker4,False,0,[]
0.0373,kind-worker5,False,0,[]
0.1884,kind-worker,False,1,"[""x10""]"
0.2001,kind-worker,False,1,"[""x10""]"
1.0674,kind-worker3,False,1,"[""x01""]"
1.0774,kind-worker3,False,1,"[""x01""]"
2.0691,kind-worker5,False,1,"[""x07""]"
2.0796,kind-worker5,False,1,"[""x07""]"
3.0931,kind-worker,False,2,"[""x08"", ""x10""]"
3.1031,kind-worker,False,2,"[""x08"", ""x10""]"
4.0705,kind-worker4,False,1,"[""x10""]"
4.0787,kind-worker4,False,1,"[""x10""]"
6.0821,kind-worker3,False,2,"[""x01"", ""x04""]"
6.0948,kind-worker3,False,2,"[""x01"", ""x04""]"
8.0671,kind-worker2,False,1,"[""x08""]"
8.0767,kind-worker2,False,1,"[""x08""]"
9.176,kind-worker5,False,2,"[""x05"", ""x07""]"
9.1891,kind-worker5,False,2,"[""x05"", ""x07""]"
10.1032,kind-worker4,False,2,"[""x03"", ""x10""]"
10.1129,kind-worker4,False,2,"[""x03"", ""x10""]"
11.5131,kind-worker3,True,2,"[""x01"", ""x04""]"
11.5154,kind-worker,True,2,"[""x08"", ""x10""]"
11.5356,kind-worker3,True,2,"[""x01"", ""x04""]"
11.75,kind-worker,True,2,"[""x08"", ""x10""]"
11.7526,kind-worker5,True,2,"[""x05"", ""x07""]"
11.8215,kind-worker5,True,2,"[""x05"", ""x07""]"
11.9733,kind-worker2,True,1,"[""x08""]"
11.9866,kind-worker2,True,1,"[""x08""]"
12.299,kind-worker4,True,2,"[""x03"", ""x10""]"
12.3132,kind-worker4,True,2,"[""x03"", ""x10""]"
42.4532,kind-control-plane,False,0,[]
56.9546,kind-worker,True,0,[]
57.0482,kind-worker,False,0,[]
57.0634,kind-worker,False,1,"[""x09""]"
57.1166,kind-worker,False,2,"[""x01"", ""x09""]"
57.1516,kind-worker3,True,0,[]
57.1534,kind-worker,False,2,"[""x01"", ""x09""]"
57.2518,kind-worker3,True,0,[]
57.3438,kind-worker,False,2,"[""x01"", ""x09""]"
57.85,kind-worker3,False,0,[]
57.9084,kind-worker3,False,1,"[""x02""]"
57.945,kind-worker5,True,0,[]
57.9491,kind-worker3,False,1,"[""x02""]"
57.986,kind-worker3,False,2,"[""x02"", ""x04""]"
58.0574,kind-worker5,True,0,[]
58.1432,kind-worker3,False,2,"[""x02"", ""x04""]"
58.157,kind-worker3,False,2,"[""x02"", ""x04""]"
58.4413,kind-worker5,False,0,[]
58.4543,kind-worker5,False,0,[]
58.5112,kind-worker5,False,1,"[""x03""]"
58.5466,kind-worker5,False,1,"[""x03""]"
58.6295,kind-worker5,False,2,"[""x03"", ""x04""]"
58.6412,kind-worker2,True,0,[]
58.6458,kind-worker5,False,2,"[""x03"", ""x04""]"
58.7477,kind-worker2,True,0,[]
58.8043,kind-worker5,False,3,"[""x03"", ""x04"", ""x10""]"
58.8474,kind-worker5,False,3,"[""x03"", ""x04"", ""x10""]"
58.8563,kind-worker4,True,0,[]
58.9435,kind-worker2,False,0,[]
58.9518,kind-worker4,False,0,[]
58.9599,kind-worker2,False,0,[]
58.9627,kind-worker4,False,0,[]
59.0199,kind-worker4,False,1,"[""x03""]"
59.052,kind-worker4,False,1,"[""x03""]"
59.0648,kind-worker4,False,1,"[""x03""]"
59.1102,kind-worker2,False,1,"[""x04""]"
59.121,kind-worker2,False,1,"[""x04""]"
59.4027,kind-worker4,False,2,"[""x03"", ""x06""]"
59.4134,kind-worker4,False,2,"[""x03"", ""x06""]"
59.7661,kind-worker2,False,2,"[""x04"", ""x08""]"
59.7775,kind-worker2,False,2,"[""x04"", ""x08""]"
60.0443,kind-control-plane,False,0,[]
60.0561,kind-worker,False,2,"[""x01"", ""x09""]"
60.0643,kind-worker2,False,2,"[""x04"", ""x08""]"
60.0727,kind-worker3,False,2,"[""x02"", ""x04""]"
60.0781,kind-worker4,False,2,"[""x03"", ""x06""]"
60.0849,kind-worker5,False,3,"[""x03"", ""x04"", ""x10""]"
60.2236,kind-worker4,False,3,"[""x03"", ""x06"", ""x10""]"
60.2341,kind-worker4,False,3,"[""x03"", ""x06"", ""x10""]"
60.9186,kind-worker3,False,3,"[""x01"", ""x02"", ""x04""]"
60.9317,kind-worker3,False,3,"[""x01"", ""x02"", ""x04""]"
82.9322,kind-worker5,False,3,"[""x03"", ""x04"", ""x10""]"
90.4099,kind-worker,False,2,"[""x01"", ""x09""]"
102.5513,kind-worker,True,2,"[""x01"", ""x09""]"
102.8494,kind-worker,True,0,[]
102.8567,kind-worker,True,0,[]
102.8677,kind-worker,True,0,[]
102.8801,kind-worker,False,0,[]
102.9456,kind-worker,False,0,[]
103.0143,kind-worker,False,1,"[""x05""]"
103.0231,kind-worker,False,1,"[""x05""]"
103.0577,kind-worker3,True,3,"[""x01"", ""x02"", ""x04""]"
103.0701,kind-worker3,True,3,"[""x01"", ""x02"", ""x04""]"
103.2409,kind-worker3,True,0,[]
103.2557,kind-worker3,False,0,[]
103.2632,kind-worker3,False,0,[]
103.3398,kind-worker3,False,0,[]
103.3658,kind-worker,False,2,"[""x05"", ""x07""]"
103.3761,kind-worker,False,2,"[""x05"", ""x07""]"
103.4761,kind-worker3,False,1,"[""x07""]"
103.4893,kind-worker3,False,1,"[""x07""]"
103.7562,kind-worker5,True,3,"[""x03"", ""x04"", ""x10""]"
103.7733,kind-worker5,True,3,"[""x03"", ""x04"", ""x10""]"
103.9044,kind-worker3,False,2,"[""x05"", ""x07""]"
104.0494,kind-worker3,False,2,"[""x05"", ""x07""]"
104.1399,kind-worker2,True,2,"[""x04"", ""x08""]"
104.1412,kind-worker4,True,3,"[""x03"", ""x06"", ""x10""]"
104.2514,kind-worker2,True,2,"[""x04"", ""x08""]"
104.4452,kind-worker4,True,3,"[""x03"", ""x06"", ""x10""]"
