t_recv,kind,type,name,detail
0.0314,Node,ADDED,kind-control-plane,taints=1
0.0341,Node,ADDED,kind-worker,taints=0
0.0354,Node,ADDED,kind-worker2,taints=0
0.0373,Node,ADDED,kind-worker3,taints=0
0.0386,Node,ADDED,kind-worker4,taints=0
0.0406,Node,ADDED,kind-worker5,taints=0
0.0622,TaskRequest,ADDED,eval-conflicts-rho030-r4-000,phase=None job=None
0.0727,Event,ADDED,eval-conflicts-rho020-r0-000-2d4ph.18d5431b150ed5cc,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho020-r0-000-2d4ph to kind-worker2
0.0729,TaskRequest,MODIFIED,eval-conflicts-rho030-r4-000,phase=Pending job=None
0.0739,Event,ADDED,eval-conflicts-rho020-r0-000-2d4ph.18d5431b31f36e98,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0743,Event,ADDED,eval-conflicts-rho020-r0-000-2d4ph.18d5431b330cd2c2,reason=Created count=1 msg=Created container: task
0.0748,Event,ADDED,eval-conflicts-rho020-r0-000-2d4ph.18d5431b3a2131fe,reason=Started count=1 msg=Started container task
0.0751,Event,ADDED,eval-conflicts-rho020-r0-000.18d5431b13f48856,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho020-r0-000-2d4ph
0.0755,Event,ADDED,eval-conflicts-rho020-r0-000.18d54320d8361b71,reason=Completed count=1 msg=Job completed
0.0757,Event,ADDED,eval-conflicts-rho020-r0-001-xndcm.18d5431b4f5cf60a,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho020-r0-001-xndcm to kind-worker3
0.076,Event,ADDED,eval-conflicts-rho020-r0-001-xndcm.18d5431b69f7a613,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0765,Event,ADDED,eval-conflicts-rho020-r0-001-xndcm.18d5431b6b17a73b,reason=Created count=1 msg=Created container: task
0.0769,Event,ADDED,eval-conflicts-rho020-r0-001-xndcm.18d5431b6eeae31c,reason=Started count=1 msg=Started container task
0.0775,Event,ADDED,eval-conflicts-rho020-r0-001.18d5431b4e458a4c,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho020-r0-001-xndcm
0.078,Event,ADDED,eval-conflicts-rho020-r0-001.18d54320f43aa85e,reason=Completed count=1 msg=Job completed
0.0784,Event,ADDED,eval-conflicts-rho020-r0-002-6p5cw.18d5431b8aee51f3,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho020-r0-002-6p5cw to kind-worker2
0.0787,Event,ADDED,eval-conflicts-rho020-r0-002-6p5cw.18d5431ba5198abe,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.079,Event,ADDED,eval-conflicts-rho020-r0-002-6p5cw.18d5431ba6476cfc,reason=Created count=1 msg=Created container: task
0.0792,Event,ADDED,eval-conflicts-rho020-r0-002-6p5cw.18d5431bae4fcb69,reason=Started count=1 msg=Started container task
0.0795,Event,ADDED,eval-conflicts-rho020-r0-002.18d5431b89e201b7,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho020-r0-002-6p5cw
0.0797,Event,ADDED,eval-conflicts-rho020-r0-002.18d543214a26d835,reason=Completed count=1 msg=Job completed
0.0802,Event,ADDED,eval-conflicts-rho020-r0-003-4qbb7.18d5431bc719270e,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho020-r0-003-4qbb7 to kind-worker3
0.0805,Event,ADDED,eval-conflicts-rho020-r0-003-4qbb7.18d5431be21b116f,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0811,Event,ADDED,eval-conflicts-rho020-r0-003-4qbb7.18d5431be34719a4,reason=Created count=1 msg=Created container: task
0.0813,Event,ADDED,eval-conflicts-rho020-r0-003-4qbb7.18d5431be8440f90,reason=Started count=1 msg=Started container task
0.0817,Event,ADDED,eval-conflicts-rho020-r0-003.18d5431bc61b5c22,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho020-r0-003-4qbb7
0.0821,Event,ADDED,eval-conflicts-rho020-r0-003.18d54321665712f6,reason=Completed count=1 msg=Job completed
0.0823,Event,ADDED,eval-conflicts-rho020-r0-004-dv6cr.18d5431c059abad1,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho020-r0-004-dv6cr to kind-worker4
0.0827,Event,ADDED,eval-conflicts-rho020-r0-004-dv6cr.18d5431c1de13fee,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0832,Event,ADDED,eval-conflicts-rho020-r0-004-dv6cr.18d5431c1f136f6d,reason=Created count=1 msg=Created container: task
0.0838,Event,ADDED,eval-conflicts-rho020-r0-004-dv6cr.18d5431c21017ea7,reason=Started count=1 msg=Started container task
0.0842,Event,ADDED,eval-conflicts-rho020-r0-004.18d5431c04a80957,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho020-r0-004-dv6cr
0.0844,Event,ADDED,eval-conflicts-rho020-r0-004.18d5432193c1ebaa,reason=Completed count=1 msg=Job completed
0.0847,Event,ADDED,eval-conflicts-rho020-r0-005-qc4zj.18d5431c3df6febb,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho020-r0-005-qc4zj to kind-worker2
0.0849,Event,ADDED,eval-conflicts-rho020-r0-005-qc4zj.18d5431c5837d1ed,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0851,Event,ADDED,eval-conflicts-rho020-r0-005-qc4zj.18d5431c59483cdc,reason=Created count=1 msg=Created container: task
0.0854,Event,ADDED,eval-conflicts-rho020-r0-005-qc4zj.18d5431c5c463525,reason=Started count=1 msg=Started container task
0.0858,Event,ADDED,eval-conflicts-rho020-r0-005.18d5431c3cdb1970,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho020-r0-005-qc4zj
0.0861,Event,ADDED,eval-conflicts-rho020-r0-005.18d54321f448ef40,reason=Completed count=1 msg=Job completed
0.0863,Event,ADDED,eval-conflicts-rho020-r0-006-7kxlf.18d5431c79577719,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho020-r0-006-7kxlf to kind-worker4
0.0867,Event,ADDED,eval-conflicts-rho020-r0-006-7kxlf.18d5431c921ed4bc,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.087,Event,ADDED,eval-conflicts-rho020-r0-006-7kxlf.18d5431c933dda0f,reason=Created count=1 msg=Created container: task
0.0872,Event,ADDED,eval-conflicts-rho020-r0-006-7kxlf.18d5431c9519266e,reason=Started count=1 msg=Started container task
0.0874,Event,ADDED,eval-conflicts-rho020-r0-006.18d5431c7826e914,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho020-r0-006-7kxlf
0.0881,Event,ADDED,eval-conflicts-rho020-r0-006.18d543220da0ce9b,reason=Completed count=1 msg=Job completed
0.0887,Event,ADDED,eval-conflicts-rho020-r0-007-h66k5.18d5431cb4bdd2e0,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho020-r0-007-h66k5 to kind-worker5
0.0892,Event,ADDED,eval-conflicts-rho020-r0-007-h66k5.18d5431ccec84d8a,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0899,Event,ADDED,eval-conflicts-rho020-r0-007-h66k5.18d5431ccfe57679,reason=Created count=1 msg=Created container: task
0.0904,Event,ADDED,eval-conflicts-rho020-r0-007-h66k5.18d5431cd22b7188,reason=Started count=1 msg=Started container task
0.0907,Event,ADDED,eval-conflicts-rho020-r0-007.18d5431cb383dbe2,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho020-r0-007-h66k5
0.0915,Event,ADDED,eval-conflicts-rho020-r0-007.18d5432210ee4316,reason=Completed count=1 msg=Job completed
0.0933,Job,ADDED,eval-conflicts-rho030-r4-000,
0.0946,Event,ADDED,eval-conflicts-rho020-r0-008-4vp7r.18d5431cf0b8d497,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho020-r0-008-4vp7r to kind-worker2
0.0961,Event,ADDED,eval-conflicts-rho020-r0-008-4vp7r.18d5431d08a456c7,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0969,Event,ADDED,eval-conflicts-rho020-r0-008-4vp7r.18d5431d09dc00ef,reason=Created count=1 msg=Created container: task
0.0976,Event,ADDED,eval-conflicts-rho020-r0-008-4vp7r.18d5431d0ffc35a1,reason=Started count=1 msg=Started container task
0.0982,Event,ADDED,eval-conflicts-rho020-r0-008.18d5431cef498542,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho020-r0-008-4vp7r
0.0987,Event,ADDED,eval-conflicts-rho020-r0-008.18d54322a996a5ed,reason=Completed count=1 msg=Job completed
0.0991,Event,ADDED,eval-conflicts-rho020-r0-009-p4577.18d5431d2c79a5f7,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho020-r0-009-p4577 to kind-worker3
0.0996,Event,ADDED,eval-conflicts-rho020-r0-009-p4577.18d5431d487deac6,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0997,TaskRequest,MODIFIED,eval-conflicts-rho030-r4-000,phase=Scheduled job=None
0.1004,Event,ADDED,eval-conflicts-rho020-r0-009-p4577.18d5431d498dabee,reason=Created count=1 msg=Created container: task
0.101,Event,ADDED,eval-conflicts-rho020-r0-009-p4577.18d5431d4d989715,reason=Started count=1 msg=Started container task
0.1015,Event,ADDED,eval-conflicts-rho020-r0-009.18d5431d2b2367ea,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho020-r0-009-p4577
0.1022,Event,ADDED,eval-conflicts-rho020-r0-009.18d54322cbfd8117,reason=Completed count=1 msg=Job completed
0.1028,Event,ADDED,eval-conflicts-rho020-r0-010-xdkzq.18d5431d6b4ebdbb,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho020-r0-010-xdkzq to kind-worker2
0.1033,Event,ADDED,eval-conflicts-rho020-r0-010-xdkzq.18d5431d89e91805,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.1038,Event,ADDED,eval-conflicts-rho020-r0-010-xdkzq.18d5431d8b163f89,reason=Created count=1 msg=Created container: task
0.1045,Event,ADDED,eval-conflicts-rho020-r0-010-xdkzq.18d5431d93e43f97,reason=Started count=1 msg=Started container task
0.1051,Event,ADDED,eval-conflicts-rho020-r0-010.18d5431d67690606,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho020-r0-010-xdkzq
0.1056,Event,ADDED,eval-conflicts-rho020-r0-010.18d543231fa3b05b,reason=Completed count=1 msg=Job completed
0.106,Event,ADDED,eval-conflicts-rho020-r0-011-hsw6l.18d5431da29018d4,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho020-r0-011-hsw6l to kind-worker
0.1079,Event,ADDED,eval-conflicts-rho020-r0-011-hsw6l.18d5431dc545b6dc,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.1082,Event,ADDED,eval-conflicts-rho020-r0-011-hsw6l.18d5431dc676b64a,reason=Created count=1 msg=Created container: task
0.1084,Event,ADDED,eval-conflicts-rho020-r0-011-hsw6l.18d5431dcaf34499,reason=Started count=1 msg=Started container task
0.1093,Pod,ADDED,eval-conflicts-rho030-r4-000-zfmtq,phase=Pending node=None
0.1098,Event,ADDED,eval-conflicts-rho020-r0-011.18d5431da1cb2810,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho020-r0-011-hsw6l
0.11,Event,ADDED,eval-conflicts-rho020-r0-011.18d5432356f24a56,reason=Completed count=1 msg=Job completed
0.1102,Event,ADDED,eval-conflicts-rho020-r0-012-hmnb4.18d5431ddf40e6db,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho020-r0-012-hmnb4 to kind-worker
0.1104,Event,ADDED,eval-conflicts-rho020-r0-012-hmnb4.18d5431df9beccfe,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.1118,Job,MODIFIED,eval-conflicts-rho030-r4-000,
0.1122,Event,ADDED,eval-conflicts-rho020-r0-012-hmnb4.18d5431dfadc9b13,reason=Created count=1 msg=Created container: task
0.1125,Event,ADDED,eval-conflicts-rho020-r0-012-hmnb4.18d5431dff98e812,reason=Started count=1 msg=Started container task
0.1128,Event,ADDED,eval-conflicts-rho020-r0-012.18d5431dddcdb215,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho020-r0-012-hmnb4
0.113,TaskRequest,MODIFIED,eval-conflicts-rho030-r4-000,phase=Scheduled job=None
0.1133,Event,ADDED,eval-conflicts-rho020-r0-012.18d5432392b8dbf1,reason=Completed count=1 msg=Job completed
0.1136,Event,ADDED,eval-conflicts-rho020-r0-013-hnjw8.18d5431e1a89e0f7,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho020-r0-013-hnjw8 to kind-worker5
0.1141,Event,ADDED,eval-conflicts-rho020-r0-013-hnjw8.18d5431e36a76904,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.1144,Event,ADDED,eval-conflicts-rho020-r0-013-hnjw8.18d5431e37d063d9,reason=Created count=1 msg=Created container: task
0.1148,Event,ADDED,eval-conflicts-rho020-r0-013-hnjw8.18d5431e3fc50afd,reason=Started count=1 msg=Started container task
0.115,Event,ADDED,eval-conflicts-rho020-r0-013.18d5431e190ed97a,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho020-r0-013-hnjw8
0.1152,Event,ADDED,eval-conflicts-rho020-r0-013.18d54323b5fcb100,reason=Completed count=1 msg=Job completed
0.1154,Event,ADDED,eval-conflicts-rho020-r0-014-fww99.18d5431e55b8a0d5,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho020-r0-014-fww99 to kind-worker5
0.1158,Event,ADDED,eval-conflicts-rho020-r0-014-fww99.18d5431e703c3393,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.116,Event,ADDED,eval-conflicts-rho020-r0-014-fww99.18d5431e7167e539,reason=Created count=1 msg=Created container: task
0.1162,Event,ADDED,eval-conflicts-rho020-r0-014-fww99.18d5431e79fab46d,reason=Started count=1 msg=Started container task
0.1166,Event,ADDED,eval-conflicts-rho020-r0-014.18d5431e549482ce,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho020-r0-014-fww99
0.1169,Event,ADDED,eval-conflicts-rho020-r0-014.18d54323f5c4a33d,reason=Completed count=1 msg=Job completed
0.117,Event,ADDED,eval-conflicts-rho020-r0-015-d8ccb.18d5431e91b10034,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho020-r0-015-d8ccb to kind-worker5
0.1172,Event,ADDED,eval-conflicts-rho020-r0-015-d8ccb.18d5431eadcca518,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.1177,Event,ADDED,eval-conflicts-rho020-r0-015-d8ccb.18d5431eaeeaf288,reason=Created count=1 msg=Created container: task
0.1179,Event,ADDED,eval-conflicts-rho020-r0-015-d8ccb.18d5431eb2421a25,reason=Started count=1 msg=Started container task
0.1183,Event,ADDED,eval-conflicts-rho020-r0-015.18d5431e902eedf3,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho020-r0-015-d8ccb
0.1186,Event,ADDED,eval-conflicts-rho020-r0-015.18d54323f6453c2e,reason=Completed count=1 msg=Job completed
