t_recv,kind,type,name,detail
0.0221,Node,ADDED,kind-control-plane,taints=1
0.0259,Node,ADDED,kind-worker,taints=0
0.0271,Node,ADDED,kind-worker2,taints=0
0.0282,Node,ADDED,kind-worker3,taints=0
0.0298,Node,ADDED,kind-worker4,taints=0
0.0309,Node,ADDED,kind-worker5,taints=0
0.0313,TaskRequest,ADDED,eval-conflicts-rho005-r6-000,phase=None job=None
0.0344,TaskRequest,MODIFIED,eval-conflicts-rho005-r6-000,phase=Pending job=None
0.0527,Job,ADDED,eval-conflicts-rho005-r6-000,
0.0531,Event,ADDED,eval-conflicts-rho000-r0-000-x9fhd.18d463ba6155e921,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho000-r0-000-x9fhd to kind-worker2
0.0537,Event,ADDED,eval-conflicts-rho000-r0-000-x9fhd.18d463ba7b6aefcd,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0539,Event,ADDED,eval-conflicts-rho000-r0-000-x9fhd.18d463ba7df44534,reason=Created count=1 msg=Created container: task
0.0541,Event,ADDED,eval-conflicts-rho000-r0-000-x9fhd.18d463ba82f8071e,reason=Started count=1 msg=Started container task
0.0543,Event,ADDED,eval-conflicts-rho000-r0-000.18d463ba6048cb66,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho000-r0-000-x9fhd
0.0546,Event,ADDED,eval-conflicts-rho000-r0-000.18d463bd9142f300,reason=Completed count=1 msg=Job completed
0.0548,Event,ADDED,eval-conflicts-rho000-r0-001-j2cwl.18d463ba9a7834f2,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho000-r0-001-j2cwl to kind-worker
0.055,Event,ADDED,eval-conflicts-rho000-r0-001-j2cwl.18d463bab34d9b1a,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0551,Event,ADDED,eval-conflicts-rho000-r0-001-j2cwl.18d463bab466f0dd,reason=Created count=1 msg=Created container: task
0.0554,Event,ADDED,eval-conflicts-rho000-r0-001-j2cwl.18d463bab6600c86,reason=Started count=1 msg=Started container task
0.0556,Event,ADDED,eval-conflicts-rho000-r0-001.18d463ba99ef62ab,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho000-r0-001-j2cwl
0.0558,Event,ADDED,eval-conflicts-rho000-r0-001.18d463bde1d09c8c,reason=Completed count=1 msg=Job completed
0.0561,Event,ADDED,eval-conflicts-rho000-r0-002-9pxwb.18d463bad6401206,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho000-r0-002-9pxwb to kind-worker
0.0564,Event,ADDED,eval-conflicts-rho000-r0-002-9pxwb.18d463baeffa6cf8,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0565,Event,ADDED,eval-conflicts-rho000-r0-002-9pxwb.18d463baf104ea48,reason=Created count=1 msg=Created container: task
0.0567,Event,ADDED,eval-conflicts-rho000-r0-002-9pxwb.18d463baf2e12231,reason=Started count=1 msg=Started container task
0.057,Event,ADDED,eval-conflicts-rho000-r0-002.18d463bad5335e9a,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho000-r0-002-9pxwb
0.0572,Event,ADDED,eval-conflicts-rho000-r0-002.18d463be1da8ff6f,reason=Completed count=1 msg=Job completed
