task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-conflicts-rho040-r0-000,issuer1,x01,2,"[""d01""]",0,0.0,0.003,0.0473,0.003,0.0443,201,True,0.0517,0.0747,23.976,nan,eval-conflicts-rho040-r0-000,0.0667,0.0193,eval-conflicts-rho040-r0-000-589mw,0.0786,0.0119,0.0937,0.0151,kind-worker2,0.0907,0,0,0,0,0,0,none,False,nan,nan,,0.8468,22.004,nan,0.753,21.1572,22.001,Succeeded,Complete,False
1,eval-conflicts-rho040-r0-001,issuer5,x05,4,"[""d05""]",0,1.0,1.0009,1.0161,0.0009,0.0152,201,True,1.0194,1.0405,25.3619,nan,eval-conflicts-rho040-r0-001,1.0362,0.02,eval-conflicts-rho040-r0-001-99x98,1.0488,0.0126,1.0618,0.013,kind-worker3,0.0609,0,0,0,0,0,0,none,False,nan,nan,,2.2552,23.4224,nan,1.1934,21.1672,22.4215,Succeeded,Complete,False
2,eval-conflicts-rho040-r0-002,issuer2,x02,5,"[""d02""]",0,2.0,2.0008,2.0217,0.0008,0.0209,201,True,2.0251,2.0478,26.058,nan,eval-conflicts-rho040-r0-002,2.0451,0.0234,eval-conflicts-rho040-r0-002-6rdxc,2.0477,0.0027,2.0628,0.0151,kind-worker2,0.062,0,0,0,0,0,0,none,False,nan,nan,,2.8535,24.1427,nan,0.7907,21.2892,22.1419,Succeeded,Complete,False
3,eval-conflicts-rho040-r0-003,issuer7,x07,3,"[""d07""]",0,3.0,3.0005,3.0152,0.0005,0.0147,201,True,3.0202,3.0403,27.6373,nan,eval-conflicts-rho040-r0-003,3.0354,0.0202,eval-conflicts-rho040-r0-003-cjwgn,3.045,0.0096,3.0594,0.0144,kind-worker4,0.0589,0,0,0,0,0,0,none,False,nan,nan,,3.5299,25.7242,nan,0.4705,22.1943,22.7237,Succeeded,Complete,False
4,eval-conflicts-rho040-r0-004,issuer5,x05,4,"[""d05""]",0,4.0,4.0007,4.012,0.0007,0.0113,201,True,4.0318,4.052,28.5158,nan,eval-conflicts-rho040-r0-004,4.0468,0.0348,eval-conflicts-rho040-r0-004-vd597,4.0559,0.0092,4.073,0.0171,kind-worker3,0.0723,0,0,0,0,0,0,none,False,nan,nan,,5.2597,26.5231,nan,1.1867,21.2634,22.5223,Succeeded,Complete,False
5,eval-conflicts-rho040-r0-005,issuer2,x02,5,"[""d02""]",0,5.0,5.0002,5.0076,0.0002,0.0074,201,True,5.0488,5.0716,29.1907,nan,eval-conflicts-rho040-r0-005,5.0634,0.0558,eval-conflicts-rho040-r0-005-52wvj,5.0694,0.006,5.0881,0.0187,kind-worker2,0.0879,0,0,0,0,0,0,none,False,nan,nan,,5.8786,27.0696,nan,0.7906,21.191,22.0694,Succeeded,Complete,False
6,eval-conflicts-rho040-r0-006,issuer1,x01,2,"[""d01""]",0,6.0,6.0002,6.0221,0.0002,0.0219,201,True,6.0261,6.0505,29.9965,nan,eval-conflicts-rho040-r0-006,6.0414,0.0193,eval-conflicts-rho040-r0-006-566k8,6.0487,0.0073,6.0688,0.0201,kind-worker5,0.0686,0,0,0,0,0,0,none,False,nan,nan,,6.8168,28.0676,nan,0.748,21.2509,22.0675,Succeeded,Complete,False
7,eval-conflicts-rho040-r0-007,issuer7,x07,3,"[""d07""]",0,7.0,7.0001,7.0155,0.0001,0.0154,201,True,7.0191,7.0427,31.7081,nan,eval-conflicts-rho040-r0-007,7.0362,0.0207,eval-conflicts-rho040-r0-007-bmfdq,7.0426,0.0064,7.0657,0.0231,kind-worker4,0.0656,0,0,0,0,0,0,none,False,nan,nan,,8.5438,29.8457,nan,1.4781,21.3019,22.8456,Succeeded,Complete,False
8,eval-conflicts-rho040-r0-008,issuer9,x09,3,"[""d09""]",0,8.0,8.0004,8.0151,0.0004,0.0148,201,True,8.0195,8.0434,32.3666,nan,eval-conflicts-rho040-r0-008,8.0348,0.0197,eval-conflicts-rho040-r0-008-dz6ck,8.0421,0.0073,8.1053,0.0631,kind-worker3,0.1049,0,0,0,0,0,0,none,False,nan,nan,,9.2726,30.4132,nan,1.1673,21.1407,22.4129,Succeeded,Complete,False
9,eval-conflicts-rho040-r0-009,issuer9,x09,3,"[""d09""]",0,9.0,9.0001,9.0077,0.0001,0.0076,201,True,9.0112,9.0394,32.9053,nan,eval-conflicts-rho040-r0-009,9.0323,0.0245,eval-conflicts-rho040-r0-009-t95nj,9.0393,0.007,9.0584,0.0191,kind-worker,0.0583,0,0,0,0,0,0,none,False,nan,nan,,9.791,31.0602,nan,0.7326,21.2692,22.0601,Succeeded,Complete,False
