t_recv,node,sanitizing,lambda_size,lambda
0.0228,kind-control-plane,False,0,[]
0.025,kind-worker,False,0,[]
0.0261,kind-worker2,False,0,[]
0.0275,kind-worker3,False,0,[]
0.0286,kind-worker4,False,0,[]
0.0298,kind-worker5,False,0,[]
0.1019,kind-worker2,False,1,"[""x08""]"
0.1154,kind-worker2,False,1,"[""x08""]"
1.0716,kind-worker3,False,1,"[""x02""]"
1.0789,kind-worker3,False,1,"[""x02""]"
2.1197,kind-worker2,False,2,"[""x01"", ""x08""]"
2.1321,kind-worker2,False,2,"[""x01"", ""x08""]"
4.1217,kind-worker4,False,1,"[""x10""]"
4.1312,kind-worker4,False,1,"[""x10""]"
6.0664,kind-worker5,False,1,"[""x02""]"
6.0768,kind-worker5,False,1,"[""x02""]"
6.3406,kind-worker4,True,1,"[""x10""]"
6.3525,kind-worker4,True,1,"[""x10""]"
8.1459,kind-worker,False,1,"[""x06""]"
8.1559,kind-worker,False,1,"[""x06""]"
10.8185,kind-worker5,True,1,"[""x02""]"
10.8372,kind-worker5,True,1,"[""x02""]"
10.8421,kind-worker,True,1,"[""x06""]"
10.9038,kind-worker,True,1,"[""x06""]"
12.1569,kind-worker3,False,2,"[""x01"", ""x02""]"
12.1677,kind-worker3,False,2,"[""x01"", ""x02""]"
16.6867,kind-worker3,True,2,"[""x01"", ""x02""]"
16.7024,kind-worker3,True,2,"[""x01"", ""x02""]"
17.8551,kind-worker2,True,2,"[""x01"", ""x08""]"
17.8683,kind-worker2,True,2,"[""x01"", ""x08""]"
30.9387,kind-worker5,True,0,[]
31.0318,kind-worker5,True,0,[]
31.0422,kind-worker5,False,0,[]
31.0553,kind-worker5,False,0,[]
31.0838,kind-worker5,False,1,"[""x10""]"
31.0941,kind-worker5,False,1,"[""x10""]"
31.1896,kind-worker,True,0,[]
31.2042,kind-worker,False,0,[]
31.2114,kind-worker,False,0,[]
31.274,kind-worker,False,0,[]
31.2925,kind-worker,False,1,"[""x08""]"
31.3013,kind-worker,False,1,"[""x08""]"
31.6968,kind-worker,False,2,"[""x01"", ""x08""]"
31.7062,kind-worker,False,2,"[""x01"", ""x08""]"
36.8373,kind-worker3,True,0,[]
36.8919,kind-worker3,True,0,[]
36.9005,kind-worker3,False,0,[]
36.9114,kind-worker3,False,0,[]
37.0454,kind-worker3,False,1,"[""x02""]"
37.0575,kind-worker3,False,1,"[""x02""]"
46.07,kind-worker3,False,2,"[""x01"", ""x02""]"
46.0822,kind-worker3,False,2,"[""x01"", ""x02""]"
46.4298,kind-worker4,True,0,[]
46.4894,kind-worker4,True,0,[]
46.4994,kind-worker4,False,0,[]
46.5124,kind-worker4,False,0,[]
46.6277,kind-worker4,False,1,"[""x09""]"
46.6374,kind-worker4,False,1,"[""x09""]"
46.6967,kind-worker4,False,2,"[""x04"", ""x09""]"
46.7061,kind-worker4,False,2,"[""x04"", ""x09""]"
51.0735,kind-worker5,True,1,"[""x10""]"
51.0913,kind-worker5,True,1,"[""x10""]"
51.2697,kind-worker,True,2,"[""x01"", ""x08""]"
51.282,kind-worker,True,2,"[""x01"", ""x08""]"
56.9204,kind-worker3,True,2,"[""x01"", ""x02""]"
56.9334,kind-worker3,True,2,"[""x01"", ""x02""]"
58.1604,kind-worker2,True,0,[]
58.1752,kind-worker2,True,0,[]
58.1843,kind-worker2,False,0,[]
58.2484,kind-worker2,False,0,[]
58.2748,kind-worker2,False,1,"[""x05""]"
58.2846,kind-worker2,False,1,"[""x05""]"
60.0271,kind-control-plane,False,0,[]
60.03,kind-worker,True,2,"[""x01"", ""x08""]"
60.0339,kind-worker2,False,1,"[""x05""]"
60.0356,kind-worker3,True,2,"[""x01"", ""x02""]"
60.0429,kind-worker4,False,2,"[""x04"", ""x09""]"
60.0477,kind-worker5,True,1,"[""x10""]"
62.1267,kind-worker,True,2,"[""x01"", ""x08""]"
64.0628,kind-worker4,False,3,"[""x01"", ""x04"", ""x09""]"
64.0726,kind-worker4,False,3,"[""x01"", ""x04"", ""x09""]"
66.5251,kind-worker4,True,3,"[""x01"", ""x04"", ""x09""]"
66.5381,kind-worker4,True,3,"[""x01"", ""x04"", ""x09""]"
71.2933,kind-worker5,True,0,[]
71.3052,kind-worker5,True,0,[]
71.3128,kind-worker5,False,0,[]
71.3245,kind-worker5,False,0,[]
71.357,kind-worker5,False,1,"[""x08""]"
71.3666,kind-worker5,False,1,"[""x08""]"
71.4937,kind-worker5,False,2,"[""x01"", ""x08""]"
71.4953,kind-worker,True,0,[]
71.504,kind-worker5,False,2,"[""x01"", ""x08""]"
71.5081,kind-worker,False,0,[]
71.5571,kind-worker,False,0,[]
71.5922,kind-worker,False,0,[]
71.6161,kind-worker,False,1,"[""x03""]"
71.6259,kind-worker,False,1,"[""x03""]"
72.0111,kind-worker,False,2,"[""x03"", ""x09""]"
72.0239,kind-worker,False,2,"[""x03"", ""x09""]"
78.2558,kind-worker2,True,1,"[""x05""]"
78.2695,kind-worker2,True,1,"[""x05""]"
86.8938,kind-worker4,True,0,[]
86.9078,kind-worker4,False,0,[]
86.9162,kind-worker4,False,0,[]
86.9912,kind-worker4,False,0,[]
87.0137,kind-worker4,False,1,"[""x02""]"
87.0241,kind-worker4,False,1,"[""x02""]"
90.1116,kind-worker4,False,2,"[""x01"", ""x02""]"
90.1205,kind-worker4,False,2,"[""x01"", ""x02""]"
91.3387,kind-worker5,True,2,"[""x01"", ""x08""]"
91.3526,kind-worker5,True,2,"[""x01"", ""x08""]"
91.596,kind-worker,True,2,"[""x03"", ""x09""]"
91.6106,kind-worker,True,2,"[""x03"", ""x09""]"
97.3329,kind-worker3,True,0,[]
97.3567,kind-worker3,True,0,[]
97.365,kind-worker3,False,0,[]
97.3925,kind-worker3,False,0,[]
97.4131,kind-worker3,False,1,"[""x07""]"
97.4231,kind-worker3,False,1,"[""x07""]"
97.4959,kind-worker3,False,2,"[""x07"", ""x10""]"
97.5058,kind-worker3,False,2,"[""x07"", ""x10""]"
106.9973,kind-worker4,True,2,"[""x01"", ""x02""]"
107.0108,kind-worker4,True,2,"[""x01"", ""x02""]"
111.8947,kind-worker,True,0,[]
111.9089,kind-worker,True,0,[]
111.9153,kind-worker,False,0,[]
111.9533,kind-worker,False,1,"[""x08""]"
111.9857,kind-worker,False,1,"[""x08""]"
111.9954,kind-worker,False,1,"[""x08""]"
117.412,kind-worker3,True,2,"[""x07"", ""x10""]"
117.4259,kind-worker3,True,2,"[""x07"", ""x10""]"
118.5875,kind-worker2,True,0,[]
118.5997,kind-worker2,False,0,[]
118.6092,kind-worker2,False,0,[]
118.62,kind-worker2,False,0,[]
