t_recv,node,sanitizing,lambda_size,lambda
0.0222,kind-control-plane,False,0,[]
0.0235,kind-worker,False,0,[]
0.0249,kind-worker2,False,0,[]
0.0265,kind-worker3,False,0,[]
0.0277,kind-worker4,False,0,[]
0.03,kind-worker5,False,0,[]
0.1146,kind-worker,False,1,"[""x07""]"
0.1279,kind-worker,False,1,"[""x07""]"
1.2307,kind-worker5,False,1,"[""x09""]"
1.2399,kind-worker5,False,1,"[""x09""]"
2.079,kind-worker,False,2,"[""x07"", ""x10""]"
2.088,kind-worker,False,2,"[""x07"", ""x10""]"
2.1088,kind-worker,True,2,"[""x07"", ""x10""]"
2.1253,kind-worker,True,2,"[""x07"", ""x10""]"
2.3573,kind-worker5,True,1,"[""x09""]"
2.3687,kind-worker5,True,1,"[""x09""]"
3.0656,kind-worker3,False,1,"[""x08""]"
3.0736,kind-worker3,False,1,"[""x08""]"
4.188,kind-worker3,False,2,"[""x07"", ""x08""]"
4.1936,kind-worker3,False,2,"[""x07"", ""x08""]"
4.7311,kind-worker3,True,2,"[""x07"", ""x08""]"
4.7438,kind-worker3,True,2,"[""x07"", ""x08""]"
5.0626,kind-worker2,False,1,"[""x03""]"
5.0713,kind-worker2,False,1,"[""x03""]"
6.1349,kind-worker2,False,2,"[""x03"", ""x06""]"
6.1446,kind-worker2,False,2,"[""x03"", ""x06""]"
7.1454,kind-worker2,False,3,"[""x03"", ""x06"", ""x07""]"
7.1549,kind-worker2,False,3,"[""x03"", ""x06"", ""x07""]"
8.07,kind-worker4,False,1,"[""x04""]"
8.0813,kind-worker4,False,1,"[""x04""]"
8.1262,kind-worker2,True,3,"[""x03"", ""x06"", ""x07""]"
8.1387,kind-worker2,True,3,"[""x03"", ""x06"", ""x07""]"
9.0611,kind-worker4,False,2,"[""x04"", ""x10""]"
9.0723,kind-worker4,False,2,"[""x04"", ""x10""]"
13.0233,kind-worker4,True,2,"[""x04"", ""x10""]"
13.0383,kind-worker4,True,2,"[""x04"", ""x10""]"
13.5738,kind-worker3,True,2,"[""x07"", ""x08""]"
27.6348,kind-worker,True,0,[]
27.6508,kind-worker,False,0,[]
27.6596,kind-worker,False,0,[]
27.688,kind-worker,False,1,"[""x02""]"
27.695,kind-worker,False,1,"[""x02""]"
27.713,kind-worker,False,2,"[""x02"", ""x08""]"
27.7293,kind-worker,False,2,"[""x02"", ""x08""]"
27.7391,kind-worker,False,2,"[""x02"", ""x08""]"
27.7548,kind-worker,False,3,"[""x01"", ""x02"", ""x08""]"
27.7651,kind-worker,False,3,"[""x01"", ""x02"", ""x08""]"
27.9295,kind-worker5,True,0,[]
27.999,kind-worker5,True,0,[]
28.0115,kind-worker5,False,0,[]
28.0267,kind-worker5,False,0,[]
28.0525,kind-worker5,False,1,"[""x04""]"
28.062,kind-worker5,False,1,"[""x04""]"
28.134,kind-worker5,False,2,"[""x04"", ""x09""]"
28.1486,kind-worker5,False,2,"[""x04"", ""x09""]"
29.2499,kind-worker5,False,3,"[""x01"", ""x04"", ""x09""]"
29.2595,kind-worker5,False,3,"[""x01"", ""x04"", ""x09""]"
30.0185,kind-worker3,True,0,[]
30.0334,kind-worker3,True,0,[]
30.0467,kind-worker3,False,0,[]
30.0601,kind-worker3,False,0,[]
30.1501,kind-worker3,False,1,"[""x02""]"
30.1626,kind-worker3,False,1,"[""x02""]"
32.7052,kind-worker,True,3,"[""x01"", ""x02"", ""x08""]"
32.7196,kind-worker,True,3,"[""x01"", ""x02"", ""x08""]"
33.102,kind-worker5,True,3,"[""x01"", ""x04"", ""x09""]"
33.1157,kind-worker5,True,3,"[""x01"", ""x04"", ""x09""]"
34.0884,kind-worker3,False,2,"[""x02"", ""x09""]"
34.1415,kind-worker4,True,0,[]
34.1429,kind-worker3,False,2,"[""x02"", ""x09""]"
34.2911,kind-worker4,True,0,[]
34.4243,kind-worker4,False,0,[]
34.4272,kind-worker2,True,0,[]
34.4462,kind-worker4,False,0,[]
34.4477,kind-worker2,False,0,[]
34.4587,kind-worker2,False,0,[]
34.4703,kind-worker4,False,1,"[""x05""]"
34.7202,kind-worker2,False,0,[]
34.7216,kind-worker4,False,1,"[""x05""]"
34.7292,kind-worker4,False,1,"[""x05""]"
34.745,kind-worker2,False,1,"[""x07""]"
34.756,kind-worker2,False,1,"[""x07""]"
34.8578,kind-worker2,False,2,"[""x07"", ""x10""]"
34.8679,kind-worker2,False,2,"[""x07"", ""x10""]"
34.9289,kind-worker2,False,3,"[""x06"", ""x07"", ""x10""]"
34.9398,kind-worker2,False,3,"[""x06"", ""x07"", ""x10""]"
35.1038,kind-worker3,True,2,"[""x02"", ""x09""]"
35.1179,kind-worker3,True,2,"[""x02"", ""x09""]"
39.4922,kind-worker4,True,1,"[""x05""]"
39.5074,kind-worker4,True,1,"[""x05""]"
39.7251,kind-worker2,True,3,"[""x06"", ""x07"", ""x10""]"
39.7393,kind-worker2,True,3,"[""x06"", ""x07"", ""x10""]"
53.3323,kind-worker,True,0,[]
53.3447,kind-worker,True,0,[]
