task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-conflicts-rho030-r5-000,issuer4,x04,2,"[""d04""]",5,0.0,0.0037,0.0403,0.0037,0.0366,201,True,0.0441,0.0659,13.7074,nan,eval-conflicts-rho030-r5-000,0.0634,0.0231,eval-conflicts-rho030-r5-000-5s28z,0.0732,0.0098,0.0872,0.014,kind-worker5,0.0835,0,0,0,0,0,0,none,False,nan,nan,,0.6201,11.7547,nan,0.5328,11.1346,11.751,Succeeded,Complete,False
1,eval-conflicts-rho030-r5-001,issuer1,x01,2,"[""d01""]",5,1.0,1.0055,1.0167,0.0055,0.0113,201,True,1.022,1.0431,14.7205,nan,eval-conflicts-rho030-r5-001,1.0365,0.0198,eval-conflicts-rho030-r5-001-gkrvs,1.045,0.0085,1.063,0.0179,kind-worker5,0.0575,0,0,0,0,0,0,none,False,nan,nan,,1.6259,12.7868,nan,0.563,11.1609,11.7814,Succeeded,Complete,False
2,eval-conflicts-rho030-r5-002,issuer9,x09,3,"[""d09""]",5,2.0,2.0018,2.0187,0.0018,0.0169,201,True,2.0227,2.0427,16.1853,nan,eval-conflicts-rho030-r5-002,2.038,0.0193,eval-conflicts-rho030-r5-002-sbpdp,2.0469,0.009,2.0599,0.0129,kind-worker2,0.0581,0,0,0,0,0,0,none,False,nan,nan,,3.1495,14.2273,nan,1.0896,11.0778,12.2255,Succeeded,Complete,False
3,eval-conflicts-rho030-r5-003,issuer1,x01,2,"[""d01""]",5,3.0,3.0009,3.01,0.0009,0.0091,201,True,3.0144,3.0344,16.8921,nan,eval-conflicts-rho030-r5-003,3.0299,0.0199,eval-conflicts-rho030-r5-003-mc42g,3.1374,0.1075,3.1414,0.004,kind-worker,0.1405,0,0,0,0,0,0,none,False,nan,nan,,3.8098,14.9298,nan,0.6684,11.1199,11.9288,Succeeded,Complete,False
4,eval-conflicts-rho030-r5-004,issuer3,x03,3,"[""d03""]",5,4.0,4.0007,4.0159,0.0007,0.0152,201,True,4.0301,4.054,17.8914,nan,eval-conflicts-rho030-r5-004,4.0474,0.0315,eval-conflicts-rho030-r5-004-bqt58,4.0529,0.0056,4.0729,0.0199,kind-worker,0.0722,0,0,0,0,0,0,none,False,nan,nan,,4.8098,16.0252,nan,0.737,11.2154,12.0246,Succeeded,Complete,False
5,eval-conflicts-rho030-r5-005,issuer4,x04,2,"[""d04""]",5,5.0,5.0001,5.0091,0.0001,0.009,201,True,5.0127,5.0309,18.9307,nan,eval-conflicts-rho030-r5-005,5.0275,0.0184,eval-conflicts-rho030-r5-005-ndv62,5.0339,0.0064,5.0525,0.0186,kind-worker,0.0524,0,0,0,0,0,0,none,False,nan,nan,,5.8158,16.9407,nan,0.7633,11.1249,11.9406,Succeeded,Complete,False
6,eval-conflicts-rho030-r5-006,issuer1,x01,2,"[""d01""]",5,6.0,6.0001,6.008,0.0001,0.0079,201,True,6.013,6.0349,20.2231,nan,eval-conflicts-rho030-r5-006,6.0265,0.0185,eval-conflicts-rho030-r5-006-p8lm8,6.0341,0.0076,6.0538,0.0198,kind-worker2,0.0537,0,0,0,0,0,0,none,False,nan,nan,,7.1154,18.3147,nan,1.0615,11.1993,12.3146,Succeeded,Complete,False
7,eval-conflicts-rho030-r5-007,issuer1,x01,2,"[""d01""]",5,7.0,7.0004,7.009,0.0004,0.0087,201,True,7.0133,7.0387,20.7227,nan,eval-conflicts-rho030-r5-007,7.0297,0.0206,eval-conflicts-rho030-r5-007-wrfzx,7.0371,0.0074,7.0589,0.0217,kind-worker5,0.0585,0,0,0,0,0,0,none,False,nan,nan,,7.6394,18.7778,nan,0.5805,11.1384,11.7774,Succeeded,Complete,False
8,eval-conflicts-rho030-r5-008,issuer3,x03,3,"[""d03""]",5,8.0,8.0004,8.0075,0.0004,0.0071,201,True,8.0115,8.0355,22.754,nan,eval-conflicts-rho030-r5-008,8.0277,0.0203,eval-conflicts-rho030-r5-008-nb5z9,8.0363,0.0085,8.0502,0.0139,kind-worker5,0.0498,0,0,0,0,0,0,none,False,nan,nan,,8.6445,20.8268,nan,0.5944,12.1823,12.8264,Succeeded,Complete,False
9,eval-conflicts-rho030-r5-009,issuer6,x06,2,"[""d06""]",5,9.0,9.0004,9.0127,0.0004,0.0123,201,True,9.0162,9.0389,23.4581,nan,eval-conflicts-rho030-r5-009,9.0313,0.0186,eval-conflicts-rho030-r5-009-dtx2s,9.0378,0.0065,9.0511,0.0133,kind-worker4,0.0507,0,0,0,0,0,0,none,False,nan,nan,,10.3556,21.4613,nan,1.3045,11.1057,12.4609,Succeeded,Complete,False
10,eval-conflicts-rho030-r5-010,issuer4,x04,2,"[""d04""]",5,10.0,10.0003,10.0152,0.0003,0.015,201,True,10.0187,10.0443,23.7586,nan,eval-conflicts-rho030-r5-010,10.0356,0.0204,eval-conflicts-rho030-r5-010-rhnhn,10.0442,0.0086,10.0578,0.0136,kind-worker5,0.0576,0,0,0,0,0,0,none,False,nan,nan,,10.6597,21.8399,nan,0.6018,11.1802,11.8396,Succeeded,Complete,False
11,eval-conflicts-rho030-r5-011,issuer2,x02,2,"[""d02""]",5,11.0,11.0003,11.0126,0.0003,0.0124,201,True,11.0165,11.0381,24.8001,nan,eval-conflicts-rho030-r5-011,11.032,0.0193,eval-conflicts-rho030-r5-011-xq6g9,11.0389,0.007,11.0457,0.0068,kind-worker3,0.0455,0,0,0,0,0,0,none,False,nan,nan,,11.7493,22.8889,nan,0.7035,11.1396,11.8886,Succeeded,Complete,False
12,eval-conflicts-rho030-r5-012,issuer6,x06,2,"[""d06""]",5,12.0,12.0004,12.0086,0.0004,0.0082,201,True,12.0126,12.0323,31.973,nan,eval-conflicts-rho030-r5-012,12.0282,0.0195,eval-conflicts-rho030-r5-012-sk9t7,12.0353,0.0072,18.0749,6.0396,kind-worker,6.0745,1,0,1,0,0,6,taint,True,12.0412,6.0337,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",18.9147,30.1126,nan,0.8398,11.1979,18.1122,Succeeded,Complete,False
13,eval-conflicts-rho030-r5-013,issuer8,x08,4,"[""d08""]",5,13.0,13.0005,13.0136,0.0005,0.0132,201,True,13.0201,13.041,31.9978,nan,eval-conflicts-rho030-r5-013,13.0347,0.0211,eval-conflicts-rho030-r5-013-f5lxf,13.0421,0.0073,18.0848,5.0427,kind-worker,5.0843,1,0,1,0,0,6,taint,True,13.0508,5.034,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",18.9072,30.1041,nan,0.8224,11.197,17.1037,Succeeded,Complete,False
14,eval-conflicts-rho030-r5-014,issuer6,x06,2,"[""d06""]",5,14.0,14.0003,14.0215,0.0003,0.0211,201,True,14.0263,14.0481,31.981,nan,eval-conflicts-rho030-r5-014,14.0409,0.0195,eval-conflicts-rho030-r5-014-lmr52,14.0491,0.0082,18.0916,4.0425,kind-worker,4.0913,1,0,1,0,0,6,taint,True,14.0571,4.0345,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",18.924,30.096,nan,0.8324,11.1721,16.0957,Succeeded,Complete,False
