task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-conflicts-rho005-r1-000,issuer8,x08,2,"[""d08""]",1,0.0,0.004,0.0263,0.004,0.0224,201,True,0.0326,0.057,13.2678,nan,eval-conflicts-rho005-r1-000,0.05,0.0236,eval-conflicts-rho005-r1-000-lvblz,0.0629,0.0129,0.0776,0.0146,kind-worker5,0.0736,0,0,0,0,0,0,none,False,nan,nan,,1.0086,12.2717,nan,0.9311,11.2631,12.2678,Succeeded,Complete,False
1,eval-conflicts-rho005-r1-001,issuer9,x09,0,"[""d09""]",1,1.0,1.0011,1.0252,0.0011,0.0241,201,True,1.0295,1.0503,14.9564,nan,eval-conflicts-rho005-r1-001,1.044,0.0188,eval-conflicts-rho005-r1-001-6r8kk,1.0533,0.0093,1.0697,0.0164,kind-worker,0.0685,0,0,0,0,0,0,none,False,nan,nan,,1.7965,13.0312,nan,0.7268,11.2347,12.03,Succeeded,Complete,False
2,eval-conflicts-rho005-r1-002,issuer8,x08,2,"[""d08""]",1,2.0,2.0005,2.0115,0.0005,0.011,201,True,2.0179,2.0466,16.1062,nan,eval-conflicts-rho005-r1-002,2.037,0.0255,eval-conflicts-rho005-r1-002-4mk7n,2.0475,0.0105,2.0623,0.0148,kind-worker5,0.0617,0,0,0,0,0,0,none,False,nan,nan,,3.0379,14.1558,nan,0.9756,11.1179,12.1552,Succeeded,Complete,False
3,eval-conflicts-rho005-r1-003,issuer8,x08,2,"[""d08""]",1,3.0,3.0006,3.0314,0.0006,0.0308,201,True,3.038,3.0592,17.5518,nan,eval-conflicts-rho005-r1-003,3.0528,0.0214,eval-conflicts-rho005-r1-003-d8mkb,3.0629,0.0101,3.0804,0.0176,kind-worker2,0.0798,0,0,0,0,0,0,none,False,nan,nan,,4.5045,15.5935,nan,1.424,11.089,12.5929,Succeeded,Complete,False
4,eval-conflicts-rho005-r1-004,issuer9,x09,0,"[""d09""]",1,4.0,4.0004,4.0107,0.0004,0.0102,201,True,4.0157,4.0395,18.5492,nan,eval-conflicts-rho005-r1-004,4.033,0.0223,eval-conflicts-rho005-r1-004-xs6db,4.0405,0.0075,4.0576,0.0172,kind-worker2,0.0572,0,0,0,0,0,0,none,False,nan,nan,,5.4747,16.5964,nan,1.4171,11.1216,12.596,Succeeded,Complete,False
5,eval-conflicts-rho005-r1-005,issuer10,x10,0,"[""d10""]",1,5.0,5.0003,5.0157,0.0003,0.0155,201,True,5.0196,5.0423,19.1147,nan,eval-conflicts-rho005-r1-005,5.0352,0.0195,eval-conflicts-rho005-r1-005-dc6m8,5.0422,0.007,5.0568,0.0146,kind-worker5,0.0566,0,0,0,0,0,0,none,False,nan,nan,,6.0948,17.2232,nan,1.038,11.1284,12.223,Succeeded,Complete,False
6,eval-conflicts-rho005-r1-006,issuer4,x04,0,"[""d04""]",1,6.0,6.0004,6.0887,0.0004,0.0883,201,True,6.0949,6.1134,20.0821,nan,eval-conflicts-rho005-r1-006,6.1093,0.0205,eval-conflicts-rho005-r1-006-99j7w,6.1177,0.0084,6.1299,0.0122,kind-worker4,0.1295,0,0,0,0,0,0,none,False,nan,nan,,6.9669,18.1243,nan,0.8369,11.1574,12.1238,Succeeded,Complete,False
7,eval-conflicts-rho005-r1-007,issuer3,x03,1,"[""d03""]",1,7.0,7.0003,7.0316,0.0003,0.0312,201,True,7.0352,7.0551,21.0484,nan,eval-conflicts-rho005-r1-007,7.0512,0.0196,eval-conflicts-rho005-r1-007-pgjl9,7.0586,0.0074,7.0716,0.013,kind-worker4,0.0713,0,0,0,0,0,0,none,False,nan,nan,,7.969,19.1206,nan,0.8974,11.1516,12.1203,Succeeded,Complete,False
8,eval-conflicts-rho005-r1-008,issuer9,x09,0,"[""d09""]",1,8.0,8.0001,8.02,0.0001,0.0199,201,True,8.0242,8.0604,22.119,nan,eval-conflicts-rho005-r1-008,8.0553,0.0353,eval-conflicts-rho005-r1-008-bm7xd,8.0628,0.0075,8.0783,0.0155,kind-worker5,0.0781,0,0,0,0,0,0,none,False,nan,nan,,9.0494,20.1715,nan,0.9711,11.1221,12.1714,Succeeded,Complete,False
9,eval-conflicts-rho005-r1-009,issuer8,x08,2,"[""d08""]",1,9.0,9.0004,9.0158,0.0004,0.0153,201,True,9.0199,9.0394,23.1215,nan,eval-conflicts-rho005-r1-009,9.0363,0.0205,eval-conflicts-rho005-r1-009-cz9xp,9.0426,0.0063,9.0587,0.0161,kind-worker5,0.0583,0,0,0,0,0,0,none,False,nan,nan,,10.0542,21.3001,nan,0.9954,11.2459,12.2996,Succeeded,Complete,False
