task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-conflicts-rho040-r1-000,issuer5,x05,4,"[""d05""]",1,0.0,0.0031,0.0378,0.0031,0.0347,201,True,0.0427,0.0734,24.5491,nan,eval-conflicts-rho040-r1-000,0.0591,0.0213,eval-conflicts-rho040-r1-000-c82xs,0.0817,0.0226,0.093,0.0113,kind-worker2,0.0899,0,0,0,0,0,0,none,False,nan,nan,,1.4046,22.594,nan,1.3116,21.1894,22.5909,Succeeded,Complete,False
1,eval-conflicts-rho040-r1-001,issuer9,x09,3,"[""d09""]",1,1.0,1.0003,1.0144,0.0003,0.0141,201,True,1.0876,1.1086,25.5712,nan,eval-conflicts-rho040-r1-001,1.1028,0.0885,eval-conflicts-rho040-r1-001-mrggq,1.1123,0.0095,1.1299,0.0175,kind-worker2,0.1296,0,0,0,0,0,0,none,False,nan,nan,,2.4597,23.699,nan,1.3298,21.2393,22.6987,Succeeded,Complete,False
2,eval-conflicts-rho040-r1-002,issuer1,x01,2,"[""d01""]",1,2.0,2.0037,2.0183,0.0037,0.0145,201,True,2.0224,2.0422,25.1598,nan,eval-conflicts-rho040-r1-002,2.0373,0.019,eval-conflicts-rho040-r1-002-mz5dl,2.0475,0.0102,2.0578,0.0103,kind-worker3,0.054,0,0,0,0,0,0,none,False,nan,nan,,2.8333,24.1064,nan,0.7755,21.2731,22.1026,Succeeded,Complete,False
3,eval-conflicts-rho040-r1-003,issuer3,x03,5,"[""d03""]",1,3.0,3.0005,3.0157,0.0005,0.0152,201,True,3.0196,3.0425,27.1873,nan,eval-conflicts-rho040-r1-003,3.0345,0.0188,eval-conflicts-rho040-r1-003-dk7n6,3.0405,0.006,3.0598,0.0194,kind-worker4,0.0594,0,0,0,0,0,0,none,False,nan,nan,,4.0791,25.3245,nan,1.0193,21.2454,22.324,Succeeded,Complete,False
4,eval-conflicts-rho040-r1-004,issuer1,x01,2,"[""d01""]",1,4.0,4.0008,4.0415,0.0008,0.0408,201,True,4.0473,4.0662,28.7871,nan,eval-conflicts-rho040-r1-004,4.0604,0.0188,eval-conflicts-rho040-r1-004-nlzlb,4.0679,0.0076,4.09,0.0221,kind-worker2,0.0893,0,0,0,0,0,0,none,False,nan,nan,,5.4465,26.7874,nan,1.3564,21.3409,22.7866,Succeeded,Complete,False
5,eval-conflicts-rho040-r1-005,issuer7,x07,3,"[""d07""]",1,5.0,5.0004,5.0234,0.0004,0.023,201,True,5.0268,5.0503,29.0952,nan,eval-conflicts-rho040-r1-005,5.0414,0.0181,eval-conflicts-rho040-r1-005-wrnxd,5.0479,0.0065,5.0662,0.0183,kind-worker3,0.0658,0,0,0,0,0,0,none,False,nan,nan,,5.8408,27.1505,nan,0.7746,21.3097,22.1501,Succeeded,Complete,False
6,eval-conflicts-rho040-r1-006,issuer5,x05,4,"[""d05""]",1,6.0,6.0005,6.006,0.0005,0.0055,201,True,6.0118,6.0325,30.1315,nan,eval-conflicts-rho040-r1-006,6.026,0.02,eval-conflicts-rho040-r1-006-vwzwv,6.0324,0.0064,6.0458,0.0135,kind-worker3,0.0454,0,0,0,0,0,0,none,False,nan,nan,,6.8435,28.194,nan,0.7977,21.3505,22.1936,Succeeded,Complete,False
7,eval-conflicts-rho040-r1-007,issuer6,x06,3,"[""d06""]",1,7.0,7.0003,7.0123,0.0003,0.012,201,True,7.0163,7.1431,31.2978,nan,eval-conflicts-rho040-r1-007,7.1365,0.1242,eval-conflicts-rho040-r1-007-z4twp,7.1454,0.0089,7.1589,0.0136,kind-worker4,0.1586,0,0,0,0,0,0,none,False,nan,nan,,8.0889,29.3687,nan,0.9299,21.2798,22.3684,Succeeded,Complete,False
8,eval-conflicts-rho040-r1-008,issuer1,x01,2,"[""d01""]",1,8.0,8.0001,8.0128,0.0001,0.0127,201,True,8.0166,8.0416,32.7206,nan,eval-conflicts-rho040-r1-008,8.0355,0.0228,eval-conflicts-rho040-r1-008-76w7z,8.0436,0.0081,8.056,0.0124,kind-worker5,0.0559,0,0,0,0,0,0,none,False,nan,nan,,9.5598,30.7586,nan,1.5038,21.1988,22.7585,Succeeded,Complete,False
9,eval-conflicts-rho040-r1-009,issuer6,x06,3,"[""d06""]",1,9.0,9.0005,9.0172,0.0005,0.0167,201,True,9.0207,9.0438,32.3382,nan,eval-conflicts-rho040-r1-009,9.0351,0.0179,eval-conflicts-rho040-r1-009-h5zb2,9.0415,0.0064,9.0552,0.0137,kind-worker4,0.0547,0,0,0,0,0,0,none,False,nan,nan,,10.0937,31.2708,nan,1.0385,21.177,22.2702,Succeeded,Complete,False
