t_recv,node,sanitizing,lambda_size,lambda
0.0213,kind-control-plane,False,0,[]
0.0233,kind-worker,False,0,[]
0.0245,kind-worker2,False,0,[]
0.0256,kind-worker3,False,0,[]
0.027,kind-worker4,False,0,[]
0.0281,kind-worker5,False,0,[]
0.0997,kind-worker5,False,1,"[""x08""]"
0.1127,kind-worker5,False,1,"[""x08""]"
1.0739,kind-worker2,False,1,"[""x02""]"
1.0887,kind-worker2,False,1,"[""x02""]"
2.2509,kind-worker4,False,1,"[""x03""]"
2.2596,kind-worker4,False,1,"[""x03""]"
2.9837,kind-worker2,True,1,"[""x02""]"
2.9964,kind-worker2,True,1,"[""x02""]"
3.0614,kind-worker,False,1,"[""x06""]"
4.2672,kind-worker,False,1,"[""x06""]"
4.4906,kind-worker4,False,2,"[""x01"", ""x03""]"
4.5023,kind-worker4,False,2,"[""x01"", ""x03""]"
5.1542,kind-worker5,False,2,"[""x07"", ""x08""]"
5.1647,kind-worker5,False,2,"[""x07"", ""x08""]"
6.4527,kind-worker,True,1,"[""x06""]"
6.4662,kind-worker,True,1,"[""x06""]"
6.4928,kind-worker3,False,1,"[""x01""]"
6.5654,kind-worker3,False,1,"[""x01""]"
6.9288,kind-worker3,True,1,"[""x01""]"
6.9405,kind-worker3,True,1,"[""x01""]"
7.2459,kind-worker4,True,2,"[""x01"", ""x03""]"
7.2581,kind-worker4,True,2,"[""x01"", ""x03""]"
7.8625,kind-worker5,True,2,"[""x07"", ""x08""]"
7.8749,kind-worker5,True,2,"[""x07"", ""x08""]"
27.324,kind-worker4,True,0,[]
27.3782,kind-worker4,False,0,[]
27.3897,kind-worker4,False,0,[]
27.403,kind-worker4,False,0,[]
27.4646,kind-worker4,False,1,"[""x07""]"
27.4786,kind-worker4,False,1,"[""x07""]"
27.5669,kind-worker4,False,2,"[""x07"", ""x09""]"
27.578,kind-worker4,False,2,"[""x07"", ""x09""]"
27.6664,kind-worker4,False,3,"[""x07"", ""x09"", ""x10""]"
27.6754,kind-worker4,False,3,"[""x07"", ""x09"", ""x10""]"
33.2349,kind-worker2,True,0,[]
33.2904,kind-worker2,False,0,[]
33.2992,kind-worker2,False,0,[]
33.3099,kind-worker2,False,0,[]
33.3635,kind-worker2,False,1,"[""x03""]"
33.3733,kind-worker2,False,1,"[""x03""]"
33.4497,kind-worker2,False,2,"[""x01"", ""x03""]"
33.4601,kind-worker2,False,2,"[""x01"", ""x03""]"
33.6981,kind-worker2,False,3,"[""x01"", ""x03"", ""x04""]"
33.709,kind-worker2,False,3,"[""x01"", ""x03"", ""x04""]"
36.8586,kind-worker,True,0,[]
36.871,kind-worker,True,0,[]
36.8826,kind-worker,False,0,[]
36.8949,kind-worker,False,0,[]
36.9527,kind-worker,False,1,"[""x08""]"
36.9633,kind-worker,False,1,"[""x08""]"
37.1036,kind-worker3,True,0,[]
37.1592,kind-worker,False,2,"[""x05"", ""x08""]"
37.1813,kind-worker3,True,0,[]
37.1829,kind-worker,False,2,"[""x05"", ""x08""]"
37.1892,kind-worker3,False,0,[]
37.2012,kind-worker3,False,0,[]
37.2625,kind-worker3,False,1,"[""x02""]"
37.2776,kind-worker3,False,1,"[""x02""]"
37.3976,kind-worker4,True,3,"[""x07"", ""x09"", ""x10""]"
37.4114,kind-worker4,True,3,"[""x07"", ""x09"", ""x10""]"
37.5253,kind-worker3,False,2,"[""x02"", ""x05""]"
37.5838,kind-worker3,False,2,"[""x02"", ""x05""]"
38.0377,kind-worker5,True,0,[]
38.0798,kind-worker5,True,0,[]
38.0915,kind-worker5,False,0,[]
38.1143,kind-worker5,False,0,[]
38.1785,kind-worker5,False,1,"[""x06""]"
38.187,kind-worker5,False,1,"[""x06""]"
40.1524,kind-worker5,False,2,"[""x04"", ""x06""]"
40.1625,kind-worker5,False,2,"[""x04"", ""x06""]"
43.3127,kind-worker2,True,3,"[""x01"", ""x03"", ""x04""]"
43.3259,kind-worker2,True,3,"[""x01"", ""x03"", ""x04""]"
46.9058,kind-worker,True,2,"[""x05"", ""x08""]"
46.9197,kind-worker,True,2,"[""x05"", ""x08""]"
47.2206,kind-worker3,True,2,"[""x02"", ""x05""]"
47.2333,kind-worker3,True,2,"[""x02"", ""x05""]"
48.1131,kind-worker5,True,2,"[""x04"", ""x06""]"
48.1281,kind-worker5,True,2,"[""x04"", ""x06""]"
57.8823,kind-worker4,True,0,[]
57.895,kind-worker4,False,0,[]
