task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-sanitize-10-r3-000,issuer8,x08,4,"[""d08""]",3,0.0,0.0029,0.0371,0.0029,0.0342,201,True,0.0423,0.0644,24.6036,nan,eval-sanitize-10-r3-000,0.0581,0.021,eval-sanitize-10-r3-000-nnzw4,0.0713,0.0133,0.0895,0.0181,kind-worker5,0.0866,0,0,0,0,0,0,none,False,nan,nan,,1.3894,22.6491,nan,1.2999,21.2597,22.6462,Succeeded,Complete,False
1,eval-sanitize-10-r3-001,issuer2,x02,7,"[""d02""]",3,1.0,1.001,1.0142,0.001,0.0132,201,True,1.0203,1.0406,25.3543,nan,eval-sanitize-10-r3-001,1.0362,0.022,eval-sanitize-10-r3-001-c9msk,1.044,0.0078,1.0607,0.0167,kind-worker2,0.0597,0,0,0,0,0,0,none,False,nan,nan,,2.2414,23.4235,nan,1.1808,21.182,22.4224,Succeeded,Complete,False
2,eval-sanitize-10-r3-002,issuer3,x03,3,"[""d03""]",3,2.0,2.0012,2.0144,0.0012,0.0132,201,True,2.0183,2.1214,25.9461,nan,eval-sanitize-10-r3-002,2.115,0.1006,eval-sanitize-10-r3-002-dp45q,2.1248,0.0098,2.14,0.0153,kind-worker4,0.1389,0,0,0,0,0,0,none,False,nan,nan,,2.8052,24.0096,nan,0.6652,21.2044,22.0085,Succeeded,Complete,False
3,eval-sanitize-10-r3-003,issuer6,x06,5,"[""d06""]",3,3.0,3.0005,3.0115,0.0005,0.0109,201,True,3.0162,3.0393,28.6459,nan,eval-sanitize-10-r3-003,3.0305,0.019,eval-sanitize-10-r3-003-jx2wj,3.0374,0.0069,3.0513,0.0139,kind-worker,0.0507,0,0,0,0,0,0,none,False,nan,nan,,5.5365,26.7271,nan,2.4853,21.1905,23.7265,Succeeded,Complete,False
4,eval-sanitize-10-r3-004,issuer1,x01,3,"[""d01""]",3,4.0,4.0003,4.2675,0.0003,0.2672,201,True,4.4369,4.4611,28.9515,nan,eval-sanitize-10-r3-004,4.4543,0.1868,eval-sanitize-10-r3-004-69td6,4.4604,0.0061,4.4801,0.0197,kind-worker4,0.4798,0,0,0,0,0,0,none,False,nan,nan,,6.4315,27.0448,nan,1.9514,20.6132,23.0445,Succeeded,Complete,False
5,eval-sanitize-10-r3-005,issuer7,x07,4,"[""d07""]",3,5.0,5.0002,5.0128,0.0002,0.0126,201,True,5.0867,5.1131,29.5207,nan,eval-sanitize-10-r3-005,5.1039,0.0911,eval-sanitize-10-r3-005-b84nt,5.1129,0.009,5.1412,0.0283,kind-worker5,0.1411,0,0,0,0,0,0,none,False,nan,nan,,7.4397,27.5697,nan,2.2984,20.13,22.5695,Succeeded,Complete,False
6,eval-sanitize-10-r3-006,issuer1,x01,3,"[""d01""]",3,6.0,6.0003,6.4407,0.0003,0.4404,201,True,6.4448,6.4679,30.3934,nan,eval-sanitize-10-r3-006,6.4606,0.0199,eval-sanitize-10-r3-006-rqhqj,6.4678,0.0072,6.4823,0.0145,kind-worker3,0.482,0,0,0,0,0,0,none,False,nan,nan,,7.3111,28.487,nan,0.8288,21.1759,22.4867,Succeeded,Complete,False
7,eval-sanitize-10-r3-007,issuer7,x07,4,"[""d07""]",3,7.0,7.0002,7.0254,0.0002,0.0253,201,True,7.0332,7.0527,31.5221,nan,eval-sanitize-10-r3-007,7.0489,0.0235,eval-sanitize-10-r3-007-wnxvn,7.0558,0.0069,7.0685,0.0128,kind-worker5,0.0684,0,0,0,0,0,0,none,False,nan,nan,,8.5192,29.5804,nan,1.4507,21.0611,22.5802,Succeeded,Complete,False
8,eval-sanitize-10-r3-008,issuer9,x09,6,"[""d09""]",3,8.0,8.0001,8.0132,0.0001,0.0131,201,True,8.0913,8.1133,51.121,nan,eval-sanitize-10-r3-008,8.1067,0.0935,eval-sanitize-10-r3-008-kv5qm,8.1119,0.0052,27.3835,19.2716,kind-worker4,19.3834,1,0,1,0,0,6,taint,True,8.1177,19.2658,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",27.9264,50.2551,nan,0.5429,22.3287,42.255,Succeeded,Complete,False
9,eval-sanitize-10-r3-009,issuer7,x07,4,"[""d07""]",3,9.0,9.0004,9.0083,0.0004,0.0079,201,True,9.0137,9.0342,51.1975,nan,eval-sanitize-10-r3-009,9.0273,0.019,eval-sanitize-10-r3-009-g6f8w,9.034,0.0067,27.3924,18.3583,kind-worker4,18.392,1,0,1,0,0,6,taint,True,9.04,18.3523,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",27.9389,50.2354,nan,0.5466,22.2965,41.235,Succeeded,Complete,False
10,eval-sanitize-10-r3-010,issuer8,x08,4,"[""d08""]",3,10.0,10.0002,10.0106,0.0002,0.0104,201,True,10.0154,10.0362,63.8181,nan,eval-sanitize-10-r3-010,10.0287,0.0181,eval-sanitize-10-r3-010-m6k5k,10.036,0.0074,37.3687,27.3327,kind-worker,27.3685,6,5,6,0,0,6,mixed,True,10.0425,27.3263,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",38.6281,60.0174,nan,1.2593,21.3894,50.0172,Succeeded,Complete,False
