task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-conflicts-rho005-r0-000,issuer10,x10,0,"[""d10""]",0,0.0,0.004,0.047,0.004,0.043,201,True,0.0508,0.0738,14.1217,nan,eval-conflicts-rho005-r0-000,0.0687,0.0218,eval-conflicts-rho005-r0-000-hp47h,0.0792,0.0105,0.0956,0.0164,kind-worker,0.0916,0,0,0,0,0,0,none,False,nan,nan,,1.0361,12.1973,nan,0.9405,11.1612,12.1933,Succeeded,Complete,False
1,eval-conflicts-rho005-r0-001,issuer1,x01,0,"[""d01""]",0,1.0,1.0003,1.0193,0.0003,0.0189,201,True,1.0224,1.05,14.807,nan,eval-conflicts-rho005-r0-001,1.0419,0.0227,eval-conflicts-rho005-r0-001-czzsm,1.0499,0.008,1.0682,0.0183,kind-worker2,0.0678,0,0,0,0,0,0,none,False,nan,nan,,1.7995,12.8561,nan,0.7313,11.0566,11.8558,Succeeded,Complete,False
2,eval-conflicts-rho005-r0-002,issuer7,x07,1,"[""d07""]",0,2.0,2.0089,2.0247,0.0089,0.0158,201,True,2.0286,2.0559,16.1053,nan,eval-conflicts-rho005-r0-002,2.0457,0.021,eval-conflicts-rho005-r0-002-5w82x,2.0549,0.0092,2.0712,0.0164,kind-worker,0.0624,0,0,0,0,0,0,none,False,nan,nan,,3.0421,14.1571,nan,0.9709,11.115,12.1482,Succeeded,Complete,False
3,eval-conflicts-rho005-r0-003,issuer8,x08,2,"[""d08""]",0,3.0,3.0002,3.0143,0.0002,0.0141,201,True,3.0194,3.0409,17.3391,nan,eval-conflicts-rho005-r0-003,3.0331,0.0188,eval-conflicts-rho005-r0-003-jx22v,3.0399,0.0068,3.0549,0.015,kind-worker5,0.0547,0,0,0,0,0,0,none,False,nan,nan,,4.3013,15.3912,nan,1.2464,11.09,12.3911,Succeeded,Complete,False
4,eval-conflicts-rho005-r0-004,issuer10,x10,0,"[""d10""]",0,4.0,4.0003,4.0132,0.0003,0.013,201,True,4.0173,4.0381,18.3354,nan,eval-conflicts-rho005-r0-004,4.0336,0.0204,eval-conflicts-rho005-r0-004-hk4cq,4.0416,0.0081,4.0608,0.0192,kind-worker5,0.0606,0,0,0,0,0,0,none,False,nan,nan,,5.3201,16.4839,nan,1.2593,11.1638,12.4837,Succeeded,Complete,False
5,eval-conflicts-rho005-r0-005,issuer1,x01,0,"[""d01""]",0,5.0,5.0001,5.0066,0.0001,0.0065,201,True,5.0118,5.0337,19.3416,nan,eval-conflicts-rho005-r0-005,5.027,0.0205,eval-conflicts-rho005-r0-005-4qml9,5.0336,0.0066,5.049,0.0153,kind-worker5,0.0489,0,0,0,0,0,0,none,False,nan,nan,,6.2654,17.4168,nan,1.2164,11.1514,12.4167,Succeeded,Complete,False
6,eval-conflicts-rho005-r0-006,issuer4,x04,0,"[""d04""]",0,6.0,6.0001,6.0143,0.0001,0.0142,201,True,6.0183,6.0406,19.8333,nan,eval-conflicts-rho005-r0-006,6.0352,0.0209,eval-conflicts-rho005-r0-006-4vqs9,6.0446,0.0094,6.0602,0.0157,kind-worker2,0.0601,0,0,0,0,0,0,none,False,nan,nan,,6.7427,17.8873,nan,0.6824,11.1446,11.8872,Succeeded,Complete,False
7,eval-conflicts-rho005-r0-007,issuer8,x08,2,"[""d08""]",0,7.0,7.0002,7.0254,0.0002,0.0252,201,True,7.0291,7.0513,21.4498,nan,eval-conflicts-rho005-r0-007,7.0471,0.0217,eval-conflicts-rho005-r0-007-t8kv5,7.0547,0.0076,7.0704,0.0157,kind-worker4,0.0701,0,0,0,0,0,0,none,False,nan,nan,,8.2625,19.3951,nan,1.1921,11.1326,12.3949,Succeeded,Complete,False
8,eval-conflicts-rho005-r0-008,issuer8,x08,2,"[""d08""]",0,8.0,8.0001,8.0074,0.0001,0.0073,201,True,8.0152,8.0438,22.4547,nan,eval-conflicts-rho005-r0-008,8.031,0.0236,eval-conflicts-rho005-r0-008-jnth9,8.0388,0.0079,8.0613,0.0224,kind-worker5,0.0611,0,0,0,0,0,0,none,False,nan,nan,,9.2795,20.5153,nan,1.2182,11.2359,12.5152,Succeeded,Complete,False
9,eval-conflicts-rho005-r0-009,issuer5,x05,1,"[""d05""]",0,9.0,9.0005,9.0139,0.0005,0.0134,201,True,9.0201,9.0444,22.9383,nan,eval-conflicts-rho005-r0-009,9.0346,0.0207,eval-conflicts-rho005-r0-009-cwgg4,9.041,0.0063,9.0632,0.0223,kind-worker2,0.0628,0,0,0,0,0,0,none,False,nan,nan,,9.756,21.0791,nan,0.6928,11.3231,12.0786,Succeeded,Complete,False
