task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-sanitize-10-r0-000,issuer3,x03,3,"[""d03""]",0,0.0,0.0028,0.0437,0.0028,0.0409,201,True,0.0478,0.0701,24.2817,nan,eval-sanitize-10-r0-000,0.0667,0.0231,eval-sanitize-10-r0-000-47slc,0.0758,0.0091,0.2418,0.166,kind-worker5,0.239,0,0,0,0,0,0,none,False,nan,nan,,1.2091,22.3491,nan,0.9673,21.14,22.3463,Succeeded,Complete,False
1,eval-sanitize-10-r0-001,issuer5,x05,5,"[""d05""]",0,1.0,1.0013,1.0159,0.0013,0.0146,201,True,1.0182,1.043,25.4853,nan,eval-sanitize-10-r0-001,1.0339,0.0181,eval-sanitize-10-r0-001-rsj9h,1.0414,0.0074,1.0585,0.0171,kind-worker,0.0572,0,0,0,0,0,0,none,False,nan,nan,,2.2887,23.506,nan,1.2302,21.2173,22.5047,Succeeded,Complete,False
2,eval-sanitize-10-r0-002,issuer6,x06,5,"[""d06""]",0,2.0,2.0004,2.0224,0.0004,0.022,201,True,2.0266,2.0473,26.3088,nan,eval-sanitize-10-r0-002,2.0415,0.0191,eval-sanitize-10-r0-002-ljlrw,2.0471,0.0056,2.0633,0.0162,kind-worker5,0.0629,0,0,0,0,0,0,none,False,nan,nan,,3.1516,24.4659,nan,1.0883,21.3143,22.4655,Succeeded,Complete,False
3,eval-sanitize-10-r0-003,issuer8,x08,4,"[""d08""]",0,3.0,3.0003,3.0947,0.0003,0.0943,201,True,3.0985,3.117,27.94,nan,eval-sanitize-10-r0-003,3.114,0.0193,eval-sanitize-10-r0-003-rb7tr,3.1199,0.0058,3.1347,0.0149,kind-worker2,0.1344,0,0,0,0,0,0,none,False,nan,nan,,4.6242,25.8511,nan,1.4895,21.2269,22.8507,Succeeded,Complete,False
4,eval-sanitize-10-r0-004,issuer1,x01,3,"[""d01""]",0,4.0,4.0002,4.0135,0.0002,0.0134,201,True,4.0186,4.0422,28.9442,nan,eval-sanitize-10-r0-004,4.0343,0.0208,eval-sanitize-10-r0-004-zzlg6,4.0418,0.0075,4.0606,0.0189,kind-worker4,0.0605,0,0,0,0,0,0,none,False,nan,nan,,5.6909,26.7867,nan,1.6303,21.0958,22.7866,Succeeded,Complete,False
5,eval-sanitize-10-r0-005,issuer5,x05,5,"[""d05""]",0,5.0,5.0003,5.0085,0.0003,0.0082,201,True,5.0155,5.0417,29.612,nan,eval-sanitize-10-r0-005,5.0319,0.0234,eval-sanitize-10-r0-005-vg58w,5.0394,0.0075,5.0637,0.0243,kind-worker,0.0634,0,0,0,0,0,0,none,False,nan,nan,,6.3207,27.5446,nan,1.257,21.2239,22.5443,Succeeded,Complete,False
6,eval-sanitize-10-r0-006,issuer7,x07,4,"[""d07""]",0,6.0,6.0002,6.0454,0.0002,0.0452,201,True,6.0694,6.0912,30.04,nan,eval-sanitize-10-r0-006,6.0848,0.0394,eval-sanitize-10-r0-006-rx9xb,6.0901,0.0053,6.1054,0.0153,kind-worker4,0.1052,0,0,0,0,0,0,none,False,nan,nan,,7.5759,28.7948,nan,1.4705,21.2189,22.7947,Succeeded,Complete,False
7,eval-sanitize-10-r0-007,issuer8,x08,4,"[""d08""]",0,7.0,7.0002,7.0087,0.0002,0.0085,201,True,7.0124,7.0334,31.2922,nan,eval-sanitize-10-r0-007,7.0285,0.0198,eval-sanitize-10-r0-007-s25l2,7.0366,0.0081,7.0435,0.0069,kind-worker3,0.0433,0,0,0,0,0,0,none,False,nan,nan,,8.1763,29.4018,nan,1.1328,21.2255,22.4016,Succeeded,Complete,False
8,eval-sanitize-10-r0-008,issuer9,x09,6,"[""d09""]",0,8.0,8.0003,8.0152,0.0003,0.0148,201,True,8.019,8.0446,50.84,nan,eval-sanitize-10-r0-008,8.0374,0.0223,eval-sanitize-10-r0-008-27nls,8.0462,0.0087,26.3146,18.2685,kind-worker2,18.3143,5,5,5,0,1,5,mixed,True,8.0571,18.2575,"0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling.",27.9304,49.0883,nan,1.6158,21.1579,41.088,Succeeded,Complete,False
9,eval-sanitize-10-r0-009,issuer1,x01,3,"[""d01""]",0,9.0,9.0004,9.0231,0.0004,0.0227,201,True,9.0267,9.0457,54.4584,nan,eval-sanitize-10-r0-009,9.0423,0.0192,eval-sanitize-10-r0-009-zrk9r,9.0499,0.0076,27.4863,18.4364,kind-worker5,18.4859,6,6,6,0,1,5,mixed,True,9.0586,18.4277,"0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling.",29.2328,50.6085,nan,1.7465,21.3757,41.6081,Succeeded,Complete,False
10,eval-sanitize-10-r0-010,issuer5,x05,5,"[""d05""]",0,10.0,10.0004,10.0158,0.0004,0.0155,201,True,10.0402,10.0625,34.4983,nan,eval-sanitize-10-r0-010,10.0558,0.04,eval-sanitize-10-r0-010-wqr8t,10.0613,0.0055,10.0705,0.0092,kind-worker3,0.0701,0,0,0,0,0,0,none,False,nan,nan,,11.2165,32.4746,nan,1.1461,21.2581,22.4743,Succeeded,Complete,False
11,eval-sanitize-10-r0-011,issuer5,x05,5,"[""d05""]",0,11.0,11.0002,11.0082,0.0002,0.008,201,True,11.0164,11.0424,35.5455,nan,eval-sanitize-10-r0-011,11.0335,0.0253,eval-sanitize-10-r0-011-q6442,11.04,0.0065,11.0501,0.0101,kind-worker3,0.0499,0,0,0,0,0,0,none,False,nan,nan,,12.2457,33.3874,nan,1.1956,21.1417,22.3872,Succeeded,Complete,False
12,eval-sanitize-10-r0-012,issuer7,x07,4,"[""d07""]",0,12.0,12.0001,12.0437,0.0001,0.0436,201,True,12.0487,12.069,50.9454,nan,eval-sanitize-10-r0-012,12.0635,0.0198,eval-sanitize-10-r0-012-drlp2,12.0723,0.0088,26.3339,14.2616,kind-worker2,14.3338,3,3,3,0,1,5,mixed,True,12.082,14.2519,"0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling.",27.9535,49.1026,nan,1.6196,21.1491,37.1025,Succeeded,Complete,False
13,eval-sanitize-10-r0-013,issuer8,x08,4,"[""d08""]",0,13.0,13.0003,13.0143,0.0003,0.014,201,True,13.083,13.1054,37.4288,nan,eval-sanitize-10-r0-013,13.0992,0.085,eval-sanitize-10-r0-013-b6m5m,13.1052,0.006,13.1141,0.0089,kind-worker3,0.1138,0,0,0,0,0,0,none,False,nan,nan,,14.1905,35.3443,nan,1.0764,21.1538,22.344,Succeeded,Complete,False
14,eval-sanitize-10-r0-014,issuer1,x01,3,"[""d01""]",0,14.0,14.0001,14.1532,0.0001,0.153,201,True,14.159,14.1815,54.2635,nan,eval-sanitize-10-r0-014,14.1746,0.0214,eval-sanitize-10-r0-014-c597g,14.1813,0.0068,27.5475,13.3661,kind-worker5,13.5473,6,6,6,0,1,5,mixed,True,14.1918,13.3557,"0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling.",29.2177,50.5573,nan,1.6703,21.3395,36.5572,Succeeded,Complete,False
15,eval-sanitize-10-r0-015,issuer3,x03,3,"[""d03""]",0,15.0,15.0004,15.0137,0.0004,0.0133,201,True,15.053,15.074,54.4146,nan,eval-sanitize-10-r0-015,15.0681,0.0544,eval-sanitize-10-r0-015-8787w,15.0774,0.0094,27.5525,12.4751,kind-worker5,12.5521,6,6,6,0,1,5,mixed,True,15.0864,12.4661,"0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling.",29.2241,50.5944,nan,1.6716,21.3703,35.594,Succeeded,Complete,False
16,eval-sanitize-10-r0-016,issuer6,x06,5,"[""d06""]",0,16.0,16.0003,16.0589,0.0003,0.0586,201,True,16.0624,16.0878,61.8559,nan,eval-sanitize-10-r0-016,16.0787,0.0197,eval-sanitize-10-r0-016-nx566,16.0852,0.0066,37.7622,21.6769,kind-worker4,21.7619,13,13,13,0,1,5,mixed,True,16.0959,21.6663,"0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling.",38.6819,59.8367,nan,0.9197,21.1549,43.8364,Succeeded,Complete,False
