t_recv,kind,type,name,detail
0.0218,Node,ADDED,kind-control-plane,taints=1
0.0231,Node,ADDED,kind-worker,taints=0
0.0245,Node,ADDED,kind-worker2,taints=0
0.0258,Node,ADDED,kind-worker3,taints=0
0.0271,Node,ADDED,kind-worker4,taints=0
0.0285,Node,ADDED,kind-worker5,taints=0
0.0639,Event,ADDED,eval-conflicts-rho010-r4-000-5pjn9.18d542d8e74444e4,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r4-000-5pjn9 to kind-worker2
0.0644,Event,ADDED,eval-conflicts-rho010-r4-000-5pjn9.18d542d901a5d102,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0646,Event,ADDED,eval-conflicts-rho010-r4-000-5pjn9.18d542d902c43c86,reason=Created count=1 msg=Created container: task
0.0648,Event,ADDED,eval-conflicts-rho010-r4-000-5pjn9.18d542d904b81343,reason=Started count=1 msg=Started container task
0.065,Event,ADDED,eval-conflicts-rho010-r4-000.18d542d8e6668d3f,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho010-r4-000-5pjn9
0.0652,Event,ADDED,eval-conflicts-rho010-r4-000.18d542de6e7c5cbf,reason=Completed count=1 msg=Job completed
0.0654,Event,ADDED,eval-conflicts-rho010-r4-001-2whhg.18d542d921d0eecf,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r4-001-2whhg to kind-worker2
0.0656,Event,ADDED,eval-conflicts-rho010-r4-001-2whhg.18d542d93bd882a8,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.066,Event,ADDED,eval-conflicts-rho010-r4-001-2whhg.18d542d93d095562,reason=Created count=1 msg=Created container: task
0.0662,Event,ADDED,eval-conflicts-rho010-r4-001-2whhg.18d542d93ef7e791,reason=Started count=1 msg=Started container task
0.0663,Event,ADDED,eval-conflicts-rho010-r4-001.18d542d920b9035d,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho010-r4-001-2whhg
0.0665,Event,ADDED,eval-conflicts-rho010-r4-001.18d542dead758fb5,reason=Completed count=1 msg=Job completed
0.0669,Event,ADDED,eval-conflicts-rho010-r4-002-p6mbw.18d542d95cd65371,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r4-002-p6mbw to kind-worker3
0.0671,Event,ADDED,eval-conflicts-rho010-r4-002-p6mbw.18d542d976003d22,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0673,Event,ADDED,eval-conflicts-rho010-r4-002-p6mbw.18d542d977132fd5,reason=Created count=1 msg=Created container: task
0.0675,Event,ADDED,eval-conflicts-rho010-r4-002-p6mbw.18d542d97b315d68,reason=Started count=1 msg=Started container task
0.0678,Event,ADDED,eval-conflicts-rho010-r4-002.18d542d95c277b44,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho010-r4-002-p6mbw
0.068,Event,ADDED,eval-conflicts-rho010-r4-002.18d542df062d8773,reason=Completed count=1 msg=Job completed
0.0682,Event,ADDED,eval-conflicts-rho010-r4-003-gdr6d.18d542d99979ea3a,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r4-003-gdr6d to kind-worker4
