t_recv,kind,type,name,detail
0.0215,Node,ADDED,kind-control-plane,taints=1
0.0236,Node,ADDED,kind-worker,taints=0
0.0248,Node,ADDED,kind-worker2,taints=0
0.0265,Node,ADDED,kind-worker3,taints=0
0.028,Node,ADDED,kind-worker4,taints=0
0.0292,Node,ADDED,kind-worker5,taints=0
0.0359,TaskRequest,ADDED,eval-conflicts-rho000-r7-000,phase=None job=None
0.0399,TaskRequest,MODIFIED,eval-conflicts-rho000-r7-000,phase=Pending job=None
0.0575,Job,ADDED,eval-conflicts-rho000-r7-000,
0.0586,Event,ADDED,eval-conflicts-rho000-r0-000-9nr4w.18d46259eb6a1ac1,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho000-r0-000-9nr4w to kind-worker
0.0589,Event,ADDED,eval-conflicts-rho000-r0-000-9nr4w.18d4625a044d5e2e,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0591,Event,ADDED,eval-conflicts-rho000-r0-000-9nr4w.18d4625a05f0a4e0,reason=Created count=1 msg=Created container: task
0.0593,Event,ADDED,eval-conflicts-rho000-r0-000-9nr4w.18d4625a08a48651,reason=Started count=1 msg=Started container task
0.0595,Event,ADDED,eval-conflicts-rho000-r0-000-x9fhd.18d463ba6155e921,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho000-r0-000-x9fhd to kind-worker2
0.0607,Event,ADDED,eval-conflicts-rho000-r0-000-x9fhd.18d463ba7b6aefcd,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0611,Event,ADDED,eval-conflicts-rho000-r0-000-x9fhd.18d463ba7df44534,reason=Created count=1 msg=Created container: task
0.0615,Event,ADDED,eval-conflicts-rho000-r0-000-x9fhd.18d463ba82f8071e,reason=Started count=1 msg=Started container task
0.0617,TaskRequest,MODIFIED,eval-conflicts-rho000-r7-000,phase=Scheduled job=None
0.062,Event,ADDED,eval-conflicts-rho000-r0-000.18d46259ea3fc881,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho000-r0-000-9nr4w
0.0622,Event,ADDED,eval-conflicts-rho000-r0-000.18d4625d21bfd31c,reason=Completed count=1 msg=Job completed
0.0625,Event,ADDED,eval-conflicts-rho000-r0-000.18d463ba6048cb66,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho000-r0-000-x9fhd
0.0627,Event,ADDED,eval-conflicts-rho000-r0-000.18d463bd9142f300,reason=Completed count=1 msg=Job completed
0.0632,Event,ADDED,eval-conflicts-rho000-r0-001-87vpl.18d4625a26492191,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho000-r0-001-87vpl to kind-worker2
0.0635,Event,ADDED,eval-conflicts-rho000-r0-001-87vpl.18d4625a412b6d23,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0638,Event,ADDED,eval-conflicts-rho000-r0-001-87vpl.18d4625a4257629d,reason=Created count=1 msg=Created container: task
0.0641,Event,ADDED,eval-conflicts-rho000-r0-001-87vpl.18d4625a4720b13d,reason=Started count=1 msg=Started container task
0.0645,Event,ADDED,eval-conflicts-rho000-r0-001-j2cwl.18d463ba9a7834f2,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho000-r0-001-j2cwl to kind-worker
0.0648,Event,ADDED,eval-conflicts-rho000-r0-001-j2cwl.18d463bab34d9b1a,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0651,Event,ADDED,eval-conflicts-rho000-r0-001-j2cwl.18d463bab466f0dd,reason=Created count=1 msg=Created container: task
0.0658,Event,ADDED,eval-conflicts-rho000-r0-001-j2cwl.18d463bab6600c86,reason=Started count=1 msg=Started container task
0.0662,Event,ADDED,eval-conflicts-rho000-r0-001.18d4625a250b2291,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho000-r0-001-87vpl
0.067,Event,ADDED,eval-conflicts-rho000-r0-001.18d4625d53708c92,reason=Completed count=1 msg=Job completed
0.0676,Event,ADDED,eval-conflicts-rho000-r0-001.18d463ba99ef62ab,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho000-r0-001-j2cwl
0.0684,Event,ADDED,eval-conflicts-rho000-r0-001.18d463bde1d09c8c,reason=Completed count=1 msg=Job completed
0.069,Event,ADDED,eval-conflicts-rho000-r0-002-9m685.18d4625a60b7bf70,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho000-r0-002-9m685 to kind-worker
0.0696,Event,ADDED,eval-conflicts-rho000-r0-002-9m685.18d4625a7a344b91,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0701,Event,ADDED,eval-conflicts-rho000-r0-002-9m685.18d4625a7b539488,reason=Created count=1 msg=Created container: task
0.0706,Event,ADDED,eval-conflicts-rho000-r0-002-9m685.18d4625a7dc38de5,reason=Started count=1 msg=Started container task
0.0708,Event,ADDED,eval-conflicts-rho000-r0-002-9pxwb.18d463bad6401206,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho000-r0-002-9pxwb to kind-worker
0.071,Event,ADDED,eval-conflicts-rho000-r0-002-9pxwb.18d463baeffa6cf8,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0725,Pod,ADDED,eval-conflicts-rho000-r7-000-h9xlr,phase=Pending node=None
0.0728,Event,ADDED,eval-conflicts-rho000-r0-002-9pxwb.18d463baf104ea48,reason=Created count=1 msg=Created container: task
0.073,Event,ADDED,eval-conflicts-rho000-r0-002-9pxwb.18d463baf2e12231,reason=Started count=1 msg=Started container task
0.0732,Event,ADDED,eval-conflicts-rho000-r0-002.18d4625a5fb37acf,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho000-r0-002-9m685
0.0738,Event,ADDED,eval-conflicts-rho000-r0-002.18d4625d993141e0,reason=Completed count=1 msg=Job completed
0.0744,Event,ADDED,eval-conflicts-rho000-r0-002.18d463bad5335e9a,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho000-r0-002-9pxwb
0.0746,Event,ADDED,eval-conflicts-rho000-r0-002.18d463be1da8ff6f,reason=Completed count=1 msg=Job completed
0.0747,Event,ADDED,eval-conflicts-rho000-r0-003-mppvm.18d4625a9c127cba,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho000-r0-003-mppvm to kind-worker5
0.0749,Event,ADDED,eval-conflicts-rho000-r0-003-mppvm.18d4625ab537fe36,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0758,Job,MODIFIED,eval-conflicts-rho000-r7-000,
0.0759,TaskRequest,MODIFIED,eval-conflicts-rho000-r7-000,phase=Scheduled job=None
0.0763,Event,ADDED,eval-conflicts-rho000-r0-003-mppvm.18d4625ab66b6ab7,reason=Created count=1 msg=Created container: task
0.0765,Event,ADDED,eval-conflicts-rho000-r0-003-mppvm.18d4625ab87a2727,reason=Started count=1 msg=Started container task
0.0766,Event,ADDED,eval-conflicts-rho000-r0-003-w2mgt.18d463bb11290453,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho000-r0-003-w2mgt to kind-worker5
0.077,Event,ADDED,eval-conflicts-rho000-r0-003-w2mgt.18d463bb2a62ee4c,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0772,Event,ADDED,eval-conflicts-rho000-r0-003-w2mgt.18d463bb2b71af6d,reason=Created count=1 msg=Created container: task
0.0774,Event,ADDED,eval-conflicts-rho000-r0-003-w2mgt.18d463bb2d4ca1b2,reason=Started count=1 msg=Started container task
0.0776,Event,ADDED,eval-conflicts-rho000-r0-003.18d4625a9b125b8f,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho000-r0-003-mppvm
0.0782,Event,ADDED,eval-conflicts-rho000-r0-003.18d4625dd7919ddb,reason=Completed count=1 msg=Job completed
0.0785,Event,ADDED,eval-conflicts-rho000-r0-003.18d463bb1061b84f,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho000-r0-003-w2mgt
0.0787,Event,ADDED,eval-conflicts-rho000-r0-003.18d463be17d648d6,reason=Completed count=1 msg=Job completed
0.0789,Event,ADDED,eval-conflicts-rho000-r0-004-6p5hl.18d463bb4ca1fab5,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho000-r0-004-6p5hl to kind-worker5
