task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-conflicts-rho000-r7-000,issuer9,x09,0,"[""d09""]",7,0.0,0.0033,0.0362,0.0033,0.0329,201,True,0.0399,0.0617,14.0839,nan,eval-conflicts-rho000-r7-000,0.0575,0.0213,eval-conflicts-rho000-r7-000-h9xlr,0.0725,0.0149,0.0888,0.0163,kind-worker,0.0855,0,0,0,0,0,0,none,False,nan,nan,,1.048,12.1758,nan,0.9592,11.1277,12.1725,Succeeded,Complete,False
1,eval-conflicts-rho000-r7-001,issuer7,x07,0,"[""d07""]",7,1.0,1.001,1.0942,0.001,0.0932,201,True,1.1001,1.1202,15.6804,nan,eval-conflicts-rho000-r7-001,1.1138,0.0196,eval-conflicts-rho000-r7-001-dbfft,1.123,0.0091,1.1357,0.0128,kind-worker2,0.1348,0,0,0,0,0,0,none,False,nan,nan,,2.5853,13.738,nan,1.4495,11.1528,12.7371,Succeeded,Complete,False
2,eval-conflicts-rho000-r7-002,issuer5,x05,0,"[""d05""]",7,2.0,2.0004,2.0166,0.0004,0.0163,201,True,2.0236,2.0445,15.3584,nan,eval-conflicts-rho000-r7-002,2.0374,0.0207,eval-conflicts-rho000-r7-002-rp7sj,2.046,0.0087,2.0589,0.0129,kind-worker5,0.0585,0,0,0,0,0,0,none,False,nan,nan,,3.1919,14.3383,nan,1.1329,11.1465,12.3379,Succeeded,Complete,False
3,eval-conflicts-rho000-r7-003,issuer6,x06,0,"[""d06""]",7,3.0,3.0004,3.0127,0.0004,0.0123,201,True,3.0178,3.0403,17.2643,nan,eval-conflicts-rho000-r7-003,3.032,0.0193,eval-conflicts-rho000-r7-003-nc4jn,3.04,0.008,3.0559,0.016,kind-worker5,0.0556,0,0,0,0,0,0,none,False,nan,nan,,4.235,15.3799,nan,1.1791,11.1449,12.3795,Succeeded,Complete,False
4,eval-conflicts-rho000-r7-004,issuer5,x05,0,"[""d05""]",7,4.0,4.0005,4.0118,0.0005,0.0113,201,True,4.0157,4.0386,18.2733,nan,eval-conflicts-rho000-r7-004,4.0317,0.0199,eval-conflicts-rho000-r7-004-xvn8n,4.0384,0.0067,4.0551,0.0167,kind-worker5,0.0547,0,0,0,0,0,0,none,False,nan,nan,,5.2244,16.3276,nan,1.1693,11.1032,12.3271,Succeeded,Complete,False
5,eval-conflicts-rho000-r7-005,issuer3,x03,0,"[""d03""]",7,5.0,5.0004,5.0383,0.0004,0.0379,201,True,5.044,5.0671,19.4946,nan,eval-conflicts-rho000-r7-005,5.059,0.0207,eval-conflicts-rho000-r7-005-l9m49,5.0665,0.0075,5.0772,0.0107,kind-worker4,0.0768,0,0,0,0,0,0,none,False,nan,nan,,6.4183,17.6398,nan,1.341,11.2216,12.6395,Succeeded,Complete,False
6,eval-conflicts-rho000-r7-006,issuer9,x09,0,"[""d09""]",7,6.0,6.0004,6.0135,0.0004,0.013,201,True,6.0171,6.0352,20.2817,nan,eval-conflicts-rho000-r7-006,6.0317,0.0182,eval-conflicts-rho000-r7-006-lz2ts,6.0392,0.0074,6.0551,0.016,kind-worker5,0.0547,0,0,0,0,0,0,none,False,nan,nan,,7.1989,18.3431,nan,1.1438,11.1441,12.3426,Succeeded,Complete,False
7,eval-conflicts-rho000-r7-007,issuer5,x05,0,"[""d05""]",7,7.0,7.0005,7.0094,0.0005,0.009,201,True,7.0136,7.0377,21.2926,nan,eval-conflicts-rho000-r7-007,7.0308,0.0213,eval-conflicts-rho000-r7-007-wfsfg,7.0376,0.0068,7.0538,0.0162,kind-worker5,0.0533,0,0,0,0,0,0,none,False,nan,nan,,8.2048,19.3419,nan,1.1511,11.137,12.3414,Succeeded,Complete,False
8,eval-conflicts-rho000-r7-008,issuer2,x02,0,"[""d02""]",7,8.0,8.0,8.0164,0.0,0.0163,201,True,8.0205,8.0446,22.5074,nan,eval-conflicts-rho000-r7-008,8.0382,0.0218,eval-conflicts-rho000-r7-008-ww8zj,8.0445,0.0062,8.0626,0.0181,kind-worker4,0.0625,0,0,0,0,0,0,none,False,nan,nan,,9.4397,20.5658,nan,1.3771,11.1261,12.5658,Succeeded,Complete,False
9,eval-conflicts-rho000-r7-009,issuer1,x01,0,"[""d01""]",7,9.0,9.0005,9.0133,0.0005,0.0128,201,True,9.0171,9.04,23.5049,nan,eval-conflicts-rho000-r7-009,9.0338,0.0205,eval-conflicts-rho000-r7-009-vd9n6,9.04,0.0062,9.052,0.012,kind-worker4,0.0515,0,0,0,0,0,0,none,False,nan,nan,,10.4281,21.5976,nan,1.3761,11.1695,12.5971,Succeeded,Complete,False
