task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-sanitize-50-r1-000,issuer8,x08,4,"[""d08""]",1,0.0,0.0051,0.0556,0.0051,0.0505,201,True,0.0613,0.1668,24.8119,nan,eval-sanitize-50-r1-000,0.1627,0.1071,eval-sanitize-50-r1-000-szpzl,0.1812,0.0185,0.2002,0.019,kind-worker5,0.1951,0,0,0,0,0,0,none,False,nan,nan,,1.6113,22.8701,nan,1.4111,21.2588,22.8649,Succeeded,Complete,False
1,eval-sanitize-50-r1-001,issuer10,x10,4,"[""d10""]",1,1.0,1.0015,1.0991,0.0015,0.0976,201,True,1.1088,1.237,25.2826,nan,eval-sanitize-50-r1-001,1.2368,0.1377,eval-sanitize-50-r1-001-bvdx6,1.2409,0.0041,1.2671,0.0262,kind-worker3,0.2656,0,0,0,0,0,0,none,False,nan,nan,,2.0028,23.2935,nan,0.7357,21.2907,22.292,Succeeded,Complete,False
2,eval-sanitize-50-r1-002,issuer6,x06,5,"[""d06""]",1,2.0,2.0005,2.0245,0.0005,0.024,201,True,2.031,2.072,25.292,nan,eval-sanitize-50-r1-002,2.063,0.0385,eval-sanitize-50-r1-002-m4tws,2.0802,0.0172,2.1947,0.1145,kind-worker,0.1942,0,0,0,0,0,0,none,False,nan,nan,,2.9831,24.21,nan,0.7884,21.2269,22.2094,Succeeded,Complete,False
3,eval-sanitize-50-r1-003,issuer5,x05,5,"[""d05""]",1,3.0,3.0008,3.0246,0.0008,0.0237,201,True,3.0305,3.0795,26.2913,nan,eval-sanitize-50-r1-003,3.0645,0.0399,eval-sanitize-50-r1-003-22pgc,3.0808,0.0163,3.1105,0.0297,kind-worker,0.1096,0,0,0,0,0,0,none,False,nan,nan,,3.9868,25.2762,nan,0.8764,21.2894,22.2754,Succeeded,Complete,False
4,eval-sanitize-50-r1-004,issuer3,x03,6,"[""d03""]",1,4.0,4.001,4.0235,0.001,0.0226,201,True,4.0316,4.0636,28.2138,nan,eval-sanitize-50-r1-004,4.0525,0.029,eval-sanitize-50-r1-004-427vm,4.0672,0.0146,4.0975,0.0303,kind-worker3,0.0965,0,0,0,0,0,0,none,False,nan,nan,,5.0202,26.45,nan,0.9228,21.4298,22.4491,Succeeded,Complete,False
5,eval-sanitize-50-r1-005,issuer3,x03,6,"[""d03""]",1,5.0,5.0077,5.0224,0.0077,0.0147,201,True,5.0266,5.0703,29.2902,nan,eval-sanitize-50-r1-005,5.0494,0.0269,eval-sanitize-50-r1-005-zf8kr,5.0701,0.0207,5.0897,0.0196,kind-worker3,0.0819,0,0,0,0,0,0,none,False,nan,nan,,6.0015,27.3107,nan,0.9118,21.3092,22.303,Succeeded,Complete,False
6,eval-sanitize-50-r1-006,issuer1,x01,4,"[""d01""]",1,6.0,6.0027,6.0257,0.0027,0.023,201,True,6.0466,6.1341,30.8845,nan,eval-sanitize-50-r1-006,6.1211,0.0954,eval-sanitize-50-r1-006-zj4ps,6.134,0.0129,6.2129,0.0789,kind-worker5,0.2103,0,0,0,0,0,0,none,False,nan,nan,,7.6421,28.845,nan,1.4292,21.2029,22.8424,Succeeded,Complete,False
7,eval-sanitize-50-r1-007,issuer6,x06,5,"[""d06""]",1,7.0,7.0007,7.0365,0.0007,0.0359,201,True,7.045,7.0787,31.3275,nan,eval-sanitize-50-r1-007,7.0645,0.028,eval-sanitize-50-r1-007-wl2rw,7.0839,0.0194,7.1991,0.1152,kind-worker2,0.1984,0,0,0,0,0,0,none,False,nan,nan,,8.1338,29.4384,nan,0.9348,21.3046,22.4377,Succeeded,Complete,False
8,eval-sanitize-50-r1-008,issuer9,x09,5,"[""d09""]",1,8.0,8.001,8.0467,0.001,0.0457,201,True,8.0534,8.0896,32.6978,nan,eval-sanitize-50-r1-008,8.0792,0.0325,eval-sanitize-50-r1-008-xqhlc,8.0965,0.0173,8.1943,0.0979,kind-worker4,0.1933,0,0,0,0,0,0,none,False,nan,nan,,9.5603,30.7961,nan,1.366,21.2358,22.7951,Succeeded,Complete,False
9,eval-sanitize-50-r1-009,issuer8,x08,4,"[""d08""]",1,9.0,9.0005,9.0744,0.0005,0.0739,201,True,9.083,9.1154,34.3467,nan,eval-sanitize-50-r1-009,9.1052,0.0308,eval-sanitize-50-r1-009-rmb6j,9.1186,0.0133,9.455,0.3364,kind-worker,0.4545,0,0,0,0,0,0,none,False,nan,nan,,11.0058,32.2075,nan,1.5508,21.2017,23.2071,Succeeded,Complete,False
10,eval-sanitize-50-r1-010,issuer10,x10,4,"[""d10""]",1,10.0,10.0004,10.1028,0.0004,0.1024,201,True,10.1114,10.1456,34.3527,nan,eval-sanitize-50-r1-010,10.1391,0.0363,eval-sanitize-50-r1-010-jsvmg,10.1531,0.014,10.303,0.15,kind-worker3,0.3026,0,0,0,0,0,0,none,False,nan,nan,,11.0137,32.2903,nan,0.7107,21.2765,22.2898,Succeeded,Complete,False
11,eval-sanitize-50-r1-011,issuer2,x02,5,"[""d02""]",1,11.0,11.0002,11.0177,0.0002,0.0175,201,True,11.0231,11.0565,34.4105,nan,eval-sanitize-50-r1-011,11.0465,0.0289,eval-sanitize-50-r1-011-bm527,11.0588,0.0122,11.1772,0.1184,kind-worker2,0.177,0,0,0,0,0,0,none,False,nan,nan,,12.1343,33.3711,nan,0.9571,21.2368,22.3709,Succeeded,Complete,False
12,eval-sanitize-50-r1-012,issuer6,x06,5,"[""d06""]",1,12.0,12.0005,12.0122,0.0005,0.0116,201,True,12.0172,12.0524,36.1565,nan,eval-sanitize-50-r1-012,12.0419,0.0297,eval-sanitize-50-r1-012-jx8d9,12.054,0.0122,12.1996,0.1456,kind-worker,0.1991,0,0,0,0,0,0,none,False,nan,nan,,13.014,34.1681,nan,0.8144,21.154,22.1675,Succeeded,Complete,False
13,eval-sanitize-50-r1-013,issuer9,x09,5,"[""d09""]",1,13.0,13.0003,13.0143,0.0003,0.0141,201,True,13.0193,13.0503,37.7565,nan,eval-sanitize-50-r1-013,13.0408,0.0265,eval-sanitize-50-r1-013-dpmzf,13.0494,0.0086,13.1712,0.1218,kind-worker4,0.1709,0,0,0,0,0,0,none,False,nan,nan,,14.569,35.7277,nan,1.3978,21.1588,22.7275,Succeeded,Complete,False
14,eval-sanitize-50-r1-014,issuer10,x10,4,"[""d10""]",1,14.0,14.0004,14.0112,0.0004,0.0109,201,True,14.0159,14.0455,38.1893,nan,eval-sanitize-50-r1-014,14.0394,0.0282,eval-sanitize-50-r1-014-ddnd6,14.0521,0.0127,14.2272,0.175,kind-worker3,0.2268,0,0,0,0,0,0,none,False,nan,nan,,15.0854,36.2373,nan,0.8582,21.1519,22.2369,Succeeded,Complete,False
15,eval-sanitize-50-r1-015,issuer1,x01,4,"[""d01""]",1,15.0,15.0003,15.0792,0.0003,0.0788,201,True,15.0866,15.1188,39.8299,nan,eval-sanitize-50-r1-015,15.1074,0.0283,eval-sanitize-50-r1-015-8876b,15.1172,0.0098,15.2022,0.085,kind-worker5,0.2018,0,0,0,0,0,0,none,False,nan,nan,,16.7035,37.8506,nan,1.5013,21.1471,22.8502,Succeeded,Complete,False
16,eval-sanitize-50-r1-016,issuer7,x07,4,"[""d07""]",1,16.0,16.0005,16.0186,0.0005,0.018,201,True,16.0242,16.0608,40.8377,nan,eval-sanitize-50-r1-016,16.0489,0.0303,eval-sanitize-50-r1-016-7s2qm,16.0606,0.0117,16.1752,0.1146,kind-worker5,0.1746,0,0,0,0,0,0,none,False,nan,nan,,17.6494,38.8891,nan,1.4742,21.2397,22.8886,Succeeded,Complete,False
17,eval-sanitize-50-r1-017,issuer3,x03,6,"[""d03""]",1,17.0,17.0005,17.0409,0.0005,0.0404,201,True,17.0471,17.0803,41.2127,nan,eval-sanitize-50-r1-017,17.069,0.0281,eval-sanitize-50-r1-017-hjw2w,17.0802,0.0111,17.192,0.1118,kind-worker3,0.1915,0,0,0,0,0,0,none,False,nan,nan,,18.0342,39.2697,nan,0.8423,21.2355,22.2692,Succeeded,Complete,False
18,eval-sanitize-50-r1-018,issuer8,x08,4,"[""d08""]",1,18.0,18.0003,18.0146,0.0003,0.0143,201,True,18.0205,18.0535,42.1206,nan,eval-sanitize-50-r1-018,18.0438,0.0292,eval-sanitize-50-r1-018-qxsqr,18.0562,0.0124,18.1822,0.1261,kind-worker,0.1819,0,0,0,0,0,0,none,False,nan,nan,,19.0262,40.2363,nan,0.844,21.2101,22.236,Succeeded,Complete,False
19,eval-sanitize-50-r1-019,issuer7,x07,4,"[""d07""]",1,19.0,19.0002,19.0155,0.0002,0.0153,201,True,19.0209,19.0497,43.7562,nan,eval-sanitize-50-r1-019,19.0432,0.0277,eval-sanitize-50-r1-019-649wq,19.0571,0.0139,19.199,0.1419,kind-worker5,0.1989,0,0,0,0,0,0,none,False,nan,nan,,20.6687,41.8021,nan,1.4697,21.1333,22.8019,Succeeded,Complete,False
20,eval-sanitize-50-r1-020,issuer3,x03,6,"[""d03""]",1,20.0,20.0004,20.0144,0.0004,0.014,201,True,20.0194,20.0496,44.1791,nan,eval-sanitize-50-r1-020,20.0441,0.0297,eval-sanitize-50-r1-020-crgmv,20.057,0.0129,20.1923,0.1353,kind-worker3,0.1919,0,0,0,0,0,0,none,False,nan,nan,,21.041,42.2864,nan,0.8487,21.2454,22.286,Succeeded,Complete,False
21,eval-sanitize-50-r1-021,issuer3,x03,6,"[""d03""]",1,21.0,21.0002,21.0109,0.0002,0.0107,201,True,21.0195,21.0568,45.1868,nan,eval-sanitize-50-r1-021,21.0423,0.0314,eval-sanitize-50-r1-021-wtvt7,21.0562,0.0139,21.1846,0.1284,kind-worker3,0.1844,0,0,0,0,0,0,none,False,nan,nan,,22.0621,43.2387,nan,0.8776,21.1765,22.2385,Succeeded,Complete,False
22,eval-sanitize-50-r1-022,issuer4,x04,4,"[""d04""]",1,22.0,22.0003,22.032,0.0003,0.0317,201,True,22.042,22.0741,46.6845,nan,eval-sanitize-50-r1-022,22.0672,0.0353,eval-sanitize-50-r1-022-h6tsq,22.08,0.0127,22.2623,0.1823,kind-worker4,0.262,0,0,0,0,0,0,none,False,nan,nan,,23.5989,44.8272,nan,1.3367,21.2283,22.8269,Succeeded,Complete,False
23,eval-sanitize-50-r1-023,issuer1,x01,4,"[""d01""]",1,23.0,23.0004,23.0614,0.0004,0.061,201,True,23.0827,23.1161,47.7954,nan,eval-sanitize-50-r1-023,23.1047,0.0433,eval-sanitize-50-r1-023-rg4rq,23.1179,0.0132,23.2845,0.1666,kind-worker5,0.2841,0,0,0,0,0,0,none,False,nan,nan,,24.7211,45.8992,nan,1.4366,21.1781,22.8988,Succeeded,Complete,False
24,eval-sanitize-50-r1-024,issuer2,x02,5,"[""d02""]",1,24.0,24.0004,24.0348,0.0004,0.0344,201,True,24.0418,24.0779,48.2448,nan,eval-sanitize-50-r1-024,24.0679,0.0331,eval-sanitize-50-r1-024-qh2jh,24.0776,0.0097,24.1994,0.1218,kind-worker2,0.199,0,0,0,0,0,0,none,False,nan,nan,,25.2717,46.3949,nan,1.0722,21.1232,22.3945,Succeeded,Complete,False
