t_recv,node,sanitizing,lambda_size,lambda
0.0604,kind-control-plane,False,0,[]
0.0619,kind-worker,False,0,[]
0.0633,kind-worker2,False,0,[]
0.0646,kind-worker3,False,0,[]
0.0664,kind-worker4,False,0,[]
0.0676,kind-worker5,False,0,[]
0.1349,kind-worker5,False,1,"[""x10""]"
0.1452,kind-worker5,False,1,"[""x10""]"
1.0867,kind-worker,False,1,"[""x05""]"
1.0987,kind-worker,False,1,"[""x05""]"
2.0759,kind-worker5,False,2,"[""x06"", ""x10""]"
2.086,kind-worker5,False,2,"[""x06"", ""x10""]"
3.0713,kind-worker4,False,1,"[""x09""]"
3.0805,kind-worker4,False,1,"[""x09""]"
4.084,kind-worker2,False,1,"[""x01""]"
4.0944,kind-worker2,False,1,"[""x01""]"
5.1236,kind-worker3,False,1,"[""x08""]"
5.1339,kind-worker3,False,1,"[""x08""]"
6.1627,kind-worker5,False,3,"[""x04"", ""x06"", ""x10""]"
6.1718,kind-worker5,False,3,"[""x04"", ""x06"", ""x10""]"
7.3036,kind-worker,False,2,"[""x01"", ""x05""]"
7.3147,kind-worker,False,2,"[""x01"", ""x05""]"
8.1353,kind-worker2,False,2,"[""x01"", ""x03""]"
8.147,kind-worker2,False,2,"[""x01"", ""x03""]"
9.1353,kind-worker,False,3,"[""x01"", ""x02"", ""x05""]"
9.1459,kind-worker,False,3,"[""x01"", ""x02"", ""x05""]"
12.1334,kind-worker2,False,3,"[""x01"", ""x03"", ""x04""]"
12.1439,kind-worker2,False,3,"[""x01"", ""x03"", ""x04""]"
13.1319,kind-worker4,False,2,"[""x07"", ""x09""]"
13.1424,kind-worker4,False,2,"[""x07"", ""x09""]"
15.1152,kind-worker3,False,2,"[""x02"", ""x08""]"
15.1259,kind-worker3,False,2,"[""x02"", ""x08""]"
16.2325,kind-worker2,False,4,"[""x01"", ""x03"", ""x04"", ""x10""]"
16.2439,kind-worker2,False,4,"[""x01"", ""x03"", ""x04"", ""x10""]"
19.129,kind-worker3,False,3,"[""x02"", ""x04"", ""x08""]"
19.1394,kind-worker3,False,3,"[""x02"", ""x04"", ""x08""]"
22.1306,kind-worker5,False,4,"[""x03"", ""x04"", ""x06"", ""x10""]"
22.1414,kind-worker5,False,4,"[""x03"", ""x04"", ""x06"", ""x10""]"
28.1386,kind-worker3,False,4,"[""x02"", ""x04"", ""x08"", ""x10""]"
28.1506,kind-worker3,False,4,"[""x02"", ""x04"", ""x08"", ""x10""]"
50.4552,kind-worker,True,3,"[""x01"", ""x02"", ""x05""]"
50.4726,kind-worker,True,3,"[""x01"", ""x02"", ""x05""]"
50.7825,kind-worker4,True,2,"[""x07"", ""x09""]"
50.8622,kind-worker4,True,2,"[""x07"", ""x09""]"
50.9799,kind-worker2,True,4,"[""x01"", ""x03"", ""x04"", ""x10""]"
51.0397,kind-worker2,True,4,"[""x01"", ""x03"", ""x04"", ""x10""]"
51.3303,kind-worker5,True,4,"[""x03"", ""x04"", ""x06"", ""x10""]"
51.3427,kind-worker5,True,4,"[""x03"", ""x04"", ""x06"", ""x10""]"
52.3105,kind-worker3,True,4,"[""x02"", ""x04"", ""x08"", ""x10""]"
52.3243,kind-worker3,True,4,"[""x02"", ""x04"", ""x08"", ""x10""]"
60.0243,kind-control-plane,False,0,[]
60.028,kind-worker,True,3,"[""x01"", ""x02"", ""x05""]"
60.0329,kind-worker2,True,4,"[""x01"", ""x03"", ""x04"", ""x10""]"
60.0353,kind-worker3,True,4,"[""x02"", ""x04"", ""x08"", ""x10""]"
60.0411,kind-worker4,True,2,"[""x07"", ""x09""]"
60.0461,kind-worker5,True,4,"[""x03"", ""x04"", ""x06"", ""x10""]"
75.9477,kind-control-plane,False,0,[]
98.2507,kind-worker2,True,4,"[""x01"", ""x03"", ""x04"", ""x10""]"
110.8637,kind-worker,True,0,[]
110.9341,kind-worker,False,0,[]
110.9439,kind-worker,False,0,[]
110.9539,kind-worker,False,1,"[""x05""]"
110.9834,kind-worker,False,2,"[""x02"", ""x05""]"
111.0282,kind-worker,False,3,"[""x01"", ""x02"", ""x05""]"
111.0459,kind-worker,False,3,"[""x01"", ""x02"", ""x05""]"
111.0488,kind-worker4,True,0,[]
111.1377,kind-worker4,False,0,[]
111.1423,kind-worker,False,3,"[""x01"", ""x02"", ""x05""]"
111.151,kind-worker4,False,0,[]
111.1776,kind-worker4,False,1,"[""x08""]"
111.2394,kind-worker4,False,1,"[""x08""]"
111.3393,kind-worker4,False,2,"[""x05"", ""x08""]"
111.3435,kind-worker2,True,0,[]
111.3499,kind-worker4,False,2,"[""x05"", ""x08""]"
111.357,kind-worker2,True,0,[]
111.436,kind-worker2,False,0,[]
111.4425,kind-worker4,False,2,"[""x05"", ""x08""]"
111.4555,kind-worker2,False,0,[]
111.5961,kind-worker2,False,1,"[""x07""]"
111.6398,kind-worker5,True,0,[]
111.6549,kind-worker2,False,1,"[""x07""]"
111.6713,kind-worker5,True,0,[]
111.6854,kind-worker5,False,0,[]
111.7332,kind-worker5,False,0,[]
