task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-sanitize-5-r0-000,issuer8,x08,5,"[""d08""]",0,0.0,0.0032,0.0799,0.0032,0.0767,201,True,0.0845,0.1071,24.2921,nan,eval-sanitize-5-r0-000,0.1037,0.0238,eval-sanitize-5-r0-000-qh6gr,0.1137,0.01,0.1294,0.0157,kind-worker5,0.1262,0,0,0,0,0,0,none,False,nan,nan,,1.1247,22.3882,nan,0.9954,21.2634,22.385,Succeeded,Complete,False
1,eval-sanitize-5-r0-001,issuer2,x02,6,"[""d02""]",0,1.0,1.0009,1.0584,0.0009,0.0575,201,True,1.0595,1.081,25.4704,nan,eval-sanitize-5-r0-001,1.0762,0.0177,eval-sanitize-5-r0-001-lfh4m,1.0861,0.0099,1.1012,0.0151,kind-worker,0.1002,0,0,0,0,0,0,none,False,nan,nan,,2.3488,23.5604,nan,1.2476,21.2117,22.5595,Succeeded,Complete,False
2,eval-sanitize-5-r0-002,issuer1,x01,2,"[""d01""]",0,2.0,2.0053,2.0217,0.0053,0.0164,201,True,2.0244,2.0444,26.4861,nan,eval-sanitize-5-r0-002,2.0432,0.0215,eval-sanitize-5-r0-002-lkbn6,2.0504,0.0072,2.0669,0.0165,kind-worker3,0.0616,0,0,0,0,0,0,none,False,nan,nan,,3.279,24.4615,nan,1.2121,21.1825,22.4562,Succeeded,Complete,False
3,eval-sanitize-5-r0-003,issuer2,x02,6,"[""d02""]",0,3.0,3.0006,3.0113,0.0006,0.0106,201,True,3.014,3.0388,27.4478,nan,eval-sanitize-5-r0-003,3.0285,0.0172,eval-sanitize-5-r0-003-zsbg8,3.0399,0.0114,3.0625,0.0225,kind-worker3,0.0618,0,0,0,0,0,0,none,False,nan,nan,,4.3151,25.4523,nan,1.2527,21.1372,22.4517,Succeeded,Complete,False
4,eval-sanitize-5-r0-004,issuer10,x10,5,"[""d10""]",0,4.0,4.0843,4.0982,0.0843,0.0139,201,True,4.1015,4.121,28.4342,nan,eval-sanitize-5-r0-004,4.1153,0.0171,eval-sanitize-5-r0-004-lmxsh,4.1244,0.0092,4.1432,0.0188,kind-worker2,0.0589,0,0,0,0,0,0,none,False,nan,nan,,5.4087,26.5251,nan,1.2655,21.1164,22.4408,Succeeded,Complete,False
5,eval-sanitize-5-r0-005,issuer1,x01,2,"[""d01""]",0,5.0,5.0004,5.0792,0.0004,0.0788,201,True,5.0848,5.1087,29.222,nan,eval-sanitize-5-r0-005,5.0987,0.0195,eval-sanitize-5-r0-005-b65cr,5.1073,0.0086,5.1132,0.006,kind-worker4,0.1128,0,0,0,0,0,0,none,False,nan,nan,,6.095,27.4182,nan,0.9818,21.3232,22.4178,Succeeded,Complete,False
6,eval-sanitize-5-r0-006,issuer2,x02,6,"[""d02""]",0,6.0,6.0006,6.0549,0.0006,0.0543,201,True,6.0591,6.0815,30.2516,nan,eval-sanitize-5-r0-006,6.0751,0.0202,eval-sanitize-5-r0-006-s6gs9,6.0814,0.0063,6.089,0.0076,kind-worker4,0.0884,0,0,0,0,0,0,none,False,nan,nan,,7.095,28.3235,nan,1.0059,21.2286,22.3229,Succeeded,Complete,False
7,eval-sanitize-5-r0-007,issuer2,x02,6,"[""d02""]",0,7.0,7.0002,7.0331,0.0002,0.0329,201,True,7.0369,7.0627,31.3098,nan,eval-sanitize-5-r0-007,7.0586,0.0255,eval-sanitize-5-r0-007-j9lw6,7.0658,0.0073,7.0746,0.0088,kind-worker4,0.0744,0,0,0,0,0,0,none,False,nan,nan,,8.0994,29.3194,nan,1.0248,21.22,22.3191,Succeeded,Complete,False
8,eval-sanitize-5-r0-008,issuer6,x06,3,"[""d06""]",0,8.0,8.0003,8.0148,0.0003,0.0145,201,True,8.0184,8.2066,54.5242,nan,eval-sanitize-5-r0-008,8.0356,0.0209,eval-sanitize-5-r0-008-lj9rs,8.0427,0.0071,26.0778,18.0351,kind-worker3,18.0775,3,3,3,0,1,5,mixed,True,8.0502,18.0276,"0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling.",27.4461,48.6651,nan,1.3683,21.219,40.6648,Succeeded,Complete,False
9,eval-sanitize-5-r0-009,issuer4,x04,6,"[""d04""]",0,9.0,9.0004,9.0249,0.0004,0.0245,201,True,9.0335,9.055,55.4642,nan,eval-sanitize-5-r0-009,9.0481,0.0233,eval-sanitize-5-r0-009-52dzn,9.0548,0.0067,27.0718,18.0169,kind-worker5,18.0714,4,4,4,0,1,5,mixed,True,9.0641,18.0077,"0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling.",28.1994,49.4776,nan,1.1276,21.2782,40.4772,Succeeded,Complete,False
