t_recv,kind,type,name,detail
0.0263,Node,ADDED,kind-control-plane,taints=1
0.0277,Node,ADDED,kind-worker,taints=0
0.029,Node,ADDED,kind-worker2,taints=0
0.0303,Node,ADDED,kind-worker3,taints=0
0.0316,Node,ADDED,kind-worker4,taints=0
0.0333,Node,ADDED,kind-worker5,taints=0
0.0665,Event,ADDED,eval-conflicts-rho010-r4-155.18d52c955c260f34,reason=Completed count=1 msg=Job completed
0.0671,Event,ADDED,eval-conflicts-rho010-r4-157.18d52c959971c593,reason=Completed count=1 msg=Job completed
0.0673,Event,ADDED,eval-conflicts-rho010-r4-158.18d52c95bc6c6ea9,reason=Completed count=1 msg=Job completed
0.0675,Event,ADDED,eval-conflicts-rho010-r4-159.18d52c95f8206bc8,reason=Completed count=1 msg=Job completed
0.0677,Event,ADDED,eval-conflicts-rho010-r4-160.18d52c961036203b,reason=Completed count=1 msg=Job completed
0.0681,Event,ADDED,eval-conflicts-rho010-r4-161.18d52c9668891051,reason=Completed count=1 msg=Job completed
0.0683,Event,ADDED,eval-conflicts-rho010-r4-162.18d52c96bf3dec22,reason=Completed count=1 msg=Job completed
0.0685,Event,ADDED,eval-conflicts-rho010-r4-163.18d52c96e2235b61,reason=Completed count=1 msg=Job completed
0.0686,Event,ADDED,eval-conflicts-rho010-r4-164.18d52c96fe4852ea,reason=Completed count=1 msg=Job completed
0.0689,Event,ADDED,eval-conflicts-rho010-r4-165.18d52c973a90d088,reason=Completed count=1 msg=Job completed
0.0691,Event,ADDED,eval-conflicts-rho010-r4-166.18d52c979a3b149a,reason=Completed count=1 msg=Job completed
0.0692,Event,ADDED,eval-conflicts-rho010-r4-167.18d52c97d3e4f501,reason=Completed count=1 msg=Job completed
0.0694,Event,ADDED,eval-conflicts-rho010-r4-168.18d52c9810897b79,reason=Completed count=1 msg=Job completed
0.0698,Event,ADDED,eval-conflicts-rho010-r4-169.18d52c9810da86f1,reason=Completed count=1 msg=Job completed
0.07,Event,ADDED,eval-conflicts-rho010-r4-170.18d52c986535364d,reason=Completed count=1 msg=Job completed
0.0701,Event,ADDED,eval-conflicts-rho010-r4-171.18d52c98a23d7adc,reason=Completed count=1 msg=Job completed
0.0703,Event,ADDED,eval-conflicts-rho010-r4-172.18d52c9904cd5cc7,reason=Completed count=1 msg=Job completed
0.0708,Event,ADDED,eval-conflicts-rho010-r4-173.18d52c991bf2b468,reason=Completed count=1 msg=Job completed
0.071,Event,ADDED,eval-conflicts-rho010-r4-174.18d52c997aba4a31,reason=Completed count=1 msg=Job completed
0.0712,Event,ADDED,eval-conflicts-rho010-r4-175.18d52c995a47645a,reason=Completed count=1 msg=Job completed
0.0714,Event,ADDED,eval-conflicts-rho010-r4-176.18d52c995a28406e,reason=Completed count=1 msg=Job completed
0.0716,Event,ADDED,eval-conflicts-rho010-r4-177.18d52c9a0731f1f3,reason=Completed count=1 msg=Job completed
0.0718,Event,ADDED,eval-conflicts-rho010-r4-178-vnlch.18d52c977f326da7,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r4-178-vnlch to kind-worker4
0.072,Event,ADDED,eval-conflicts-rho010-r4-178-vnlch.18d52c979cfe9b90,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0722,Event,ADDED,eval-conflicts-rho010-r4-178-vnlch.18d52c97a22a55be,reason=Created count=1 msg=Created container: task
0.0724,Event,ADDED,eval-conflicts-rho010-r4-178-vnlch.18d52c97a678df0e,reason=Started count=1 msg=Started container task
0.0726,Event,ADDED,eval-conflicts-rho010-r4-178.18d52c9cf6c072d4,reason=Completed count=1 msg=Job completed
0.0728,Event,ADDED,eval-conflicts-rho010-r4-179-zc2sp.18d52c977fc7fce5,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r4-179-zc2sp to kind-worker4
0.0733,Event,ADDED,eval-conflicts-rho010-r4-179-zc2sp.18d52c979e496771,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0735,Event,ADDED,eval-conflicts-rho010-r4-179-zc2sp.18d52c97a2dfc3a0,reason=Created count=1 msg=Created container: task
0.0737,Event,ADDED,eval-conflicts-rho010-r4-179-zc2sp.18d52c97a679a738,reason=Started count=1 msg=Started container task
0.0739,Event,ADDED,eval-conflicts-rho010-r4-179.18d52c9d30233076,reason=Completed count=1 msg=Job completed
0.0744,Event,ADDED,eval-conflicts-rho010-r4-180-v9ntp.18d52c97801f98f9,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r4-180-v9ntp to kind-worker4
0.0746,Event,ADDED,eval-conflicts-rho010-r4-180-v9ntp.18d52c979f278198,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0747,Event,ADDED,eval-conflicts-rho010-r4-180-v9ntp.18d52c97a300cfb7,reason=Created count=1 msg=Created container: task
0.0749,Event,ADDED,eval-conflicts-rho010-r4-180-v9ntp.18d52c97a67967d1,reason=Started count=1 msg=Started container task
0.0751,Event,ADDED,eval-conflicts-rho010-r4-180.18d52c9cf68463ec,reason=Completed count=1 msg=Job completed
0.0753,Event,ADDED,eval-conflicts-rho010-r4-181-xtpxw.18d52c977fdff04a,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling."
0.0757,Event,ADDED,eval-conflicts-rho010-r4-181-xtpxw.18d52c978a0954d3,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling."
0.0759,Event,ADDED,eval-conflicts-rho010-r4-181-xtpxw.18d52c98e32a3366,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r4-181-xtpxw to kind-worker5
0.0761,Event,ADDED,eval-conflicts-rho010-r4-181-xtpxw.18d52c98ffb9ee4d,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0763,Event,ADDED,eval-conflicts-rho010-r4-181-xtpxw.18d52c99019a2ef2,reason=Created count=1 msg=Created container: task
0.0766,Event,ADDED,eval-conflicts-rho010-r4-181-xtpxw.18d52c99055c2d31,reason=Started count=1 msg=Started container task
0.0767,Event,ADDED,eval-conflicts-rho010-r4-181.18d52c95630792af,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho010-r4-181-xtpxw
0.0769,Event,ADDED,eval-conflicts-rho010-r4-181.18d52c9e39072414,reason=Completed count=1 msg=Job completed
0.0771,Event,ADDED,eval-conflicts-rho010-r4-182-vjp2m.18d52c95a0cdadfb,"reason=FailedScheduling count=None msg=0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling."
0.0772,Event,ADDED,eval-conflicts-rho010-r4-182-vjp2m.18d52c9780a37900,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling."
0.0774,Event,ADDED,eval-conflicts-rho010-r4-182-vjp2m.18d52c978f520d56,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 2 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling."
0.0776,Event,ADDED,eval-conflicts-rho010-r4-182-vjp2m.18d52c979625558b,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 2 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling."
0.0777,Event,ADDED,eval-conflicts-rho010-r4-182-vjp2m.18d52c98e3dc15b6,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r4-182-vjp2m to kind-worker5
0.0779,Event,ADDED,eval-conflicts-rho010-r4-182-vjp2m.18d52c9904b1f583,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0781,Event,ADDED,eval-conflicts-rho010-r4-182-vjp2m.18d52c9907682107,reason=Created count=1 msg=Created container: task
0.0783,Event,ADDED,eval-conflicts-rho010-r4-182-vjp2m.18d52c990a6b1c57,reason=Started count=1 msg=Started container task
0.0785,Event,ADDED,eval-conflicts-rho010-r4-182.18d52c95a0c4f381,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho010-r4-182-vjp2m
0.0786,Event,ADDED,eval-conflicts-rho010-r4-182.18d52c9e73ea4596,reason=Completed count=1 msg=Job completed
0.0788,Event,ADDED,eval-conflicts-rho010-r4-183-n2mgj.18d52c95d9c8a46f,"reason=FailedScheduling count=None msg=0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling."
0.0789,Event,ADDED,eval-conflicts-rho010-r4-183-n2mgj.18d52c978762cc78,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r4-183-n2mgj to kind-worker4
0.0791,Event,ADDED,eval-conflicts-rho010-r4-183-n2mgj.18d52c97a3e98c8e,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0793,Event,ADDED,eval-conflicts-rho010-r4-183-n2mgj.18d52c97a518f61b,reason=Created count=1 msg=Created container: task
0.0795,Event,ADDED,eval-conflicts-rho010-r4-183-n2mgj.18d52c97a7c9fb3b,reason=Started count=1 msg=Started container task
0.0796,Event,ADDED,eval-conflicts-rho010-r4-183.18d52c95d9b7a787,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho010-r4-183-n2mgj
0.0798,Event,ADDED,eval-conflicts-rho010-r4-183.18d52c9cf56bff8c,reason=Completed count=1 msg=Job completed
0.08,Event,ADDED,eval-conflicts-rho010-r4-184-mvtj8.18d52c9616076eae,"reason=FailedScheduling count=None msg=0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling."
0.0801,Event,ADDED,eval-conflicts-rho010-r4-184-mvtj8.18d52c97837486a5,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling."
0.0803,Event,ADDED,eval-conflicts-rho010-r4-184-mvtj8.18d52c979555c3d4,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling."
0.0805,Event,ADDED,eval-conflicts-rho010-r4-184-mvtj8.18d52c98e8fa76d9,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r4-184-mvtj8 to kind-worker5
0.0806,Event,ADDED,eval-conflicts-rho010-r4-184-mvtj8.18d52c99037930f6,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0808,Event,ADDED,eval-conflicts-rho010-r4-184-mvtj8.18d52c99060eda6b,reason=Created count=1 msg=Created container: task
0.081,Event,ADDED,eval-conflicts-rho010-r4-184-mvtj8.18d52c990a5064e2,reason=Started count=1 msg=Started container task
0.0811,Event,ADDED,eval-conflicts-rho010-r4-184.18d52c9615f55dd1,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho010-r4-184-mvtj8
0.0813,Event,ADDED,eval-conflicts-rho010-r4-184.18d52c9eb4e0ff74,reason=Completed count=1 msg=Job completed
0.0815,Event,ADDED,eval-conflicts-rho010-r4-185-wrz49.18d52c96521890d0,"reason=FailedScheduling count=None msg=0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling."
0.0816,Event,ADDED,eval-conflicts-rho010-r4-185-wrz49.18d52c9787d0522e,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling."
0.0819,Event,ADDED,eval-conflicts-rho010-r4-185-wrz49.18d52c979587ee6a,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling."
0.082,Event,ADDED,eval-conflicts-rho010-r4-185-wrz49.18d52c98e99d1195,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r4-185-wrz49 to kind-worker5
0.0822,Event,ADDED,eval-conflicts-rho010-r4-185-wrz49.18d52c9904f5b740,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0824,Event,ADDED,eval-conflicts-rho010-r4-185-wrz49.18d52c9907cca246,reason=Created count=1 msg=Created container: task
0.0825,Event,ADDED,eval-conflicts-rho010-r4-185-wrz49.18d52c990a67ae3c,reason=Started count=1 msg=Started container task
