task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-conflicts-rho010-r6-000,issuer6,x06,1,"[""d06""]",6,0.0,0.0035,0.0439,0.0035,0.0405,201,True,0.0481,0.0722,14.3406,nan,eval-conflicts-rho010-r6-000,0.0665,0.0225,eval-conflicts-rho010-r6-000-8xxh7,0.0795,0.013,0.0982,0.0187,kind-worker2,0.0947,0,0,0,0,0,0,none,False,nan,nan,,1.2807,12.3836,nan,1.1826,11.1029,12.3801,Succeeded,Complete,False
1,eval-conflicts-rho010-r6-001,issuer8,x08,2,"[""d08""]",6,1.0,1.0013,1.0142,0.0013,0.013,201,True,1.0189,1.0844,15.4143,nan,eval-conflicts-rho010-r6-001,1.0851,0.0709,eval-conflicts-rho010-r6-001-bqjhx,1.0863,0.0012,1.0924,0.006,kind-worker5,0.0911,0,0,0,0,0,0,none,False,nan,nan,,2.3437,13.5699,nan,1.2513,11.2262,12.5686,Succeeded,Complete,False
2,eval-conflicts-rho010-r6-002,issuer8,x08,2,"[""d08""]",6,2.0,2.0008,2.0116,0.0008,0.0108,201,True,2.015,2.0363,16.224,nan,eval-conflicts-rho010-r6-002,2.0315,0.0199,eval-conflicts-rho010-r6-002-8bz8s,2.0406,0.0092,2.0608,0.0202,kind-worker,0.06,0,0,0,0,0,0,none,False,nan,nan,,3.1247,14.2458,nan,1.0638,11.1212,12.245,Succeeded,Complete,False
3,eval-conflicts-rho010-r6-003,issuer5,x05,2,"[""d05""]",6,3.0,3.0015,3.0117,0.0015,0.0102,201,True,3.016,3.0357,17.5325,nan,eval-conflicts-rho010-r6-003,3.0322,0.0205,eval-conflicts-rho010-r6-003-b2n7v,3.0406,0.0084,3.0533,0.0127,kind-worker4,0.0518,0,0,0,0,0,0,none,False,nan,nan,,4.4644,15.6269,nan,1.4111,11.1625,12.6254,Succeeded,Complete,False
4,eval-conflicts-rho010-r6-004,issuer7,x07,2,"[""d07""]",6,4.0,4.0002,4.0076,0.0002,0.0074,201,True,4.0127,4.0339,18.3053,nan,eval-conflicts-rho010-r6-004,4.0262,0.0186,eval-conflicts-rho010-r6-004-zchk5,4.0318,0.0056,4.0476,0.0159,kind-worker,0.0474,0,0,0,0,0,0,none,False,nan,nan,,5.1264,16.3145,nan,1.0787,11.1881,12.3142,Succeeded,Complete,False
5,eval-conflicts-rho010-r6-005,issuer4,x04,1,"[""d04""]",6,5.0,5.0005,5.0134,0.0005,0.0128,201,True,5.0175,5.0396,19.5432,nan,eval-conflicts-rho010-r6-005,5.0331,0.0197,eval-conflicts-rho010-r6-005-6dxtg,5.0394,0.0064,5.0545,0.0151,kind-worker4,0.0539,0,0,0,0,0,0,none,False,nan,nan,,6.4706,17.7235,nan,1.4161,11.2528,12.7229,Succeeded,Complete,False
6,eval-conflicts-rho010-r6-006,issuer8,x08,2,"[""d08""]",6,6.0,6.0003,6.0127,0.0003,0.0124,201,True,6.0163,6.0364,20.2514,nan,eval-conflicts-rho010-r6-006,6.031,0.0183,eval-conflicts-rho010-r6-006-xf7jw,6.0385,0.0075,6.0553,0.0168,kind-worker,0.0551,0,0,0,0,0,0,none,False,nan,nan,,7.1347,18.293,nan,1.0793,11.1583,12.2927,Succeeded,Complete,False
7,eval-conflicts-rho010-r6-007,issuer1,x01,0,"[""d01""]",6,7.0,7.0002,7.014,0.0002,0.0137,201,True,7.0186,7.0469,21.303,nan,eval-conflicts-rho010-r6-007,7.0371,0.0232,eval-conflicts-rho010-r6-007-877pn,7.0454,0.0082,7.0616,0.0162,kind-worker,0.0613,0,0,0,0,0,0,none,False,nan,nan,,8.1352,19.3147,nan,1.0736,11.1795,12.3144,Succeeded,Complete,False
8,eval-conflicts-rho010-r6-008,issuer7,x07,2,"[""d07""]",6,8.0,8.0003,8.0141,0.0003,0.0138,201,True,8.0175,8.037,22.3249,nan,eval-conflicts-rho010-r6-008,8.033,0.0188,eval-conflicts-rho010-r6-008-7wc6b,8.04,0.007,8.0546,0.0146,kind-worker,0.0542,0,0,0,0,0,0,none,False,nan,nan,,9.1375,20.3653,nan,1.0829,11.2278,12.3649,Succeeded,Complete,False
9,eval-conflicts-rho010-r6-009,issuer5,x05,2,"[""d05""]",6,9.0,9.0005,9.0088,0.0005,0.0083,201,True,9.0128,9.0363,23.5998,nan,eval-conflicts-rho010-r6-009,9.0292,0.0204,eval-conflicts-rho010-r6-009-t2l2l,9.0362,0.007,9.049,0.0128,kind-worker4,0.0485,0,0,0,0,0,0,none,False,nan,nan,,10.4772,21.7003,nan,1.4282,11.2231,12.6997,Succeeded,Complete,False
