t_recv,kind,type,name,detail
0.0291,Event,ADDED,eval-image-prepull-794qj.18d62b44dea19876,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-794qj to kind-worker2
0.03,Event,ADDED,eval-image-prepull-794qj.18d62b44fae5bd60,"reason=Pulling count=1 msg=Pulling image ""busybox:musl"""
0.0302,Event,ADDED,eval-image-prepull-794qj.18d62b45b35ab5a3,"reason=Pulled count=1 msg=Successfully pulled image ""busybox:musl"" in 3.094s (3.094s including waiting). Image size: 895652 bytes."
0.0304,Event,ADDED,eval-image-prepull-794qj.18d62b45b596859c,reason=Created count=1 msg=Created container: pause
0.0306,Event,ADDED,eval-image-prepull-794qj.18d62b45bc7b9643,reason=Started count=1 msg=Started container pause
0.0309,Event,ADDED,eval-image-prepull-794qj.18d62b4642f5f15d,reason=Killing count=1 msg=Stopping container pause
0.0311,Event,ADDED,eval-image-prepull-8sxls.18d62b44dde94026,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-8sxls to kind-worker5
0.0316,Event,ADDED,eval-image-prepull-8sxls.18d62b44fad9d259,"reason=Pulling count=1 msg=Pulling image ""busybox:musl"""
0.0328,Node,ADDED,kind-control-plane,taints=1
0.0332,Event,ADDED,eval-image-prepull-8sxls.18d62b45b3eac135,"reason=Pulled count=1 msg=Successfully pulled image ""busybox:musl"" in 3.104s (3.104s including waiting). Image size: 895652 bytes."
0.0334,Event,ADDED,eval-image-prepull-8sxls.18d62b45b62a71f0,reason=Created count=1 msg=Created container: pause
0.0336,Event,ADDED,eval-image-prepull-8sxls.18d62b45bc7a5720,reason=Started count=1 msg=Started container pause
0.0337,Event,ADDED,eval-image-prepull-8sxls.18d62b4642db2875,reason=Killing count=1 msg=Stopping container pause
0.0341,Event,ADDED,eval-image-prepull-btm96.18d62b44dea0ddd9,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-btm96 to kind-worker3
0.0343,Event,ADDED,eval-image-prepull-btm96.18d62b44fac5431c,"reason=Pulling count=1 msg=Pulling image ""busybox:musl"""
0.0344,Event,ADDED,eval-image-prepull-btm96.18d62b45b37046e0,"reason=Pulled count=1 msg=Successfully pulled image ""busybox:musl"" in 3.098s (3.098s including waiting). Image size: 895652 bytes."
0.0346,Event,ADDED,eval-image-prepull-btm96.18d62b45b6032cb3,reason=Created count=1 msg=Created container: pause
0.0349,Event,ADDED,eval-image-prepull-btm96.18d62b45bc7e69ac,reason=Started count=1 msg=Started container pause
