t_recv,node,sanitizing,lambda_size,lambda
0.0328,kind-control-plane,False,0,[]
0.0365,kind-worker,False,0,[]
0.0402,kind-worker2,False,0,[]
0.0424,kind-worker3,False,0,[]
0.0441,kind-worker4,False,0,[]
0.0454,kind-worker5,False,0,[]
0.1128,kind-worker3,False,1,"[""x02""]"
0.1255,kind-worker3,False,1,"[""x02""]"
1.0653,kind-worker,False,1,"[""x01""]"
1.0746,kind-worker,False,1,"[""x01""]"
2.1021,kind-worker4,False,1,"[""x05""]"
2.1123,kind-worker4,False,1,"[""x05""]"
3.1199,kind-worker3,False,2,"[""x02"", ""x04""]"
3.1301,kind-worker3,False,2,"[""x02"", ""x04""]"
4.0866,kind-worker4,False,2,"[""x04"", ""x05""]"
4.0962,kind-worker4,False,2,"[""x04"", ""x05""]"
5.2101,kind-worker2,False,1,"[""x03""]"
5.221,kind-worker2,False,1,"[""x03""]"
6.1312,kind-worker4,False,3,"[""x02"", ""x04"", ""x05""]"
6.1417,kind-worker4,False,3,"[""x02"", ""x04"", ""x05""]"
7.1912,kind-worker3,False,3,"[""x02"", ""x04"", ""x09""]"
7.2006,kind-worker3,False,3,"[""x02"", ""x04"", ""x09""]"
8.1007,kind-worker5,False,1,"[""x02""]"
8.1107,kind-worker5,False,1,"[""x02""]"
9.1109,kind-worker,False,2,"[""x01"", ""x10""]"
9.1213,kind-worker,False,2,"[""x01"", ""x10""]"
10.1978,kind-worker,False,3,"[""x01"", ""x07"", ""x10""]"
10.2078,kind-worker,False,3,"[""x01"", ""x07"", ""x10""]"
11.2392,kind-worker2,False,2,"[""x01"", ""x03""]"
11.2489,kind-worker2,False,2,"[""x01"", ""x03""]"
12.1983,kind-worker4,False,4,"[""x01"", ""x02"", ""x04"", ""x05""]"
12.208,kind-worker4,False,4,"[""x01"", ""x02"", ""x04"", ""x05""]"
14.2392,kind-worker2,False,3,"[""x01"", ""x03"", ""x04""]"
14.2484,kind-worker,True,3,"[""x01"", ""x07"", ""x10""]"
14.2507,kind-worker2,False,3,"[""x01"", ""x03"", ""x04""]"
14.2587,kind-worker2,True,3,"[""x01"", ""x03"", ""x04""]"
14.2616,kind-worker,True,3,"[""x01"", ""x07"", ""x10""]"
14.4645,kind-worker2,True,3,"[""x01"", ""x03"", ""x04""]"
14.4669,kind-worker5,True,1,"[""x02""]"
14.5859,kind-worker5,True,1,"[""x02""]"
14.5898,kind-worker3,True,3,"[""x02"", ""x04"", ""x09""]"
14.7509,kind-worker3,True,3,"[""x02"", ""x04"", ""x09""]"
14.7551,kind-worker4,True,4,"[""x01"", ""x02"", ""x04"", ""x05""]"
14.8708,kind-worker4,True,4,"[""x01"", ""x02"", ""x04"", ""x05""]"
34.6481,kind-worker,True,0,[]
34.6621,kind-worker,False,0,[]
34.6717,kind-worker,False,0,[]
34.6969,kind-worker,False,1,"[""x09""]"
34.7142,kind-worker,False,2,"[""x01"", ""x09""]"
34.7417,kind-worker,False,2,"[""x01"", ""x09""]"
34.7518,kind-worker,False,2,"[""x01"", ""x09""]"
34.7695,kind-worker,False,3,"[""x01"", ""x09"", ""x10""]"
34.7853,kind-worker,False,3,"[""x01"", ""x09"", ""x10""]"
34.9304,kind-worker,False,4,"[""x01"", ""x08"", ""x09"", ""x10""]"
34.9394,kind-worker,False,4,"[""x01"", ""x08"", ""x09"", ""x10""]"
34.9745,kind-worker,False,5,"[""x01"", ""x04"", ""x08"", ""x09"", ""x10""]"
34.9854,kind-worker,False,5,"[""x01"", ""x04"", ""x08"", ""x09"", ""x10""]"
35.0742,kind-worker,False,6,"[""x01"", ""x04"", ""x05"", ""x08"", ""x09"", ""x10""]"
