task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-conflicts-rho020-r9-000,issuer1,x01,1,"[""d01""]",9,0.0,0.0035,0.0265,0.0035,0.023,201,True,0.0307,0.0525,14.6146,nan,eval-conflicts-rho020-r9-000,0.047,0.0206,eval-conflicts-rho020-r9-000-4khvc,0.0579,0.0108,0.076,0.0181,kind-worker,0.0725,0,0,0,0,0,0,none,False,nan,nan,,1.5375,12.7941,nan,1.4615,11.2567,12.7906,Succeeded,Complete,False
1,eval-conflicts-rho020-r9-001,issuer9,x09,1,"[""d09""]",9,1.0,1.0015,1.0115,0.0015,0.0101,201,True,1.0147,1.0393,15.2173,nan,eval-conflicts-rho020-r9-001,1.032,0.0205,eval-conflicts-rho020-r9-001-2285d,1.0392,0.0072,1.052,0.0129,kind-worker2,0.0506,0,0,0,0,0,0,none,False,nan,nan,,2.1358,13.2534,nan,1.0838,11.1176,12.252,Succeeded,Complete,False
2,eval-conflicts-rho020-r9-002,issuer2,x02,1,"[""d02""]",9,2.0,2.0007,2.0161,0.0007,0.0155,201,True,2.0195,2.0446,15.6198,nan,eval-conflicts-rho020-r9-002,2.0355,0.0194,eval-conflicts-rho020-r9-002-d2x7v,2.0433,0.0078,2.0628,0.0195,kind-worker,0.0621,0,0,0,0,0,0,none,False,nan,nan,,3.5474,13.7513,nan,1.4846,10.2039,11.7506,Succeeded,Complete,False
3,eval-conflicts-rho020-r9-003,issuer9,x09,1,"[""d09""]",9,3.0,3.0004,3.0145,0.0004,0.014,201,True,3.0155,3.0408,16.6537,nan,eval-conflicts-rho020-r9-003,3.0322,0.0177,eval-conflicts-rho020-r9-003-8npgq,3.0394,0.0072,3.0565,0.0172,kind-worker5,0.0561,0,0,0,0,0,0,none,False,nan,nan,,3.5932,14.8161,nan,0.5367,11.2229,11.8157,Succeeded,Complete,False
4,eval-conflicts-rho020-r9-004,issuer4,x04,2,"[""d04""]",9,4.0,4.0004,4.0209,0.0004,0.0206,201,True,4.0271,4.049,17.6631,nan,eval-conflicts-rho020-r9-004,4.0447,0.0238,eval-conflicts-rho020-r9-004-8xflb,4.0559,0.0111,4.0739,0.018,kind-worker5,0.0735,0,0,0,0,0,0,none,False,nan,nan,,4.5956,15.7074,nan,0.5217,11.1118,11.707,Succeeded,Complete,False
5,eval-conflicts-rho020-r9-005,issuer7,x07,3,"[""d07""]",9,5.0,5.0003,5.0144,0.0003,0.0141,201,True,5.018,5.0413,19.2104,nan,eval-conflicts-rho020-r9-005,5.0347,0.0203,eval-conflicts-rho020-r9-005-lkxgj,5.0411,0.0064,5.0549,0.0138,kind-worker2,0.0546,0,0,0,0,0,0,none,False,nan,nan,,6.1423,17.2874,nan,1.0874,11.1451,12.2871,Succeeded,Complete,False
6,eval-conflicts-rho020-r9-006,issuer6,x06,1,"[""d06""]",9,6.0,6.0001,6.0084,0.0001,0.0083,201,True,6.0119,6.0355,19.6816,nan,eval-conflicts-rho020-r9-006,6.0278,0.0193,eval-conflicts-rho020-r9-006-qs7sc,6.0353,0.0076,6.05,0.0147,kind-worker5,0.0499,0,0,0,0,0,0,none,False,nan,nan,,6.5977,17.8503,nan,0.5477,11.2526,11.8502,Succeeded,Complete,False
7,eval-conflicts-rho020-r9-007,issuer9,x09,1,"[""d09""]",9,7.0,7.0003,7.0134,0.0003,0.0131,201,True,7.0185,7.0431,21.5266,nan,eval-conflicts-rho020-r9-007,7.0336,0.0203,eval-conflicts-rho020-r9-007-s68cx,7.0416,0.008,7.0573,0.0157,kind-worker4,0.057,0,0,0,0,0,0,none,False,nan,nan,,8.4609,19.6263,nan,1.4036,11.1654,12.626,Succeeded,Complete,False
8,eval-conflicts-rho020-r9-008,issuer5,x05,3,"[""d05""]",9,8.0,8.0004,8.0293,0.0004,0.0289,201,True,8.0357,8.0573,22.5317,nan,eval-conflicts-rho020-r9-008,8.0515,0.0222,eval-conflicts-rho020-r9-008-gzb24,8.0593,0.0078,8.0709,0.0115,kind-worker4,0.0704,0,0,0,0,0,0,none,False,nan,nan,,9.4684,20.7115,nan,1.3975,11.2431,12.711,Succeeded,Complete,False
9,eval-conflicts-rho020-r9-009,issuer10,x10,0,"[""d10""]",9,9.0,9.0002,9.0185,0.0002,0.0184,201,True,9.0222,9.0461,23.5359,nan,eval-conflicts-rho020-r9-009,9.039,0.0205,eval-conflicts-rho020-r9-009-7lcqp,9.046,0.007,9.0584,0.0124,kind-worker4,0.0582,0,0,0,0,0,0,none,False,nan,nan,,10.4674,21.6917,nan,1.409,11.2243,12.6915,Succeeded,Complete,False
10,eval-conflicts-rho020-r9-010,issuer3,x03,2,"[""d03""]",9,10.0,10.0002,10.0226,0.0002,0.0224,201,True,10.0269,10.0536,23.9401,nan,eval-conflicts-rho020-r9-010,10.0445,0.0219,eval-conflicts-rho020-r9-010-8wxkh,10.052,0.0075,10.0605,0.0085,kind-worker3,0.0603,0,0,0,0,0,0,none,False,nan,nan,,10.8778,21.9846,nan,0.8173,11.1068,11.9844,Succeeded,Complete,False
11,eval-conflicts-rho020-r9-011,issuer10,x10,0,"[""d10""]",9,11.0,11.0004,11.0237,0.0004,0.0233,201,True,11.0314,11.0564,24.9413,nan,eval-conflicts-rho020-r9-011,11.0489,0.0252,eval-conflicts-rho020-r9-011-5b2c9,11.0548,0.0059,11.0736,0.0188,kind-worker3,0.0732,0,0,0,0,0,0,none,False,nan,nan,,11.8751,23.1151,nan,0.8015,11.24,12.1147,Succeeded,Complete,False
12,eval-conflicts-rho020-r9-012,issuer5,x05,3,"[""d05""]",9,12.0,12.0004,12.0126,0.0004,0.0122,201,True,12.0162,12.0422,26.5456,nan,eval-conflicts-rho020-r9-012,12.0352,0.0226,eval-conflicts-rho020-r9-012-scdfw,12.0421,0.0069,12.0545,0.0124,kind-worker4,0.0542,0,0,0,0,0,0,none,False,nan,nan,,13.4783,24.5976,nan,1.4237,11.1193,12.5972,Succeeded,Complete,False
13,eval-conflicts-rho020-r9-013,issuer2,x02,1,"[""d02""]",9,13.0,13.0005,13.0207,0.0005,0.0202,201,True,13.027,13.0516,29.6841,nan,eval-conflicts-rho020-r9-013,13.0433,0.0226,eval-conflicts-rho020-r9-013-l8zq9,13.0525,0.0092,15.1173,2.0648,kind-worker,2.1168,3,3,3,0,1,5,mixed,True,13.0625,2.0548,"0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling.",16.5965,27.8187,nan,1.4793,11.2222,14.8183,Succeeded,Complete,False
