task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-conflicts-rho080-r4-000,issuer1,x01,4,"[""d01""]",4,0.0,0.0033,0.0433,0.0033,0.0401,201,True,0.1097,0.1402,24.545,nan,eval-conflicts-rho080-r4-000,0.1306,0.0872,eval-conflicts-rho080-r4-000-8krb5,0.1422,0.0116,0.1557,0.0135,kind-worker2,0.1524,0,0,0,0,0,0,none,False,nan,nan,,1.2289,22.4292,nan,1.0732,21.2003,22.4259,Succeeded,Complete,False
1,eval-conflicts-rho080-r4-001,issuer8,x08,8,"[""d08""]",4,1.0,1.0004,1.0164,0.0004,0.0161,201,True,1.0201,1.0428,25.386,nan,eval-conflicts-rho080-r4-001,1.0358,0.0194,eval-conflicts-rho080-r4-001-7g5z8,1.0453,0.0095,1.0622,0.0169,kind-worker3,0.0618,0,0,0,0,0,0,none,False,nan,nan,,2.2975,23.5739,nan,1.2353,21.2764,22.5736,Succeeded,Complete,False
2,eval-conflicts-rho080-r4-002,issuer4,x04,7,"[""d04""]",4,2.0,2.0023,2.0177,0.0023,0.0154,201,True,2.0215,2.0444,26.6429,nan,eval-conflicts-rho080-r4-002,2.036,0.0183,eval-conflicts-rho080-r4-002-hfndt,2.0433,0.0073,2.0564,0.0131,kind-worker4,0.0541,0,0,0,0,0,0,none,False,nan,nan,,3.4879,24.6035,nan,1.4315,21.1156,22.6012,Succeeded,Complete,False
3,eval-conflicts-rho080-r4-003,issuer6,x06,8,"[""d06""]",4,3.0,3.001,3.0321,0.001,0.0311,201,True,3.0367,3.0596,27.699,nan,eval-conflicts-rho080-r4-003,3.0531,0.021,eval-conflicts-rho080-r4-003-mqfsp,3.0631,0.0099,3.0841,0.021,kind-worker5,0.0831,0,0,0,0,0,0,none,False,nan,nan,,4.5234,25.8371,nan,1.4393,21.3137,22.8361,Succeeded,Complete,False
4,eval-conflicts-rho080-r4-004,issuer6,x06,8,"[""d06""]",4,4.0,4.0006,4.0102,0.0006,0.0096,201,True,4.0381,4.0628,27.0683,nan,eval-conflicts-rho080-r4-004,4.0571,0.0469,eval-conflicts-rho080-r4-004-bf7zv,4.0636,0.0065,4.0842,0.0206,kind-worker,0.0836,0,0,0,0,0,0,none,False,nan,nan,,5.0574,26.1678,nan,0.9731,21.1104,22.1671,Succeeded,Complete,False
5,eval-conflicts-rho080-r4-005,issuer2,x02,8,"[""d02""]",4,5.0,5.0004,5.0576,0.0004,0.0572,201,True,5.0609,5.0819,53.6347,nan,eval-conflicts-rho080-r4-005,5.0755,0.0179,eval-conflicts-rho080-r4-005-9j669,5.0805,0.005,29.8328,24.7522,kind-worker4,24.8324,9,9,9,0,4,2,mixed,True,5.1022,24.7306,"0/6 nodes are available: 2 node(s) had untolerated taint(s), 4 c_wall violated: 1 conflicting context pair(s) with node memory. no new claims to deallocate, preemption: 0/6 nodes are available: 2 Preemption is not helpful for scheduling, 4 No preemption victims found for incoming pod.",30.5282,51.685,nan,0.6954,21.1567,46.6846,Succeeded,Complete,False
6,eval-conflicts-rho080-r4-006,issuer10,x10,8,"[""d10""]",4,6.0,6.0002,6.0156,0.0002,0.0154,201,True,6.021,6.0418,60.2698,nan,eval-conflicts-rho080-r4-006,6.0346,0.019,eval-conflicts-rho080-r4-006-9k4gx,6.0405,0.0059,35.6215,29.581,kind-worker,29.6213,16,16,16,0,4,2,mixed,True,6.0612,29.5603,"0/6 nodes are available: 2 node(s) had untolerated taint(s), 4 c_wall violated: 1 conflicting context pair(s) with node memory. no new claims to deallocate, preemption: 0/6 nodes are available: 2 Preemption is not helpful for scheduling, 4 No preemption victims found for incoming pod.",37.1311,58.3914,nan,1.5095,21.2603,52.3911,Succeeded,Complete,False
7,eval-conflicts-rho080-r4-007,issuer6,x06,8,"[""d06""]",4,7.0,7.0002,7.0082,0.0002,0.008,201,True,7.0132,7.0363,31.673,nan,eval-conflicts-rho080-r4-007,7.0279,0.0197,eval-conflicts-rho080-r4-007-v9r9g,7.0344,0.0065,7.0778,0.0434,kind-worker5,0.0776,0,0,0,0,0,0,none,False,nan,nan,,8.5312,29.7242,nan,1.4534,21.193,22.724,Succeeded,Complete,False
8,eval-conflicts-rho080-r4-008,issuer5,x05,9,"[""d05""]",4,8.0,8.0004,8.0186,0.0004,0.0182,201,True,8.0224,8.0754,57.8965,nan,eval-conflicts-rho080-r4-008,8.0704,0.0518,eval-conflicts-rho080-r4-008-vwfb4,8.0794,0.009,33.4027,25.3233,kind-worker5,25.4023,14,14,14,0,4,2,mixed,True,8.1117,25.291,"0/6 nodes are available: 2 node(s) had untolerated taint(s), 4 c_wall violated: 1 conflicting context pair(s) with node memory. no new claims to deallocate, preemption: 0/6 nodes are available: 2 Preemption is not helpful for scheduling, 4 No preemption victims found for incoming pod.",34.6088,55.9881,nan,1.2061,21.3792,47.9877,Succeeded,Complete,False
9,eval-conflicts-rho080-r4-009,issuer10,x10,8,"[""d10""]",4,9.0,9.0003,9.0132,0.0003,0.0129,201,True,9.018,9.0407,60.2723,nan,eval-conflicts-rho080-r4-009,9.0337,0.0205,eval-conflicts-rho080-r4-009-lndsw,9.0392,0.0055,35.5879,26.5487,kind-worker,26.5876,16,16,16,0,4,2,mixed,True,9.1106,26.4773,"0/6 nodes are available: 2 node(s) had untolerated taint(s), 4 c_wall violated: 1 conflicting context pair(s) with node memory. no new claims to deallocate, preemption: 0/6 nodes are available: 2 Preemption is not helpful for scheduling, 4 No preemption victims found for incoming pod.",37.1369,58.3847,nan,1.549,21.2478,49.3844,Succeeded,Complete,False
