t_recv,kind,type,name,detail
0.021,Node,ADDED,kind-control-plane,taints=1
0.0225,Node,ADDED,kind-worker,taints=0
0.0238,Node,ADDED,kind-worker2,taints=0
0.0251,Node,ADDED,kind-worker3,taints=0
0.0256,Event,ADDED,eval-conflicts-rho010-r0-000-2fdgv.18d52b73c9bac243,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r0-000-2fdgv to kind-worker2
0.0262,Event,ADDED,eval-conflicts-rho010-r0-000-2fdgv.18d52b73e3782596,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0264,Event,ADDED,eval-conflicts-rho010-r0-000-2fdgv.18d52b73e47fcd73,reason=Created count=1 msg=Created container: task
0.0266,Event,ADDED,eval-conflicts-rho010-r0-000-2fdgv.18d52b73e7f6b167,reason=Started count=1 msg=Started container task
0.0267,Event,ADDED,eval-conflicts-rho010-r0-000.18d52b73c8beb094,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho010-r0-000-2fdgv
0.0279,Node,ADDED,kind-worker4,taints=0
0.0283,Event,ADDED,eval-conflicts-rho010-r0-000.18d52b79575397ed,reason=Completed count=1 msg=Job completed
0.0285,Event,ADDED,eval-conflicts-rho010-r0-001-zngbj.18d52b7403a3263f,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r0-001-zngbj to kind-worker2
0.0287,Event,ADDED,eval-conflicts-rho010-r0-001-zngbj.18d52b74218e1801,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0289,Event,ADDED,eval-conflicts-rho010-r0-001-zngbj.18d52b7422b6385f,reason=Created count=1 msg=Created container: task
0.0293,Event,ADDED,eval-conflicts-rho010-r0-001-zngbj.18d52b7426c507fd,reason=Started count=1 msg=Started container task
0.0297,Event,ADDED,eval-conflicts-rho010-r0-001.18d52b7402a4c2e5,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho010-r0-001-zngbj
0.0299,Event,ADDED,eval-conflicts-rho010-r0-001.18d52b7993287ab4,reason=Completed count=1 msg=Job completed
0.0311,Node,ADDED,kind-worker5,taints=0
0.0314,Event,ADDED,eval-conflicts-rho010-r0-002-lncgv.18d52b743e474bb6,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r0-002-lncgv to kind-worker2
0.0316,Event,ADDED,eval-conflicts-rho010-r0-002-lncgv.18d52b74595a97a0,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0318,Event,ADDED,eval-conflicts-rho010-r0-002-lncgv.18d52b745a817772,reason=Created count=1 msg=Created container: task
0.032,Event,ADDED,eval-conflicts-rho010-r0-002-lncgv.18d52b745c42b073,reason=Started count=1 msg=Started container task
0.0323,Event,ADDED,eval-conflicts-rho010-r0-002.18d52b743d9a886e,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho010-r0-002-lncgv
0.0325,Event,ADDED,eval-conflicts-rho010-r0-002.18d52b79cef25752,reason=Completed count=1 msg=Job completed
0.0327,Event,ADDED,eval-conflicts-rho010-r0-003-lxc74.18d52b7479d2021b,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r0-003-lxc74 to kind-worker3
0.0329,Event,ADDED,eval-conflicts-rho010-r0-003-lxc74.18d52b7492164991,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0331,Event,ADDED,eval-conflicts-rho010-r0-003-lxc74.18d52b74934ba9db,reason=Created count=1 msg=Created container: task
0.0333,Event,ADDED,eval-conflicts-rho010-r0-003-lxc74.18d52b74974defca,reason=Started count=1 msg=Started container task
0.0336,Event,ADDED,eval-conflicts-rho010-r0-003.18d52b74791e4578,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho010-r0-003-lxc74
0.0339,Event,ADDED,eval-conflicts-rho010-r0-003.18d52b7a0aa4c798,reason=Completed count=1 msg=Job completed
0.0341,Event,ADDED,eval-conflicts-rho010-r0-004-khpm4.18d52b74b573ccec,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r0-004-khpm4 to kind-worker3
0.0343,Event,ADDED,eval-conflicts-rho010-r0-004-khpm4.18d52b74ce7eb607,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0344,Event,ADDED,eval-conflicts-rho010-r0-004-khpm4.18d52b74cfa99e75,reason=Created count=1 msg=Created container: task
0.0348,Event,ADDED,eval-conflicts-rho010-r0-004-khpm4.18d52b74d20a9388,reason=Started count=1 msg=Started container task
0.035,Event,ADDED,eval-conflicts-rho010-r0-004.18d52b74b48736ab,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho010-r0-004-khpm4
0.0352,Event,ADDED,eval-conflicts-rho010-r0-004.18d52b7a46c0dd63,reason=Completed count=1 msg=Job completed
0.0358,Event,ADDED,eval-conflicts-rho010-r0-005-tl9hp.18d52b74f0aae00b,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r0-005-tl9hp to kind-worker4
0.0361,Event,ADDED,eval-conflicts-rho010-r0-005-tl9hp.18d52b750c65942f,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0363,Event,ADDED,eval-conflicts-rho010-r0-005-tl9hp.18d52b750dbb1863,reason=Created count=1 msg=Created container: task
0.0365,Event,ADDED,eval-conflicts-rho010-r0-005-tl9hp.18d52b750ff3fe24,reason=Started count=1 msg=Started container task
0.0368,Event,ADDED,eval-conflicts-rho010-r0-005.18d52b74efc76450,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho010-r0-005-tl9hp
0.0369,Event,ADDED,eval-conflicts-rho010-r0-005.18d52b7a8287538c,reason=Completed count=1 msg=Job completed
0.0371,Event,ADDED,eval-conflicts-rho010-r0-006-6gxck.18d52b752d60a924,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r0-006-6gxck to kind-worker2
0.0373,Event,ADDED,eval-conflicts-rho010-r0-006-6gxck.18d52b75491d9b19,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0376,Event,ADDED,eval-conflicts-rho010-r0-006-6gxck.18d52b754a4b3e65,reason=Created count=1 msg=Created container: task
0.0378,Event,ADDED,eval-conflicts-rho010-r0-006-6gxck.18d52b754f4f10ff,reason=Started count=1 msg=Started container task
0.038,Event,ADDED,eval-conflicts-rho010-r0-006.18d52b752c2094a0,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho010-r0-006-6gxck
