task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-conflicts-rho060-r4-000,issuer1,x01,4,"[""d01""]",4,0.0,0.0031,0.0443,0.0031,0.0412,201,True,0.1059,0.1427,23.8261,nan,eval-conflicts-rho060-r4-000,0.1236,0.0793,eval-conflicts-rho060-r4-000-ztm2t,0.1465,0.0229,0.1645,0.0179,kind-worker2,0.1613,0,0,0,0,0,0,none,False,nan,nan,,1.7764,21.889,nan,1.6119,20.1126,21.8859,Succeeded,Complete,False
1,eval-conflicts-rho060-r4-001,issuer10,x10,5,"[""d10""]",4,1.0,1.0006,1.0477,0.0006,0.0471,201,True,1.0518,1.0777,25.119,nan,eval-conflicts-rho060-r4-001,1.0701,0.0224,eval-conflicts-rho060-r4-001-jdv7k,1.0805,0.0104,1.0975,0.0171,kind-worker3,0.0969,0,0,0,0,0,0,none,False,nan,nan,,2.0083,23.1817,nan,0.9108,21.1734,22.1811,Succeeded,Complete,False
2,eval-conflicts-rho060-r4-002,issuer10,x10,5,"[""d10""]",4,2.0,2.0008,2.0105,0.0008,0.0097,201,True,2.0141,2.0345,26.1304,nan,eval-conflicts-rho060-r4-002,2.0305,0.02,eval-conflicts-rho060-r4-002-nwvkf,2.0368,0.0063,2.0542,0.0174,kind-worker3,0.0534,0,0,0,0,0,0,none,False,nan,nan,,3.115,24.229,nan,1.0608,21.1139,22.2281,Succeeded,Complete,False
3,eval-conflicts-rho060-r4-003,issuer10,x10,5,"[""d10""]",4,3.0,3.0009,3.1098,0.0009,0.1089,201,True,3.1151,3.1337,27.4512,nan,eval-conflicts-rho060-r4-003,3.1284,0.0185,eval-conflicts-rho060-r4-003-4wkw4,3.136,0.0076,3.1508,0.0148,kind-worker4,0.1498,0,0,0,0,0,0,none,False,nan,nan,,4.3772,25.5952,nan,1.2265,21.2179,22.5943,Succeeded,Complete,False
4,eval-conflicts-rho060-r4-004,issuer2,x02,8,"[""d02""]",4,4.0,4.0099,4.0267,0.0099,0.0168,201,True,4.0314,4.0515,28.7825,nan,eval-conflicts-rho060-r4-004,4.0453,0.0186,eval-conflicts-rho060-r4-004-hbzz7,4.058,0.0126,4.1675,0.1096,kind-worker5,0.1576,0,0,0,0,0,0,none,False,nan,nan,,5.678,26.8294,nan,1.5105,21.1513,22.8195,Succeeded,Complete,False
5,eval-conflicts-rho060-r4-005,issuer1,x01,4,"[""d01""]",4,5.0,5.0005,5.0142,0.0005,0.0138,201,True,5.0184,5.0435,28.8432,nan,eval-conflicts-rho060-r4-005,5.0346,0.0204,eval-conflicts-rho060-r4-005-tmdz7,5.0434,0.0088,5.0623,0.0189,kind-worker2,0.0618,0,0,0,0,0,0,none,False,nan,nan,,5.7767,27.0097,nan,0.7144,21.233,22.0092,Succeeded,Complete,False
6,eval-conflicts-rho060-r4-006,issuer1,x01,4,"[""d01""]",4,6.0,6.0003,6.022,0.0003,0.0217,201,True,6.026,6.0515,29.8546,nan,eval-conflicts-rho060-r4-006,6.043,0.021,eval-conflicts-rho060-r4-006-cxlff,6.0492,0.0062,6.0748,0.0256,kind-worker2,0.0746,0,0,0,0,0,0,none,False,nan,nan,,6.7656,27.9214,nan,0.6908,21.1558,21.9212,Succeeded,Complete,False
7,eval-conflicts-rho060-r4-007,issuer5,x05,5,"[""d05""]",4,7.0,7.0002,7.0124,0.0002,0.0121,201,True,7.0179,7.0428,30.9238,nan,eval-conflicts-rho060-r4-007,7.0339,0.0215,eval-conflicts-rho060-r4-007-vfphv,7.0412,0.0072,7.0589,0.0177,kind-worker2,0.0586,0,0,0,0,0,0,none,False,nan,nan,,7.8124,28.9456,nan,0.7535,21.1332,21.9453,Succeeded,Complete,False
8,eval-conflicts-rho060-r4-008,issuer4,x04,3,"[""d04""]",4,8.0,8.0003,8.0144,0.0003,0.0141,201,True,8.0184,8.0435,31.931,nan,eval-conflicts-rho060-r4-008,8.0356,0.0212,eval-conflicts-rho060-r4-008-s4k24,8.0424,0.0068,8.0586,0.0162,kind-worker2,0.0583,0,0,0,0,0,0,none,False,nan,nan,,8.7518,29.9761,nan,0.6932,21.2243,21.9758,Succeeded,Complete,False
9,eval-conflicts-rho060-r4-009,issuer7,x07,4,"[""d07""]",4,9.0,9.0002,9.0141,0.0002,0.0139,201,True,9.1089,9.1315,32.9474,nan,eval-conflicts-rho060-r4-009,9.1247,0.1106,eval-conflicts-rho060-r4-009-v9xrz,9.1314,0.0066,9.1459,0.0146,kind-worker2,0.1457,0,0,0,0,0,0,none,False,nan,nan,,9.8417,30.9824,nan,0.6958,21.1407,21.9823,Succeeded,Complete,False
