task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-sanitize-20-r3-000,issuer3,x03,5,"[""d03""]",3,0.0,0.0054,0.0497,0.0054,0.0443,201,True,0.0576,0.1023,24.2773,nan,eval-sanitize-20-r3-000,0.0775,0.0278,eval-sanitize-20-r3-000-99rld,0.1275,0.05,0.1423,0.0148,kind-worker,0.1369,0,0,0,0,0,0,none,False,nan,nan,,1.1696,22.437,nan,1.0273,21.2674,22.4317,Succeeded,Complete,False
1,eval-sanitize-20-r3-001,issuer7,x07,4,"[""d07""]",3,1.0,1.0006,1.0231,0.0006,0.0225,201,True,1.026,1.1534,25.9726,nan,eval-sanitize-20-r3-001,1.0803,0.0571,eval-sanitize-20-r3-001-xthrt,1.1533,0.073,1.1756,0.0223,kind-worker3,0.1749,0,0,0,0,0,0,none,False,nan,nan,,2.7633,24.0131,nan,1.5877,21.2498,23.0124,Succeeded,Complete,False
2,eval-sanitize-20-r3-002,issuer5,x05,7,"[""d05""]",3,2.0,2.001,2.1207,0.001,0.1197,201,True,2.1264,2.1668,26.5045,nan,eval-sanitize-20-r3-002,2.1459,0.0252,eval-sanitize-20-r3-002-rk9h2,2.1641,0.0182,2.1849,0.0208,kind-worker5,0.1839,0,0,0,0,0,0,none,False,nan,nan,,3.2975,24.531,nan,1.1126,21.2336,22.5301,Succeeded,Complete,False
3,eval-sanitize-20-r3-003,issuer4,x04,6,"[""d04""]",3,3.0,3.0007,3.0709,0.0007,0.0702,201,True,3.0802,3.1121,28.1291,nan,eval-sanitize-20-r3-003,3.098,0.027,eval-sanitize-20-r3-003-pkwv4,3.1142,0.0162,3.139,0.0248,kind-worker2,0.1383,0,0,0,0,0,0,none,False,nan,nan,,4.8003,26.2814,nan,1.6613,21.4811,23.2807,Succeeded,Complete,False
4,eval-sanitize-20-r3-004,issuer4,x04,6,"[""d04""]",3,4.0,4.0015,4.0919,0.0015,0.0904,201,True,4.099,4.1353,28.1365,nan,eval-sanitize-20-r3-004,4.1251,0.0332,eval-sanitize-20-r3-004-69l69,4.1376,0.0126,4.1787,0.0411,kind-worker2,0.1772,0,0,0,0,0,0,none,False,nan,nan,,4.8094,26.1908,nan,0.6307,21.3815,22.1894,Succeeded,Complete,False
5,eval-sanitize-20-r3-005,issuer6,x06,3,"[""d06""]",3,5.0,5.0006,5.02,0.0006,0.0194,201,True,5.1192,5.144,29.9832,nan,eval-sanitize-20-r3-005,5.1411,0.1211,eval-sanitize-20-r3-005-v92d9,5.1559,0.0148,5.3821,0.2262,kind-worker3,0.3815,0,0,0,0,0,0,none,False,nan,nan,,6.7795,28.0554,nan,1.3974,21.2759,23.0548,Succeeded,Complete,False
6,eval-sanitize-20-r3-006,issuer9,x09,3,"[""d09""]",3,6.0,6.0009,6.0573,0.0009,0.0564,201,True,6.0639,6.094,30.4787,nan,eval-sanitize-20-r3-006,6.0837,0.0264,eval-sanitize-20-r3-006-sbm2x,6.0977,0.014,6.1167,0.019,kind-worker,0.1158,0,0,0,0,0,0,none,False,nan,nan,,7.1837,28.4015,nan,1.067,21.2179,22.4006,Succeeded,Complete,False
7,eval-sanitize-20-r3-007,issuer10,x10,5,"[""d10""]",3,7.0,7.0013,7.0893,0.0013,0.0881,201,True,7.0939,7.1299,30.9796,nan,eval-sanitize-20-r3-007,7.1163,0.027,eval-sanitize-20-r3-007-rrh48,7.1297,0.0134,7.1475,0.0178,kind-worker2,0.1463,0,0,0,0,0,0,none,False,nan,nan,,8.9097,29.0504,nan,1.7621,20.1408,22.0492,Succeeded,Complete,False
8,eval-sanitize-20-r3-008,issuer6,x06,3,"[""d06""]",3,8.0,8.0006,8.0317,0.0006,0.0311,201,True,8.0397,8.0682,32.3363,nan,eval-sanitize-20-r3-008,8.0601,0.0284,eval-sanitize-20-r3-008-6bns7,8.0721,0.012,8.087,0.0149,kind-worker,0.0864,0,0,0,0,0,0,none,False,nan,nan,,9.1951,30.4557,nan,1.1081,21.2606,22.4551,Succeeded,Complete,False
9,eval-sanitize-20-r3-009,issuer7,x07,4,"[""d07""]",3,9.0,9.0005,9.0182,0.0005,0.0177,201,True,9.0244,9.054,32.7538,nan,eval-sanitize-20-r3-009,9.0445,0.0262,eval-sanitize-20-r3-009-6vq69,9.0539,0.0094,9.0688,0.015,kind-worker4,0.0683,0,0,0,0,0,0,none,False,nan,nan,,10.6295,30.907,nan,1.5606,20.2775,21.9065,Succeeded,Complete,False
