task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-sanitize-50-r0-000,issuer7,x07,5,"[""d07""]",0,0.0,0.0035,0.0465,0.0035,0.043,201,True,0.0548,0.0897,23.2049,nan,eval-sanitize-50-r0-000,0.0763,0.0297,eval-sanitize-50-r0-000-2vf6r,0.0975,0.0213,0.1112,0.0137,kind-worker5,0.1077,0,0,0,0,0,0,none,False,nan,nan,,0.9741,22.1327,nan,0.8629,21.1586,22.1292,Succeeded,Complete,False
1,eval-sanitize-50-r0-001,issuer6,x06,3,"[""d06""]",0,1.0,1.0009,1.0169,0.0009,0.016,201,True,1.0221,1.0509,25.5224,nan,eval-sanitize-50-r0-001,1.0422,0.0253,eval-sanitize-50-r0-001-q27hg,1.0601,0.0179,1.076,0.0159,kind-worker2,0.0751,0,0,0,0,0,0,none,False,nan,nan,,2.4345,23.7008,nan,1.3585,21.2663,22.6999,Succeeded,Complete,False
2,eval-sanitize-50-r0-002,issuer5,x05,6,"[""d05""]",0,2.0,2.0006,2.0235,0.0006,0.0229,201,True,2.0275,2.0566,26.1814,nan,eval-sanitize-50-r0-002,2.047,0.0235,eval-sanitize-50-r0-002-nz8lp,2.0629,0.0159,2.0854,0.0225,kind-worker5,0.0848,0,0,0,0,0,0,none,False,nan,nan,,2.9191,24.1762,nan,0.8337,21.2571,22.1755,Succeeded,Complete,False
3,eval-sanitize-50-r0-003,issuer7,x07,5,"[""d07""]",0,3.0,3.0012,3.047,0.0012,0.0458,201,True,3.0516,3.0808,27.7543,nan,eval-sanitize-50-r0-003,3.0706,0.0235,eval-sanitize-50-r0-003-9tflg,3.085,0.0144,3.1014,0.0164,kind-worker4,0.1002,0,0,0,0,0,0,none,False,nan,nan,,4.6198,25.9544,nan,1.5184,21.3346,22.9532,Succeeded,Complete,False
4,eval-sanitize-50-r0-004,issuer5,x05,6,"[""d05""]",0,4.0,4.0004,4.0107,0.0004,0.0103,201,True,4.0146,4.0411,28.6053,nan,eval-sanitize-50-r0-004,4.0337,0.023,eval-sanitize-50-r0-004-whkxm,4.0497,0.0159,4.0674,0.0178,kind-worker,0.0671,0,0,0,0,0,0,none,False,nan,nan,,5.3613,26.5473,nan,1.2939,21.186,22.547,Succeeded,Complete,False
5,eval-sanitize-50-r0-005,issuer9,x09,4,"[""d09""]",0,5.0,5.002,5.02,0.002,0.018,201,True,5.0257,5.0561,29.8359,nan,eval-sanitize-50-r0-005,5.0424,0.0224,eval-sanitize-50-r0-005-nczsw,5.0587,0.0163,5.1288,0.0701,kind-worker4,0.1268,0,0,0,0,0,0,none,False,nan,nan,,6.6437,27.9106,nan,1.5149,21.2669,22.9086,Succeeded,Complete,False
6,eval-sanitize-50-r0-006,issuer7,x07,5,"[""d07""]",0,6.0,6.0002,6.0082,0.0002,0.008,201,True,6.013,6.0383,30.4695,nan,eval-sanitize-50-r0-006,6.0318,0.0236,eval-sanitize-50-r0-006-bhsgx,6.0467,0.0149,6.1985,0.1518,kind-worker,0.1983,0,0,0,0,0,0,none,False,nan,nan,,7.3756,28.587,nan,1.1771,21.2114,22.5868,Succeeded,Complete,False
7,eval-sanitize-50-r0-007,issuer5,x05,6,"[""d05""]",0,7.0,7.0002,7.0781,0.0002,0.0779,201,True,7.0825,7.1137,31.8525,nan,eval-sanitize-50-r0-007,7.101,0.0229,eval-sanitize-50-r0-007-nj2sv,7.1132,0.0122,7.1387,0.0255,kind-worker3,0.1385,0,0,0,0,0,0,none,False,nan,nan,,8.7484,30.0392,nan,1.6098,21.2907,23.039,Succeeded,Complete,False
8,eval-sanitize-50-r0-008,issuer10,x10,6,"[""d10""]",0,8.0,8.0004,8.0241,0.0004,0.0236,201,True,8.0315,8.0604,106.0093,nan,eval-sanitize-50-r0-008,8.05,0.0259,eval-sanitize-50-r0-008-g27j8,8.0603,0.0103,82.7019,74.6416,kind-worker,74.7015,14,14,14,0,5,1,mixed,True,8.1436,74.5584,"0/6 nodes are available: 1 node(s) had untolerated taint(s), 5 c_wall violated: 1 conflicting context pair(s) with node memory. no new claims to deallocate, preemption: 0/6 nodes are available: 1 Preemption is not helpful for scheduling, 5 No preemption victims found for incoming pod.",83.5029,104.9736,nan,0.801,21.4706,96.9732,Succeeded,Complete,False
9,eval-sanitize-50-r0-009,issuer7,x07,5,"[""d07""]",0,9.0,9.0004,9.0164,0.0004,0.0161,201,True,9.0314,9.0555,32.1016,nan,eval-sanitize-50-r0-009,9.0493,0.0328,eval-sanitize-50-r0-009-4g84d,9.0661,0.0169,9.1453,0.0791,kind-worker5,0.1449,0,0,0,0,0,0,none,False,nan,nan,,10.0132,31.2007,nan,0.8679,21.1876,22.2004,Succeeded,Complete,False
