t_recv,node,sanitizing,lambda_size,lambda
0.0295,kind-control-plane,False,0,[]
0.0312,kind-worker,False,0,[]
0.0324,kind-worker2,False,0,[]
0.0337,kind-worker3,False,0,[]
0.0368,kind-worker4,False,0,[]
0.0381,kind-worker5,False,0,[]
0.1278,kind-worker5,False,1,"[""x07""]"
0.1419,kind-worker5,False,1,"[""x07""]"
1.0928,kind-worker2,False,1,"[""x06""]"
1.1074,kind-worker2,False,1,"[""x06""]"
2.0968,kind-worker5,False,2,"[""x05"", ""x07""]"
2.1093,kind-worker5,False,2,"[""x05"", ""x07""]"
3.1201,kind-worker4,False,1,"[""x07""]"
3.1292,kind-worker4,False,1,"[""x07""]"
4.0811,kind-worker,False,1,"[""x05""]"
4.0923,kind-worker,False,1,"[""x05""]"
5.1454,kind-worker4,False,2,"[""x07"", ""x09""]"
5.156,kind-worker4,False,2,"[""x07"", ""x09""]"
6.2115,kind-worker,False,2,"[""x05"", ""x07""]"
6.2236,kind-worker,False,2,"[""x05"", ""x07""]"
7.1532,kind-worker3,False,1,"[""x05""]"
7.1644,kind-worker3,False,1,"[""x05""]"
10.2501,kind-worker3,False,2,"[""x05"", ""x08""]"
10.2634,kind-worker3,False,2,"[""x05"", ""x08""]"
12.2481,kind-worker2,False,2,"[""x04"", ""x06""]"
12.2599,kind-worker2,False,2,"[""x04"", ""x06""]"
17.2972,kind-worker2,False,3,"[""x03"", ""x04"", ""x06""]"
17.3077,kind-worker2,False,3,"[""x03"", ""x04"", ""x06""]"
25.2874,kind-worker4,False,3,"[""x04"", ""x07"", ""x09""]"
25.3005,kind-worker4,False,3,"[""x04"", ""x07"", ""x09""]"
30.4505,kind-worker,False,2,"[""x05"", ""x07""]"
32.2046,kind-worker,True,2,"[""x05"", ""x07""]"
32.2201,kind-worker,True,2,"[""x05"", ""x07""]"
35.0394,kind-worker3,True,2,"[""x05"", ""x08""]"
35.0555,kind-worker3,True,2,"[""x05"", ""x08""]"
35.2861,kind-worker5,True,2,"[""x05"", ""x07""]"
35.3269,kind-worker5,True,2,"[""x05"", ""x07""]"
35.5722,kind-worker4,True,3,"[""x04"", ""x07"", ""x09""]"
35.5864,kind-worker4,True,3,"[""x04"", ""x07"", ""x09""]"
35.8489,kind-worker2,True,3,"[""x03"", ""x04"", ""x06""]"
35.865,kind-worker2,True,3,"[""x03"", ""x04"", ""x06""]"
60.0632,kind-control-plane,False,0,[]
60.0735,kind-worker,True,2,"[""x05"", ""x07""]"
60.0808,kind-worker2,True,3,"[""x03"", ""x04"", ""x06""]"
