task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-conflicts-rho040-r5-000,issuer4,x04,3,"[""d04""]",5,0.0,0.0033,0.025,0.0033,0.0217,201,True,0.029,0.0499,14.4628,nan,eval-conflicts-rho040-r5-000,0.0472,0.0222,eval-conflicts-rho040-r5-000-nqnh8,0.0553,0.0081,0.074,0.0187,kind-worker2,0.0707,0,0,0,0,0,0,none,False,nan,nan,,1.3703,12.5426,nan,1.2963,11.1722,12.5393,Succeeded,Complete,False
1,eval-conflicts-rho040-r5-001,issuer1,x01,3,"[""d01""]",5,1.0,1.0087,1.0417,0.0087,0.0329,201,True,1.046,1.0751,15.2977,nan,eval-conflicts-rho040-r5-001,1.067,0.0253,eval-conflicts-rho040-r5-001-b2fmw,1.0739,0.007,1.0951,0.0212,kind-worker5,0.0864,0,0,0,0,0,0,none,False,nan,nan,,2.1047,13.3093,nan,1.0096,11.2047,12.3006,Succeeded,Complete,False
2,eval-conflicts-rho040-r5-002,issuer9,x09,4,"[""d09""]",5,2.0,2.0078,2.0356,0.0078,0.0279,201,True,2.0389,2.0648,16.3968,nan,eval-conflicts-rho040-r5-002,2.0521,0.0165,eval-conflicts-rho040-r5-002-vktzg,2.0674,0.0153,2.0847,0.0173,kind-worker,0.0769,0,0,0,0,0,0,none,False,nan,nan,,3.3075,14.4504,nan,1.2228,11.1429,12.4426,Succeeded,Complete,False
3,eval-conflicts-rho040-r5-003,issuer1,x01,3,"[""d01""]",5,3.0,3.0008,3.0112,0.0008,0.0104,201,True,3.0411,3.0605,17.1951,nan,eval-conflicts-rho040-r5-003,3.0565,0.0453,eval-conflicts-rho040-r5-003-n8bwh,3.0649,0.0084,3.0812,0.0163,kind-worker5,0.0804,0,0,0,0,0,0,none,False,nan,nan,,4.0998,15.2835,nan,1.0186,11.1837,12.2827,Succeeded,Complete,False
4,eval-conflicts-rho040-r5-004,issuer3,x03,3,"[""d03""]",5,4.0,4.0005,4.0115,0.0005,0.011,201,True,4.0171,4.039,18.4344,nan,eval-conflicts-rho040-r5-004,4.0311,0.0196,eval-conflicts-rho040-r5-004-6f875,4.038,0.0069,4.0534,0.0154,kind-worker2,0.0529,0,0,0,0,0,0,none,False,nan,nan,,5.3623,16.4731,nan,1.3089,11.1108,12.4726,Succeeded,Complete,False
5,eval-conflicts-rho040-r5-005,issuer4,x04,3,"[""d04""]",5,5.0,5.0001,5.0076,0.0001,0.0075,201,True,5.0124,5.0345,19.5633,nan,eval-conflicts-rho040-r5-005,5.028,0.0204,eval-conflicts-rho040-r5-005-hwj9x,5.0332,0.0052,5.0459,0.0127,kind-worker4,0.0458,0,0,0,0,0,0,none,False,nan,nan,,6.4879,17.7067,nan,1.4421,11.2188,12.7066,Succeeded,Complete,False
6,eval-conflicts-rho040-r5-006,issuer1,x01,3,"[""d01""]",5,6.0,6.0003,6.0078,0.0003,0.0074,201,True,6.0128,6.0337,20.2264,nan,eval-conflicts-rho040-r5-006,6.0283,0.0206,eval-conflicts-rho040-r5-006-9c6kr,6.0354,0.0071,6.052,0.0166,kind-worker5,0.0517,0,0,0,0,0,0,none,False,nan,nan,,7.1148,18.3394,nan,1.0628,11.2246,12.339,Succeeded,Complete,False
7,eval-conflicts-rho040-r5-007,issuer1,x01,3,"[""d01""]",5,7.0,7.0,7.0081,0.0,0.008,201,True,7.0136,7.0363,21.2354,nan,eval-conflicts-rho040-r5-007,7.0299,0.0218,eval-conflicts-rho040-r5-007-bzcj5,7.038,0.0081,7.0555,0.0176,kind-worker5,0.0555,0,0,0,0,0,0,none,False,nan,nan,,8.1148,19.2982,nan,1.0592,11.1834,12.2982,Succeeded,Complete,False
8,eval-conflicts-rho040-r5-008,issuer3,x03,3,"[""d03""]",5,8.0,8.0001,8.0217,0.0001,0.0217,201,True,8.0255,8.0496,22.5721,nan,eval-conflicts-rho040-r5-008,8.0428,0.0211,eval-conflicts-rho040-r5-008-bdmhn,8.0494,0.0066,8.0682,0.0188,kind-worker4,0.0681,0,0,0,0,0,0,none,False,nan,nan,,9.4936,20.656,nan,1.4254,11.1623,12.6559,Succeeded,Complete,False
9,eval-conflicts-rho040-r5-009,issuer6,x06,2,"[""d06""]",5,9.0,9.0005,9.0811,0.0005,0.0806,201,True,9.0867,9.1096,23.199,nan,eval-conflicts-rho040-r5-009,9.1028,0.0217,eval-conflicts-rho040-r5-009-fw9fb,9.1095,0.0067,9.1249,0.0154,kind-worker5,0.1244,0,0,0,0,0,0,none,False,nan,nan,,10.1206,21.247,nan,0.9957,11.1264,12.2466,Succeeded,Complete,False
10,eval-conflicts-rho040-r5-010,issuer4,x04,3,"[""d04""]",5,10.0,10.0001,10.0191,0.0001,0.019,201,True,10.0232,10.0454,24.5685,nan,eval-conflicts-rho040-r5-010,10.0398,0.0206,eval-conflicts-rho040-r5-010-ndlch,10.0494,0.0096,10.0608,0.0115,kind-worker4,0.0607,0,0,0,0,0,0,none,False,nan,nan,,11.5323,22.6178,nan,1.4715,11.0854,12.6177,Succeeded,Complete,False
11,eval-conflicts-rho040-r5-011,issuer2,x02,3,"[""d02""]",5,11.0,11.0003,11.0557,0.0003,0.0553,201,True,11.0597,11.0862,24.7789,nan,eval-conflicts-rho040-r5-011,11.0789,0.0232,eval-conflicts-rho040-r5-011-l8g9h,11.086,0.0071,11.0994,0.0133,kind-worker3,0.099,0,0,0,0,0,0,none,False,nan,nan,,12.676,22.846,nan,1.5766,10.17,11.8456,Succeeded,Complete,False
12,eval-conflicts-rho040-r5-012,issuer6,x06,2,"[""d06""]",5,12.0,12.0003,12.056,0.0003,0.0556,201,True,12.06,12.0826,26.5744,nan,eval-conflicts-rho040-r5-012,12.0793,0.0233,eval-conflicts-rho040-r5-012-lmt8q,12.0861,0.0068,12.1014,0.0153,kind-worker4,0.101,0,0,0,0,0,0,none,False,nan,nan,,13.551,24.6204,nan,1.4496,11.0695,12.6201,Succeeded,Complete,False
13,eval-conflicts-rho040-r5-013,issuer8,x08,5,"[""d08""]",5,13.0,13.0005,13.0249,0.0005,0.0244,201,True,13.0309,13.0498,37.6463,nan,eval-conflicts-rho040-r5-013,13.0444,0.0195,eval-conflicts-rho040-r5-013-42wrn,13.0528,0.0084,23.2436,10.1908,kind-worker,10.2431,7,7,7,0,2,4,mixed,True,13.0658,10.1778,"0/6 nodes are available: 2 c_wall violated: 1 conflicting context pair(s) with node memory, 4 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 2 No preemption victims found for incoming pod, 4 Preemption is not helpful for scheduling.",24.3814,35.7286,nan,1.1378,11.3472,22.7281,Succeeded,Complete,False
14,eval-conflicts-rho040-r5-014,issuer6,x06,2,"[""d06""]",5,14.0,14.0003,14.0362,0.0003,0.0359,201,True,14.0402,14.0635,27.7745,nan,eval-conflicts-rho040-r5-014,14.0562,0.02,eval-conflicts-rho040-r5-014-8hzbf,14.0634,0.0072,14.08,0.0166,kind-worker3,0.0797,0,0,0,0,0,0,none,False,nan,nan,,15.7233,25.828,nan,1.6433,10.1047,11.8277,Succeeded,Complete,False
