t_recv,kind,type,name,detail
0.0199,Node,ADDED,kind-control-plane,taints=1
0.0233,Node,ADDED,kind-worker,taints=0
0.0246,Node,ADDED,kind-worker2,taints=0
0.0248,TaskRequest,ADDED,eval-conflicts-rho040-r5-000,phase=None job=None
0.0261,Node,ADDED,kind-worker3,taints=0
0.0273,Node,ADDED,kind-worker4,taints=0
0.0285,Node,ADDED,kind-worker5,taints=0
0.029,TaskRequest,MODIFIED,eval-conflicts-rho040-r5-000,phase=Pending job=None
0.0472,Job,ADDED,eval-conflicts-rho040-r5-000,
0.0499,TaskRequest,MODIFIED,eval-conflicts-rho040-r5-000,phase=Scheduled job=None
0.0553,Pod,ADDED,eval-conflicts-rho040-r5-000-nqnh8,phase=Pending node=None
0.0557,Event,ADDED,eval-conflicts-rho010-r9-000-n6cgm.18d4675a746e4260,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r9-000-n6cgm to kind-worker5
0.0564,Event,ADDED,eval-conflicts-rho010-r9-001-f2c7h.18d4675aaf9204af,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r9-001-f2c7h to kind-worker2
0.0567,Event,ADDED,eval-conflicts-rho010-r9-002-h4wgj.18d4675aecd18d86,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r9-002-h4wgj to kind-worker5
0.0571,Event,ADDED,eval-conflicts-rho010-r9-003-xklv2.18d4675b25570a80,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r9-003-xklv2 to kind-worker
0.0575,Event,ADDED,eval-conflicts-rho010-r9-004-cq2pv.18d4675b60d90368,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r9-004-cq2pv to kind-worker
0.0583,Event,ADDED,eval-conflicts-rho010-r9-004.18d4675ea306e255,reason=Completed count=1 msg=Job completed
0.0587,Event,ADDED,eval-conflicts-rho010-r9-005-dq6s4.18d4675b9c628cf5,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r9-005-dq6s4 to kind-worker2
0.0589,Event,ADDED,eval-conflicts-rho010-r9-005.18d4675ea1aa90ab,reason=Completed count=1 msg=Job completed
0.0591,Event,ADDED,eval-conflicts-rho010-r9-006-6s6jp.18d4675bd7f5c273,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r9-006-6s6jp to kind-worker5
0.0595,Event,ADDED,eval-conflicts-rho010-r9-006.18d4675f246e1e0e,reason=Completed count=1 msg=Job completed
0.0597,Event,ADDED,eval-conflicts-rho010-r9-007-xtd4z.18d4675c13718368,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r9-007-xtd4z to kind-worker5
0.0599,Event,ADDED,eval-conflicts-rho010-r9-007.18d4675f6038ce2a,reason=Completed count=1 msg=Job completed
0.0606,Job,MODIFIED,eval-conflicts-rho040-r5-000,
0.0611,Event,ADDED,eval-conflicts-rho010-r9-008-rtkfz.18d4675c4f5afcf1,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r9-008-rtkfz to kind-worker4
0.0615,Event,ADDED,eval-conflicts-rho010-r9-008.18d4675fa216ff78,reason=Completed count=1 msg=Job completed
0.0619,Event,ADDED,eval-conflicts-rho010-r9-009-rgqcm.18d4675c8a70bced,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r9-009-rgqcm to kind-worker4
0.0624,Event,ADDED,eval-conflicts-rho010-r9-009.18d4675fdde8c301,reason=Completed count=1 msg=Job completed
0.0628,Event,ADDED,eval-conflicts-rho010-r9-010-qjhx7.18d4675cc65019e9,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r9-010-qjhx7 to kind-worker3
0.0635,Event,ADDED,eval-conflicts-rho010-r9-010.18d4675ff012c975,reason=Completed count=1 msg=Job completed
0.064,Event,ADDED,eval-conflicts-rho010-r9-011-nfh84.18d4675d01e5a22e,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r9-011-nfh84 to kind-worker4
0.0645,Event,ADDED,eval-conflicts-rho010-r9-011.18d4676055b26497,reason=Completed count=1 msg=Job completed
0.0648,TaskRequest,MODIFIED,eval-conflicts-rho040-r5-000,phase=Scheduled job=None
0.0653,Event,ADDED,eval-conflicts-rho010-r9-012-sm9tf.18d4675d3d7e0292,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r9-012-sm9tf to kind-worker4
0.0657,Event,ADDED,eval-conflicts-rho010-r9-012.18d4676091f84642,reason=Completed count=1 msg=Job completed
0.066,Event,ADDED,eval-conflicts-rho010-r9-013-2drkq.18d4675d7910fb69,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r9-013-2drkq to kind-worker3
0.0662,Event,ADDED,eval-conflicts-rho010-r9-013.18d46760a39c001b,reason=Completed count=1 msg=Job completed
0.0665,Event,ADDED,eval-conflicts-rho010-r9-014-wm8jq.18d4675db490cd54,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r9-014-wm8jq to kind-worker4
