t_recv,node,sanitizing,lambda_size,lambda
0.0221,kind-control-plane,False,0,[]
0.0255,kind-worker,False,0,[]
0.0267,kind-worker2,False,0,[]
0.0279,kind-worker3,False,0,[]
0.0289,kind-worker4,False,0,[]
0.0301,kind-worker5,False,0,[]
0.1029,kind-worker3,False,1,"[""x08""]"
0.1157,kind-worker3,False,1,"[""x08""]"
1.071,kind-worker,False,1,"[""x05""]"
1.0803,kind-worker,False,1,"[""x05""]"
2.0689,kind-worker5,False,1,"[""x09""]"
2.08,kind-worker5,False,1,"[""x09""]"
2.3148,kind-worker,True,1,"[""x05""]"
2.3284,kind-worker,True,1,"[""x05""]"
2.6398,kind-worker3,True,1,"[""x08""]"
2.6512,kind-worker3,True,1,"[""x08""]"
3.0705,kind-worker2,False,1,"[""x06""]"
3.0807,kind-worker2,False,1,"[""x06""]"
3.6124,kind-worker5,True,1,"[""x09""]"
3.6256,kind-worker5,True,1,"[""x09""]"
3.906,kind-worker2,True,1,"[""x06""]"
3.9182,kind-worker2,True,1,"[""x06""]"
4.0578,kind-worker4,False,1,"[""x03""]"
4.068,kind-worker4,False,1,"[""x03""]"
4.2334,kind-worker4,True,1,"[""x03""]"
4.2863,kind-worker4,True,1,"[""x03""]"
5.9998,kind-worker2,True,1,"[""x06""]"
47.482,kind-worker,True,0,[]
47.4983,kind-worker,False,0,[]
47.5083,kind-worker,False,0,[]
47.5216,kind-worker,False,0,[]
47.5347,kind-worker,False,1,"[""x07""]"
47.5496,kind-worker,False,2,"[""x05"", ""x07""]"
47.5817,kind-worker,False,2,"[""x05"", ""x07""]"
47.6031,kind-worker,False,2,"[""x05"", ""x07""]"
47.6435,kind-worker,False,3,"[""x05"", ""x07"", ""x09""]"
47.6558,kind-worker,False,3,"[""x05"", ""x07"", ""x09""]"
47.705,kind-worker3,True,0,[]
47.7599,kind-worker3,True,0,[]
47.7841,kind-worker3,False,0,[]
47.7965,kind-worker3,False,0,[]
47.9148,kind-worker3,False,1,"[""x06""]"
47.9266,kind-worker3,False,1,"[""x06""]"
47.9411,kind-worker3,False,2,"[""x03"", ""x06""]"
47.9537,kind-worker3,False,2,"[""x03"", ""x06""]"
48.0485,kind-worker3,False,3,"[""x01"", ""x03"", ""x06""]"
48.0581,kind-worker3,False,3,"[""x01"", ""x03"", ""x06""]"
48.7833,kind-worker5,True,0,[]
48.799,kind-worker5,False,0,[]
48.8108,kind-worker5,False,0,[]
48.8819,kind-worker5,False,0,[]
48.9409,kind-worker5,False,1,"[""x03""]"
48.9578,kind-worker5,False,1,"[""x03""]"
49.0508,kind-worker5,False,2,"[""x01"", ""x03""]"
49.0901,kind-worker2,True,0,[]
49.0926,kind-worker5,False,2,"[""x01"", ""x03""]"
