t_recv,kind,type,name,detail
0.0221,Node,ADDED,kind-control-plane,taints=1
0.0255,Node,ADDED,kind-worker,taints=0
0.0267,Node,ADDED,kind-worker2,taints=0
0.0279,Node,ADDED,kind-worker3,taints=0
0.0289,Node,ADDED,kind-worker4,taints=0
0.0301,Node,ADDED,kind-worker5,taints=0
0.0444,TaskRequest,ADDED,eval-sanitize-45-r2-000,phase=None job=None
0.0527,TaskRequest,MODIFIED,eval-sanitize-45-r2-000,phase=Pending job=None
0.0682,Job,ADDED,eval-sanitize-45-r2-000,
0.076,TaskRequest,MODIFIED,eval-sanitize-45-r2-000,phase=Scheduled job=None
0.0781,Pod,ADDED,eval-sanitize-45-r2-000-cztfk,phase=Pending node=None
0.0797,Job,MODIFIED,eval-sanitize-45-r2-000,
0.0839,Event,ADDED,eval-sanitize-45-r2-000.18d3fe018c4e2f9c,reason=SuccessfulCreate count=1 msg=Created pod: eval-sanitize-45-r2-000-cztfk
0.0848,TaskRequest,MODIFIED,eval-sanitize-45-r2-000,phase=Scheduled job=None
0.0939,Pod,MODIFIED,eval-sanitize-45-r2-000-cztfk,phase=Pending node=kind-worker3
0.0988,Event,ADDED,eval-sanitize-45-r2-000-cztfk.18d3fe018d3992b6,reason=Scheduled count=None msg=Successfully assigned compute/eval-sanitize-45-r2-000-cztfk to kind-worker3
0.1029,Node,MODIFIED,kind-worker3,taints=0
0.1048,Pod,MODIFIED,eval-sanitize-45-r2-000-cztfk,phase=Pending node=kind-worker3
0.1157,Node,MODIFIED,kind-worker3,taints=0
0.5205,Event,ADDED,eval-sanitize-45-r2-000-cztfk.18d3fe01a66cd96e,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.5382,Event,ADDED,eval-sanitize-45-r2-000-cztfk.18d3fe01a78059b2,reason=Created count=1 msg=Created container: task
0.5765,Event,ADDED,eval-sanitize-45-r2-000-cztfk.18d3fe01a9a34f66,reason=Started count=1 msg=Started container task
0.836,Pod,MODIFIED,eval-sanitize-45-r2-000-cztfk,phase=Running node=kind-worker3
1.0135,TaskRequest,ADDED,eval-sanitize-45-r2-001,phase=None job=None
1.0173,TaskRequest,MODIFIED,eval-sanitize-45-r2-001,phase=Pending job=None
1.0331,Job,ADDED,eval-sanitize-45-r2-001,
1.0385,Pod,ADDED,eval-sanitize-45-r2-001-tbkxz,phase=Pending node=None
1.0419,TaskRequest,MODIFIED,eval-sanitize-45-r2-001,phase=Scheduled job=None
1.044,Event,ADDED,eval-sanitize-45-r2-001.18d3fe01c58f62fc,reason=SuccessfulCreate count=1 msg=Created pod: eval-sanitize-45-r2-001-tbkxz
1.0448,Job,MODIFIED,eval-sanitize-45-r2-001,
1.0488,TaskRequest,MODIFIED,eval-sanitize-45-r2-001,phase=Scheduled job=None
1.0559,Pod,MODIFIED,eval-sanitize-45-r2-001-tbkxz,phase=Pending node=kind-worker
1.0602,Event,ADDED,eval-sanitize-45-r2-001-tbkxz.18d3fe01c697444c,reason=Scheduled count=None msg=Successfully assigned compute/eval-sanitize-45-r2-001-tbkxz to kind-worker
1.071,Node,MODIFIED,kind-worker,taints=0
1.0722,Pod,MODIFIED,eval-sanitize-45-r2-001-tbkxz,phase=Pending node=kind-worker
1.0803,Node,MODIFIED,kind-worker,taints=0
1.0832,Job,MODIFIED,eval-sanitize-45-r2-000,
1.0917,Job,MODIFIED,eval-sanitize-45-r2-000,
1.4976,Event,ADDED,eval-sanitize-45-r2-001-tbkxz.18d3fe01e0a4969d,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
1.5177,Event,ADDED,eval-sanitize-45-r2-001-tbkxz.18d3fe01e1d53758,reason=Created count=1 msg=Created container: task
1.5555,Event,ADDED,eval-sanitize-45-r2-001-tbkxz.18d3fe01e413825e,reason=Started count=1 msg=Started container task
1.7775,Pod,MODIFIED,eval-sanitize-45-r2-001-tbkxz,phase=Running node=kind-worker
2.0144,TaskRequest,ADDED,eval-sanitize-45-r2-002,phase=None job=None
2.0184,TaskRequest,MODIFIED,eval-sanitize-45-r2-002,phase=Pending job=None
2.0343,Job,ADDED,eval-sanitize-45-r2-002,
2.0416,Pod,ADDED,eval-sanitize-45-r2-002-9sw9n,phase=Pending node=None
2.0428,TaskRequest,MODIFIED,eval-sanitize-45-r2-002,phase=Scheduled job=None
2.0438,Job,MODIFIED,eval-sanitize-45-r2-001,
2.0465,Job,MODIFIED,eval-sanitize-45-r2-002,
2.048,Event,ADDED,eval-sanitize-45-r2-002.18d3fe020154db8b,reason=SuccessfulCreate count=1 msg=Created pod: eval-sanitize-45-r2-002-9sw9n
2.0517,TaskRequest,MODIFIED,eval-sanitize-45-r2-002,phase=Scheduled job=None
2.058,Job,MODIFIED,eval-sanitize-45-r2-001,
2.0592,Pod,MODIFIED,eval-sanitize-45-r2-002-9sw9n,phase=Pending node=kind-worker5
