t_recv,node,sanitizing,lambda_size,lambda
0.02,kind-control-plane,False,0,[]
0.0218,kind-worker,False,0,[]
0.0234,kind-worker2,False,0,[]
0.025,kind-worker3,False,0,[]
0.0268,kind-worker4,False,0,[]
0.0284,kind-worker5,False,0,[]
0.084,kind-worker2,False,1,"[""x09""]"
0.0975,kind-worker2,False,1,"[""x09""]"
1.0937,kind-worker,False,1,"[""x07""]"
1.1041,kind-worker,False,1,"[""x07""]"
2.0811,kind-worker5,False,1,"[""x05""]"
2.092,kind-worker5,False,1,"[""x05""]"
3.0719,kind-worker5,False,2,"[""x05"", ""x06""]"
3.0825,kind-worker5,False,2,"[""x05"", ""x06""]"
4.0663,kind-worker,False,2,"[""x05"", ""x07""]"
4.0771,kind-worker,False,2,"[""x05"", ""x07""]"
5.0653,kind-worker,True,2,"[""x05"", ""x07""]"
5.0756,kind-worker2,False,2,"[""x03"", ""x09""]"
5.079,kind-worker,True,2,"[""x05"", ""x07""]"
5.1517,kind-worker2,False,2,"[""x03"", ""x09""]"
6.0773,kind-worker5,False,3,"[""x05"", ""x06"", ""x09""]"
6.088,kind-worker5,False,3,"[""x05"", ""x06"", ""x09""]"
6.5887,kind-worker2,True,2,"[""x03"", ""x09""]"
6.6022,kind-worker2,True,2,"[""x03"", ""x09""]"
7.9095,kind-worker4,False,0,[]
8.0709,kind-worker4,False,1,"[""x02""]"
8.0822,kind-worker4,False,1,"[""x02""]"
8.2839,kind-worker5,True,3,"[""x05"", ""x06"", ""x09""]"
8.3014,kind-worker5,True,3,"[""x05"", ""x06"", ""x09""]"
9.0727,kind-worker4,False,2,"[""x01"", ""x02""]"
9.0816,kind-worker4,False,2,"[""x01"", ""x02""]"
10.0629,kind-worker4,False,3,"[""x01"", ""x02"", ""x04""]"
10.0716,kind-worker4,False,3,"[""x01"", ""x02"", ""x04""]"
11.0636,kind-worker3,False,1,"[""x07""]"
11.0732,kind-worker3,False,1,"[""x07""]"
13.0643,kind-worker4,False,4,"[""x01"", ""x02"", ""x04"", ""x05""]"
13.0753,kind-worker4,False,4,"[""x01"", ""x02"", ""x04"", ""x05""]"
14.075,kind-worker4,False,5,"[""x01"", ""x02"", ""x04"", ""x05"", ""x09""]"
14.086,kind-worker4,False,5,"[""x01"", ""x02"", ""x04"", ""x05"", ""x09""]"
