task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-conflicts-rho020-r1-000,issuer6,x06,1,"[""d06""]",1,0.0,0.0033,0.0388,0.0033,0.0356,201,True,0.043,0.0644,24.3983,nan,eval-conflicts-rho020-r1-000,0.0597,0.0209,eval-conflicts-rho020-r1-000-vzbpm,0.0705,0.0108,0.0825,0.012,kind-worker2,0.0792,0,0,0,0,0,0,none,False,nan,nan,,1.1927,22.3809,nan,1.1102,21.1882,22.3776,Succeeded,Complete,False
1,eval-conflicts-rho020-r1-001,issuer10,x10,1,"[""d10""]",1,1.0,1.001,1.0158,0.001,0.0149,201,True,1.0204,1.0428,24.9761,nan,eval-conflicts-rho020-r1-001,1.0361,0.0203,eval-conflicts-rho020-r1-001-n7z55,1.0447,0.0085,1.0665,0.0218,kind-worker3,0.0655,0,0,0,0,0,0,none,False,nan,nan,,1.755,22.9835,nan,0.6885,21.2285,21.9825,Succeeded,Complete,False
2,eval-conflicts-rho020-r1-002,issuer8,x08,2,"[""d08""]",1,2.0,2.0042,2.028,0.0042,0.0238,201,True,2.0319,2.0548,25.8256,nan,eval-conflicts-rho020-r1-002,2.0489,0.021,eval-conflicts-rho020-r1-002-b7hv2,2.0547,0.0058,2.0716,0.0169,kind-worker4,0.0675,0,0,0,0,0,0,none,False,nan,nan,,2.7517,23.8739,nan,0.6801,21.1222,21.8698,Succeeded,Complete,False
3,eval-conflicts-rho020-r1-003,issuer4,x04,2,"[""d04""]",1,3.0,3.0078,3.0247,0.0078,0.0169,201,True,3.0283,3.0562,27.2773,nan,eval-conflicts-rho020-r1-003,3.0458,0.0211,eval-conflicts-rho020-r1-003-k9d6b,3.0551,0.0093,3.0797,0.0247,kind-worker2,0.0719,0,0,0,0,0,0,none,False,nan,nan,,4.1822,25.3382,nan,1.1025,21.1559,22.3303,Succeeded,Complete,False
4,eval-conflicts-rho020-r1-004,issuer7,x07,2,"[""d07""]",1,4.0,4.0003,4.0176,0.0003,0.0173,201,True,4.03,4.0527,28.2819,nan,eval-conflicts-rho020-r1-004,4.0449,0.0273,eval-conflicts-rho020-r1-004-lw5zx,4.0515,0.0066,4.0702,0.0187,kind-worker2,0.0699,0,0,0,0,0,0,none,False,nan,nan,,5.1837,26.3151,nan,1.1135,21.1315,22.3149,Succeeded,Complete,False
5,eval-conflicts-rho020-r1-005,issuer7,x07,2,"[""d07""]",1,5.0,5.0003,5.0207,0.0003,0.0204,201,True,5.0254,5.0483,28.8354,nan,eval-conflicts-rho020-r1-005,5.0397,0.019,eval-conflicts-rho020-r1-005-4pgms,5.0464,0.0067,5.0649,0.0185,kind-worker3,0.0646,0,0,0,0,0,0,none,False,nan,nan,,5.7566,26.915,nan,0.6917,21.1584,21.9147,Succeeded,Complete,False
6,eval-conflicts-rho020-r1-006,issuer8,x08,2,"[""d08""]",1,6.0,6.0001,6.0125,0.0001,0.0124,201,True,6.0171,6.038,29.9177,nan,eval-conflicts-rho020-r1-006,6.0315,0.019,eval-conflicts-rho020-r1-006-gbxtx,6.0393,0.0079,6.0569,0.0176,kind-worker3,0.0569,0,0,0,0,0,0,none,False,nan,nan,,6.7609,27.8947,nan,0.704,21.1338,21.8947,Succeeded,Complete,False
7,eval-conflicts-rho020-r1-007,issuer1,x01,4,"[""d01""]",1,7.0,7.0003,7.0134,0.0003,0.0131,201,True,7.0174,7.0406,30.9209,nan,eval-conflicts-rho020-r1-007,7.0338,0.0204,eval-conflicts-rho020-r1-007-6q8z5,7.0405,0.0067,7.0614,0.0209,kind-worker4,0.0611,0,0,0,0,0,0,none,False,nan,nan,,7.7499,28.8626,nan,0.6885,21.1127,21.8623,Succeeded,Complete,False
8,eval-conflicts-rho020-r1-008,issuer10,x10,1,"[""d10""]",1,8.0,8.0005,8.0129,0.0005,0.0124,201,True,8.0163,8.0569,32.4263,nan,eval-conflicts-rho020-r1-008,8.0402,0.0273,eval-conflicts-rho020-r1-008-mlfqp,8.0586,0.0184,8.0794,0.0207,kind-worker2,0.0789,0,0,0,0,0,0,none,False,nan,nan,,9.1943,30.3962,nan,1.115,21.2018,22.3957,Succeeded,Complete,False
9,eval-conflicts-rho020-r1-009,issuer3,x03,1,"[""d03""]",1,9.0,9.0004,9.0578,0.0004,0.0574,201,True,9.0649,9.0898,33.7209,nan,eval-conflicts-rho020-r1-009,9.0824,0.0246,eval-conflicts-rho020-r1-009-h66pj,9.0897,0.0073,9.1096,0.0199,kind-worker5,0.1092,0,0,0,0,0,0,none,False,nan,nan,,10.6836,31.8151,nan,1.574,21.1315,22.8147,Succeeded,Complete,False
