task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-smoke-r0-0,issuer1,x1,2,"[""d1""]",0,0.0,0.0042,0.0312,0.0042,0.027,201,True,0.0404,0.0634,8.8115,nan,eval-smoke-r0-0,0.0566,0.0254,eval-smoke-r0-0-hmcxb,0.0659,0.0092,0.0854,0.0195,kind-worker2,0.0812,0,0,0,0,0,0,none,False,nan,nan,,0.765,6.8747,nan,0.6796,6.1097,6.8705,Succeeded,Complete,False
1,eval-smoke-r0-1,issuer4,x4,2,"[""d4""]",0,1.0,1.0005,1.0215,0.0005,0.021,201,True,1.0254,1.0487,9.6496,nan,eval-smoke-r0-1,1.0419,0.0204,eval-smoke-r0-1-hwvfv,1.0485,0.0066,1.0673,0.0188,kind-worker4,0.0668,0,0,0,0,0,0,none,False,nan,nan,,1.5949,7.8804,nan,0.5276,6.2855,6.8799,Succeeded,Complete,False
2,eval-smoke-r0-2,issuer4,x4,2,"[""d4""]",0,2.0,2.0002,2.0126,0.0002,0.0124,201,True,2.0167,2.0425,10.6484,nan,eval-smoke-r0-2,2.0348,0.0221,eval-smoke-r0-2-94qm8,2.0411,0.0063,2.0605,0.0194,kind-worker,0.0603,0,0,0,0,0,0,none,False,nan,nan,,2.596,8.7109,nan,0.5355,6.1148,6.7106,Succeeded,Complete,False
3,eval-smoke-r0-3,issuer1,x1,2,"[""d1""]",0,3.0,3.0002,3.0224,0.0002,0.0222,201,True,3.028,3.0518,11.8311,nan,eval-smoke-r0-3,3.0436,0.0213,eval-smoke-r0-3-j7nwp,3.0516,0.008,3.0738,0.0222,kind-worker2,0.0736,0,0,0,0,0,0,none,False,nan,nan,,3.7705,9.8959,nan,0.6967,6.1254,6.8957,Succeeded,Complete,False
4,eval-smoke-r0-4,issuer2,x2,0,"[""d2""]",0,4.0,4.0003,4.0164,0.0003,0.0161,201,True,4.021,4.0465,12.6523,nan,eval-smoke-r0-4,4.038,0.0216,eval-smoke-r0-4-jsvbm,4.0459,0.0079,4.0673,0.0214,kind-worker4,0.067,0,0,0,0,0,0,none,False,nan,nan,,4.6016,10.7359,nan,0.5343,6.1343,6.7356,Succeeded,Complete,False
5,eval-smoke-r0-5,issuer4,x4,2,"[""d4""]",0,5.0,5.0003,5.0183,0.0003,0.018,201,True,5.0225,5.0449,13.6532,nan,eval-smoke-r0-5,5.0402,0.0219,eval-smoke-r0-5-l69rv,5.0481,0.0079,5.0682,0.0201,kind-worker3,0.0679,0,0,0,0,0,0,none,False,nan,nan,,5.5999,11.6983,nan,0.5317,6.0983,6.6979,Succeeded,Complete,False
6,eval-smoke-r0-6,issuer4,x4,2,"[""d4""]",0,6.0,6.0002,6.023,0.0002,0.0228,201,True,6.0294,6.052,nan,nan,eval-smoke-r0-6,6.0452,0.0222,eval-smoke-r0-6-b8j9r,6.0531,0.0078,6.0862,0.0331,kind-worker,0.0859,0,0,0,0,0,0,none,False,nan,nan,,7.6125,13.7927,nan,1.5264,6.1801,7.7924,Succeeded,Scheduled,False
7,eval-smoke-r0-7,issuer3,x3,2,"[""d3""]",0,7.0,7.0003,7.0273,0.0003,0.0271,201,True,7.0313,7.055,nan,nan,eval-smoke-r0-7,7.0478,0.0204,eval-smoke-r0-7-wdjzd,7.0549,0.0071,7.1409,0.086,kind-worker5,0.1406,0,0,0,0,0,0,none,False,nan,nan,,8.6105,14.768,nan,1.4695,6.1575,7.7677,Succeeded,Scheduled,False
