task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-conflicts-rho040-r8-000,issuer3,x03,3,"[""d03""]",8,0.0,0.0033,0.0439,0.0033,0.0407,201,True,0.048,0.0687,13.1837,nan,eval-conflicts-rho040-r8-000,0.0644,0.0205,eval-conflicts-rho040-r8-000-vj4jk,0.0769,0.0124,0.09,0.0131,kind-worker,0.0867,0,0,0,0,0,0,none,False,nan,nan,,1.0051,12.2117,nan,0.9152,11.2066,12.2084,Succeeded,Complete,False
1,eval-conflicts-rho040-r8-001,issuer2,x02,3,"[""d02""]",8,1.0,1.0011,1.0183,0.0011,0.0172,201,True,1.0275,1.0451,15.1121,nan,eval-conflicts-rho040-r8-001,1.0362,0.0179,eval-conflicts-rho040-r8-001-j9rg8,1.045,0.0088,1.0659,0.0209,kind-worker2,0.0648,0,0,0,0,0,0,none,False,nan,nan,,2.0083,13.1899,nan,0.9423,11.1817,12.1888,Succeeded,Complete,False
2,eval-conflicts-rho040-r8-002,issuer8,x08,5,"[""d08""]",8,2.0,2.0019,2.012,0.0019,0.0102,201,True,2.0158,2.0356,16.1165,nan,eval-conflicts-rho040-r8-002,2.0323,0.0203,eval-conflicts-rho040-r8-002-5z8lm,2.039,0.0067,2.0501,0.0111,kind-worker5,0.0482,0,0,0,0,0,0,none,False,nan,nan,,2.8915,14.1108,nan,0.8414,11.2193,12.1089,Succeeded,Complete,False
3,eval-conflicts-rho040-r8-003,issuer6,x06,2,"[""d06""]",8,3.0,3.0006,3.0165,0.0006,0.0159,201,True,3.0191,3.0413,17.1194,nan,eval-conflicts-rho040-r8-003,3.0342,0.0177,eval-conflicts-rho040-r8-003-ljd9j,3.0457,0.0115,3.0626,0.0168,kind-worker5,0.062,0,0,0,0,0,0,none,False,nan,nan,,3.8949,15.0632,nan,0.8323,11.1682,12.0626,Succeeded,Complete,False
4,eval-conflicts-rho040-r8-004,issuer4,x04,3,"[""d04""]",8,4.0,4.0025,4.0135,0.0025,0.011,201,True,4.0182,4.0413,18.0754,nan,eval-conflicts-rho040-r8-004,4.0324,0.019,eval-conflicts-rho040-r8-004-9nq6s,4.0404,0.0079,4.0538,0.0134,kind-worker2,0.0513,0,0,0,0,0,0,none,False,nan,nan,,5.0145,16.1901,nan,0.9607,11.1756,12.1876,Succeeded,Complete,False
5,eval-conflicts-rho040-r8-005,issuer4,x04,3,"[""d04""]",8,5.0,5.0002,5.0109,0.0002,0.0107,201,True,5.015,5.0356,18.9867,nan,eval-conflicts-rho040-r8-005,5.0292,0.0183,eval-conflicts-rho040-r8-005-ldk9d,5.0339,0.0047,5.0474,0.0135,kind-worker5,0.0472,0,0,0,0,0,0,none,False,nan,nan,,5.9013,17.0645,nan,0.8539,11.1632,12.0643,Succeeded,Complete,False
6,eval-conflicts-rho040-r8-006,issuer8,x08,5,"[""d08""]",8,6.0,6.0005,6.0237,0.0005,0.0232,201,True,6.0273,6.0504,19.9957,nan,eval-conflicts-rho040-r8-006,6.0422,0.0185,eval-conflicts-rho040-r8-006-srjxw,6.0494,0.0072,6.0629,0.0135,kind-worker5,0.0624,0,0,0,0,0,0,none,False,nan,nan,,6.9042,18.0972,nan,0.8413,11.193,12.0967,Succeeded,Complete,False
7,eval-conflicts-rho040-r8-007,issuer8,x08,5,"[""d08""]",8,7.0,7.0004,7.0293,0.0004,0.0289,201,True,7.033,7.0595,21.2779,nan,eval-conflicts-rho040-r8-007,7.0509,0.0216,eval-conflicts-rho040-r8-007-sxccl,7.0582,0.0073,7.0729,0.0147,kind-worker4,0.0725,0,0,0,0,0,0,none,False,nan,nan,,8.2115,19.4081,nan,1.1386,11.1966,12.4076,Succeeded,Complete,False
8,eval-conflicts-rho040-r8-008,issuer3,x03,3,"[""d03""]",8,8.0,8.0005,8.0145,0.0005,0.014,201,True,8.0222,8.0426,22.5365,nan,eval-conflicts-rho040-r8-008,8.0366,0.0221,eval-conflicts-rho040-r8-008-sgx2h,8.0458,0.0092,8.0588,0.013,kind-worker3,0.0583,0,0,0,0,0,0,none,False,nan,nan,,9.3713,20.5831,nan,1.3126,11.2118,12.5826,Succeeded,Complete,False
9,eval-conflicts-rho040-r8-009,issuer8,x08,5,"[""d08""]",8,9.0,9.0002,9.008,0.0002,0.0078,201,True,9.012,9.0341,23.3216,nan,eval-conflicts-rho040-r8-009,9.0274,0.0195,eval-conflicts-rho040-r8-009-rvlsb,9.0357,0.0082,9.054,0.0183,kind-worker4,0.0538,0,0,0,0,0,0,none,False,nan,nan,,10.2275,21.3134,nan,1.1735,11.086,12.3133,Succeeded,Complete,False
10,eval-conflicts-rho040-r8-010,issuer5,x05,5,"[""d05""]",8,10.0,10.0001,10.0637,0.0001,0.0636,201,True,10.0693,10.0913,34.0834,nan,eval-conflicts-rho040-r8-010,10.0843,0.0206,eval-conflicts-rho040-r8-010-mlv86,10.0892,0.0049,19.4242,9.335,kind-worker5,9.4241,7,7,7,0,2,4,mixed,True,10.1025,9.3217,"0/6 nodes are available: 2 c_wall violated: 1 conflicting context pair(s) with node memory, 4 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 2 No preemption victims found for incoming pod, 4 Preemption is not helpful for scheduling.",20.986,32.296,nan,1.5618,11.31,22.2959,Succeeded,Complete,False
