t_recv,node,sanitizing,lambda_size,lambda
0.0197,kind-control-plane,False,0,[]
0.0237,kind-worker,False,0,[]
0.0249,kind-worker2,False,0,[]
0.0261,kind-worker3,False,0,[]
0.0276,kind-worker4,False,0,[]
0.0289,kind-worker5,False,0,[]
0.0933,kind-worker2,False,1,"[""x02""]"
0.1067,kind-worker2,False,1,"[""x02""]"
1.0781,kind-worker,False,1,"[""x10""]"
1.0902,kind-worker,False,1,"[""x10""]"
2.1555,kind-worker5,False,1,"[""x09""]"
2.1641,kind-worker5,False,1,"[""x09""]"
3.0735,kind-worker5,False,2,"[""x04"", ""x09""]"
3.0828,kind-worker5,False,2,"[""x04"", ""x09""]"
4.0661,kind-worker,False,2,"[""x05"", ""x10""]"
4.0748,kind-worker,False,2,"[""x05"", ""x10""]"
5.0647,kind-worker2,False,2,"[""x02"", ""x05""]"
5.0752,kind-worker2,False,2,"[""x02"", ""x05""]"
5.2614,kind-worker3,False,0,[]
6.2383,kind-worker5,False,3,"[""x04"", ""x05"", ""x09""]"
6.2519,kind-worker,True,2,"[""x05"", ""x10""]"
6.2535,kind-worker5,False,3,"[""x04"", ""x05"", ""x09""]"
6.2712,kind-worker,True,2,"[""x05"", ""x10""]"
8.0718,kind-worker4,False,1,"[""x08""]"
8.0827,kind-worker4,False,1,"[""x08""]"
8.4548,kind-worker2,True,2,"[""x02"", ""x05""]"
8.4688,kind-worker2,True,2,"[""x02"", ""x05""]"
9.1555,kind-worker,True,2,"[""x05"", ""x10""]"
11.076,kind-worker5,False,4,"[""x04"", ""x05"", ""x07"", ""x09""]"
11.086,kind-worker5,False,4,"[""x04"", ""x05"", ""x07"", ""x09""]"
11.6352,kind-worker5,True,4,"[""x04"", ""x05"", ""x07"", ""x09""]"
11.6501,kind-worker5,True,4,"[""x04"", ""x05"", ""x07"", ""x09""]"
12.0719,kind-worker4,False,2,"[""x07"", ""x08""]"
12.0792,kind-worker5,True,4,"[""x04"", ""x05"", ""x07"", ""x09""]"
12.0821,kind-worker4,False,2,"[""x07"", ""x08""]"
13.0653,kind-worker3,False,1,"[""x02""]"
13.0765,kind-worker3,False,1,"[""x02""]"
14.0591,kind-worker3,False,2,"[""x02"", ""x05""]"
14.0704,kind-worker3,False,2,"[""x02"", ""x05""]"
15.07,kind-worker4,False,3,"[""x04"", ""x07"", ""x08""]"
