task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-sanitize-35-r3-000,issuer4,x04,5,"[""d04""]",3,0.0,0.0032,0.0387,0.0032,0.0355,201,True,0.0445,0.1248,13.9748,nan,eval-sanitize-35-r3-000,0.0607,0.022,eval-sanitize-35-r3-000-sr8w9,0.0673,0.0066,0.0809,0.0136,kind-worker3,0.0777,0,0,0,0,0,0,none,False,nan,nan,,0.8864,12.0674,nan,0.8055,11.181,12.0642,Succeeded,Complete,False
1,eval-sanitize-35-r3-001,issuer1,x01,5,"[""d01""]",3,1.0,1.0002,1.0139,0.0002,0.0137,201,True,1.0177,1.0373,15.1969,nan,eval-sanitize-35-r3-001,1.0338,0.0199,eval-sanitize-35-r3-001-bm7zt,1.0405,0.0067,1.0567,0.0161,kind-worker5,0.0565,0,0,0,0,0,0,none,False,nan,nan,,2.139,13.2419,nan,1.0824,11.1029,12.2417,Succeeded,Complete,False
2,eval-sanitize-35-r3-002,issuer9,x09,4,"[""d09""]",3,2.0,2.0004,2.0146,0.0004,0.0143,201,True,2.0183,2.0417,15.9532,nan,eval-sanitize-35-r3-002,2.0346,0.02,eval-sanitize-35-r3-002-95kbk,2.0408,0.0062,2.0572,0.0164,kind-worker,0.0568,0,0,0,0,0,0,none,False,nan,nan,,2.8924,14.0543,nan,0.8352,11.1619,12.0539,Succeeded,Complete,False
3,eval-sanitize-35-r3-003,issuer1,x01,5,"[""d01""]",3,3.0,3.0003,3.0075,0.0003,0.0073,201,True,3.0111,3.0321,17.207,nan,eval-sanitize-35-r3-003,3.0259,0.0184,eval-sanitize-35-r3-003-f2j5h,3.032,0.0061,3.0517,0.0197,kind-worker5,0.0514,0,0,0,0,0,0,none,False,nan,nan,,4.1297,15.2552,nan,1.078,11.1255,12.2549,Succeeded,Complete,False
4,eval-sanitize-35-r3-004,issuer3,x03,3,"[""d03""]",3,4.0,4.0001,4.0177,0.0001,0.0175,201,True,4.0233,4.0477,17.9585,nan,eval-sanitize-35-r3-004,4.0401,0.0224,eval-sanitize-35-r3-004-w8pcf,4.0463,0.0062,4.067,0.0207,kind-worker3,0.0669,0,0,0,0,0,0,none,False,nan,nan,,4.8965,16.0213,nan,0.8295,11.1249,12.0212,Succeeded,Complete,False
5,eval-sanitize-35-r3-005,issuer4,x04,5,"[""d04""]",3,5.0,5.0001,5.0235,0.0001,0.0234,201,True,5.0274,5.0485,19.231,nan,eval-sanitize-35-r3-005,5.0434,0.0198,eval-sanitize-35-r3-005-psjgz,5.0516,0.0083,5.1056,0.054,kind-worker2,0.1055,0,0,0,0,0,0,none,False,nan,nan,,6.1328,17.2827,nan,1.0272,11.1499,12.2826,Succeeded,Complete,False
6,eval-sanitize-35-r3-006,issuer1,x01,5,"[""d01""]",3,6.0,6.0004,6.0147,0.0004,0.0143,201,True,6.0293,6.0585,20.2326,nan,eval-sanitize-35-r3-006,6.0493,0.0346,eval-sanitize-35-r3-006-ptxxq,6.057,0.0077,6.138,0.081,kind-worker5,0.1376,0,0,0,0,0,0,none,False,nan,nan,,7.1359,18.3074,nan,0.9979,11.1715,12.307,Succeeded,Complete,False
7,eval-sanitize-35-r3-007,issuer1,x01,5,"[""d01""]",3,7.0,7.0003,7.013,0.0003,0.0128,201,True,7.0167,7.036,21.266,nan,eval-sanitize-35-r3-007,7.032,0.0189,eval-sanitize-35-r3-007-567tz,7.0387,0.0068,7.0648,0.0261,kind-worker5,0.0646,0,0,0,0,0,0,none,False,nan,nan,,8.1405,19.2645,nan,1.0757,11.1239,12.2642,Succeeded,Complete,False
8,eval-sanitize-35-r3-008,issuer3,x03,3,"[""d03""]",3,8.0,8.0005,8.0174,0.0005,0.0169,201,True,8.0211,8.0422,21.2909,nan,eval-sanitize-35-r3-008,8.0359,0.0185,eval-sanitize-35-r3-008-pxwlv,8.0405,0.0046,8.0627,0.0222,kind-worker4,0.0622,0,0,0,0,0,0,none,False,nan,nan,,9.2355,20.3664,nan,1.1728,11.1309,12.3659,Succeeded,Complete,False
9,eval-sanitize-35-r3-009,issuer6,x06,5,"[""d06""]",3,9.0,9.0002,9.0143,0.0002,0.0141,201,True,9.0182,9.0416,22.9843,nan,eval-sanitize-35-r3-009,9.0342,0.0199,eval-sanitize-35-r3-009-jrdng,9.0414,0.0072,9.1404,0.099,kind-worker,0.1402,0,0,0,0,0,0,none,False,nan,nan,,9.9108,21.0703,nan,0.7703,11.1596,12.0701,Succeeded,Complete,False
