task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-sanitize-50-r4-000,issuer3,x03,5,"[""d03""]",4,0.0,0.004,0.0434,0.004,0.0394,201,True,0.05,0.0857,24.622,nan,eval-sanitize-50-r4-000,0.0765,0.0331,eval-sanitize-50-r4-000-lvsn9,0.0906,0.0141,0.1084,0.0178,kind-worker5,0.1044,0,0,0,0,0,0,none,False,nan,nan,,1.48,22.7266,nan,1.3716,21.2466,22.7227,Succeeded,Complete,False
1,eval-sanitize-50-r4-001,issuer1,x01,6,"[""d01""]",4,1.0,1.0012,1.0166,0.0012,0.0155,201,True,1.0214,1.0464,25.4782,nan,eval-sanitize-50-r4-001,1.039,0.0224,eval-sanitize-50-r4-001-729bn,1.0451,0.0061,1.0696,0.0245,kind-worker,0.0684,0,0,0,0,0,0,none,False,nan,nan,,2.3148,23.5737,nan,1.2452,21.2589,22.5725,Succeeded,Complete,False
2,eval-sanitize-50-r4-002,issuer5,x05,6,"[""d05""]",4,2.0,2.0013,2.016,0.0013,0.0147,201,True,2.0202,2.0439,26.4841,nan,eval-sanitize-50-r4-002,2.0399,0.0239,eval-sanitize-50-r4-002-vkcjv,2.0496,0.0097,2.0671,0.0176,kind-worker4,0.0658,0,0,0,0,0,0,none,False,nan,nan,,3.316,24.6058,nan,1.2489,21.2898,22.6045,Succeeded,Complete,False
3,eval-sanitize-50-r4-003,issuer6,x06,3,"[""d06""]",4,3.0,3.0006,3.0186,0.0006,0.018,201,True,3.0241,3.0444,27.3755,nan,eval-sanitize-50-r4-003,3.0378,0.0192,eval-sanitize-50-r4-003-mxcr9,3.0523,0.0145,3.0729,0.0205,kind-worker2,0.0723,0,0,0,0,0,0,none,False,nan,nan,,4.2715,25.5062,nan,1.1986,21.2347,22.5056,Succeeded,Complete,False
4,eval-sanitize-50-r4-004,issuer5,x05,6,"[""d05""]",4,4.0,4.0007,4.012,0.0007,0.0114,201,True,4.014,4.042,28.5983,nan,eval-sanitize-50-r4-004,4.0321,0.0201,eval-sanitize-50-r4-004-slszf,4.0419,0.0099,4.1008,0.0589,kind-worker4,0.1001,0,0,0,0,0,0,none,False,nan,nan,,5.319,26.4725,nan,1.2182,21.1535,22.4719,Succeeded,Complete,False
5,eval-sanitize-50-r4-005,issuer2,x02,5,"[""d02""]",4,5.0,5.0002,5.0134,0.0002,0.0132,201,True,5.0174,5.0403,29.4845,nan,eval-sanitize-50-r4-005,5.0366,0.0232,eval-sanitize-50-r4-005-snqvd,5.0444,0.0078,5.0703,0.0259,kind-worker2,0.0702,0,0,0,0,0,0,none,False,nan,nan,,6.2705,27.5784,nan,1.2002,21.3078,22.5782,Succeeded,Complete,False
6,eval-sanitize-50-r4-006,issuer5,x05,6,"[""d05""]",4,6.0,6.0001,6.0249,0.0001,0.0248,201,True,6.029,6.0547,29.9824,nan,eval-sanitize-50-r4-006,6.0465,0.0216,eval-sanitize-50-r4-006-276w7,6.0561,0.0096,6.0808,0.0247,kind-worker3,0.0807,0,0,0,0,0,0,none,False,nan,nan,,6.7267,27.9286,nan,0.6459,21.2019,21.9285,Succeeded,Complete,False
7,eval-sanitize-50-r4-007,issuer4,x04,3,"[""d04""]",4,7.0,7.0003,7.0143,0.0003,0.014,201,True,7.0183,7.0435,31.845,nan,eval-sanitize-50-r4-007,7.0374,0.0231,eval-sanitize-50-r4-007-s6vb9,7.0465,0.0091,7.1624,0.1159,kind-worker5,0.1621,0,0,0,0,0,0,none,False,nan,nan,,8.4898,29.81,nan,1.3274,21.3202,22.8097,Succeeded,Complete,False
8,eval-sanitize-50-r4-008,issuer1,x01,6,"[""d01""]",4,8.0,8.0002,8.0149,0.0002,0.0147,201,True,8.035,8.0593,32.5193,nan,eval-sanitize-50-r4-008,8.0528,0.038,eval-sanitize-50-r4-008-v5jq7,8.0607,0.0078,8.1479,0.0872,kind-worker,0.1477,0,0,0,0,0,0,none,False,nan,nan,,9.3273,30.5306,nan,1.1794,21.2033,22.5304,Succeeded,Complete,False
9,eval-sanitize-50-r4-009,issuer6,x06,3,"[""d06""]",4,9.0,9.0001,9.0105,0.0001,0.0104,201,True,9.0145,9.041,33.818,nan,eval-sanitize-50-r4-009,9.0335,0.023,eval-sanitize-50-r4-009-2fkfn,9.0397,0.0061,9.1508,0.1111,kind-worker5,0.1506,0,0,0,0,0,0,none,False,nan,nan,,10.504,31.8652,nan,1.3532,21.3612,22.8651,Succeeded,Complete,False
10,eval-sanitize-50-r4-010,issuer10,x10,6,"[""d10""]",4,10.0,10.0004,10.0132,0.0004,0.0128,201,True,10.0172,10.0473,103.3267,nan,eval-sanitize-50-r4-010,10.0361,0.0229,eval-sanitize-50-r4-010-6xhtn,10.0441,0.008,79.3381,69.294,kind-worker,69.3377,15,15,15,0,5,1,mixed,True,10.1495,69.1887,"0/6 nodes are available: 1 c_wall violated: 3 conflicting context pair(s) with node memory, 1 node(s) had untolerated taint(s), 4 c_wall violated: 1 conflicting context pair(s) with node memory. no new claims to deallocate, preemption: 0/6 nodes are available: 1 Preemption is not helpful for schedul",80.5875,101.975,nan,1.2493,21.3876,91.9746,Succeeded,Complete,False
11,eval-sanitize-50-r4-011,issuer9,x09,4,"[""d09""]",4,11.0,11.0001,11.0139,0.0001,0.0138,201,True,11.0183,11.0492,36.0753,nan,eval-sanitize-50-r4-011,11.0389,0.025,eval-sanitize-50-r4-011-jtwck,11.0471,0.0082,11.1641,0.117,kind-worker5,0.164,0,0,0,0,0,0,none,False,nan,nan,,12.5015,33.8043,nan,1.3375,21.3027,22.8042,Succeeded,Complete,False
12,eval-sanitize-50-r4-012,issuer9,x09,4,"[""d09""]",4,12.0,12.0003,12.0135,0.0003,0.0132,201,True,12.0287,12.0551,36.7453,nan,eval-sanitize-50-r4-012,12.0476,0.0342,eval-sanitize-50-r4-012-q8klb,12.0549,0.0073,12.1459,0.0909,kind-worker5,0.1456,0,0,0,0,0,0,none,False,nan,nan,,13.503,34.9502,nan,1.3571,21.4472,22.9499,Succeeded,Complete,False
13,eval-sanitize-50-r4-013,issuer2,x02,5,"[""d02""]",4,13.0,13.0005,13.0089,0.0005,0.0084,201,True,13.0126,13.0419,37.446,nan,eval-sanitize-50-r4-013,13.0321,0.0232,eval-sanitize-50-r4-013-q4xs7,13.0399,0.0079,13.1719,0.132,kind-worker,0.1714,0,0,0,0,0,0,none,False,nan,nan,,14.338,35.6081,nan,1.1661,21.2701,22.6076,Succeeded,Complete,False
14,eval-sanitize-50-r4-014,issuer6,x06,3,"[""d06""]",4,14.0,14.0001,14.0345,0.0001,0.0344,201,True,14.0385,14.0637,38.4677,nan,eval-sanitize-50-r4-014,14.0566,0.0221,eval-sanitize-50-r4-014-dttjl,14.0659,0.0093,14.1515,0.0856,kind-worker2,0.1514,0,0,0,0,0,0,none,False,nan,nan,,15.2827,36.6162,nan,1.1312,21.3335,22.6161,Succeeded,Complete,False
15,eval-sanitize-50-r4-015,issuer6,x06,3,"[""d06""]",4,15.0,15.0005,15.0314,0.0005,0.0309,201,True,15.0362,15.0599,39.4739,nan,eval-sanitize-50-r4-015,15.053,0.0216,eval-sanitize-50-r4-015-4ljd6,15.0598,0.0068,15.0914,0.0316,kind-worker2,0.0909,0,0,0,0,0,0,none,False,nan,nan,,16.3492,37.4813,nan,1.2578,21.132,22.4808,Succeeded,Complete,False
16,eval-sanitize-50-r4-016,issuer8,x08,3,"[""d08""]",4,16.0,16.0001,16.032,0.0001,0.0319,201,True,16.0364,16.06,40.9819,nan,eval-sanitize-50-r4-016,16.0534,0.0213,eval-sanitize-50-r4-016-v2zzx,16.0613,0.008,16.1918,0.1305,kind-worker3,0.1917,0,0,0,0,0,0,none,False,nan,nan,,17.8464,38.9899,nan,1.6546,21.1435,22.9898,Succeeded,Complete,False
17,eval-sanitize-50-r4-017,issuer4,x04,3,"[""d04""]",4,17.0,17.0004,17.0093,0.0004,0.0088,201,True,17.0131,17.0375,41.855,nan,eval-sanitize-50-r4-017,17.0305,0.0212,eval-sanitize-50-r4-017-w247b,17.0374,0.0069,17.2005,0.1631,kind-worker5,0.2001,0,0,0,0,0,0,none,False,nan,nan,,18.559,39.8047,nan,1.3585,21.2456,22.8042,Succeeded,Complete,False
18,eval-sanitize-50-r4-018,issuer2,x02,5,"[""d02""]",4,18.0,18.0006,18.0144,0.0006,0.0138,201,True,18.1201,18.1439,42.4654,nan,eval-sanitize-50-r4-018,18.1364,0.122,eval-sanitize-50-r4-018-5tvwl,18.1428,0.0065,18.2438,0.101,kind-worker2,0.2432,0,0,0,0,0,0,none,False,nan,nan,,19.3496,40.5396,nan,1.1057,21.19,22.539,Succeeded,Complete,False
19,eval-sanitize-50-r4-019,issuer7,x07,5,"[""d07""]",4,19.0,19.0001,19.0476,0.0001,0.0475,201,True,19.0515,19.0719,43.5976,nan,eval-sanitize-50-r4-019,19.0673,0.0197,eval-sanitize-50-r4-019-nj9h7,19.0758,0.0085,19.2277,0.1519,kind-worker4,0.2276,0,0,0,0,0,0,none,False,nan,nan,,20.3713,41.7408,nan,1.1436,21.3694,22.7407,Succeeded,Complete,False
20,eval-sanitize-50-r4-020,issuer8,x08,3,"[""d08""]",4,20.0,20.0004,20.1739,0.0004,0.1735,201,True,20.1776,20.198,44.9158,nan,eval-sanitize-50-r4-020,20.1938,0.0199,eval-sanitize-50-r4-020-q8lsv,20.2015,0.0077,20.2278,0.0263,kind-worker3,0.2274,0,0,0,0,0,0,none,False,nan,nan,,21.7593,42.9862,nan,1.5315,21.2269,22.9858,Succeeded,Complete,False
